series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	PER_1000_POP	115.337077936448	76.5459500356136	32.870135876949	104.209946908561	2015	104.209946908561	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	PER_1000_POP	432.043252644679	321.184747838968	419.540554945001	188.79260959132	2015	188.79260959132	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	PER_1000_POP	16.3134332089888	6.2475343748763	6.45974298465986	1.93067208653602	2015	1.93067208653602	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	PER_1000_POP	476.814448614841	498.2458422905	364.722413211531	448.614626601193	2015	448.614626601193	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	PER_1000_POP	110.19448912339	116.300684326012	79.7184463334734	74.2201429050765	2015	74.2201429050765	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	PER_1000_POP	4.02769247798637	1.51476846097334	0.57913775886451	0.22804878082458	2015	0.22804878082458	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	PER_1000_POP	515.633567384356	442.257475047187	383.297538428722	297.721225581096	2015	297.721225581096	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	PER_1000_POP	70.4610829657174	54.8210280106017	2.08481569727247	13.9671505737433	2015	13.9671505737433	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PER_1000_POP	18.3033521572552	12.5212096998815	5.4211814867256	3.31228980609762	2015	3.31228980609762	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PER_1000_POP	135.029929016195	131.313480447359	81.9985633972943	3.32664986587632	2015	3.32664986587632	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PER_1000_POP	37.7165018382972	9.49941619451978	0.93198314490921	2.93577854064665	2015	2.93577854064665	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PER_1000_POP	443.581715709248	463.085023809885	499.892040517367	356.478295649621	2015	356.478295649621	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PER_1000_POP	497.775847115084	482.598011309764	416.25511460315	380.763589091629	2015	380.763589091629	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PER_1000_POP	44.8164242896806	40.2910821580419	13.7589014472174	8.56390180057543	2015	8.56390180057543	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PER_1000_POP	8.85960744025583	28.6131676887897	2.99059877822461	3.70529888440639	2015	3.70529888440639	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PER_1000_POP	270.32478390282	231.189217529058	181.809751012629	122.162954269363	2015	122.162954269363	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PER_1000_POP	78.439126024763	3.93813108067098	0.17597020574374	0	2015	0	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PER_1000_POP	23.5847106308068	26.3372515413384	9.73747032375656	21.2043870431588	2015	21.2043870431588	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PER_1000_POP	4.31900597707584	4.93187361055625	1.69370383600637	0.37446545581286	2015	0.37446545581286	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PER_1000_POP	433.580066897005	127.567323131782	101.843735573946	89.3102875577786	2015	89.3102875577786	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PER_1000_POP	482.585396219514	436.682950118425	174.224899494195	0.16739305172455	2015	0.16739305172455	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PER_1000_POP	425.762680171406	174.464128913227	105.888580641169	301.281449440492	2015	301.281449440492	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PER_1000_POP	343.832784112449	197.976897862171	28.6343925561798	17.7660551422687	2015	17.7660551422687	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PER_1000_POP	6.03872040941729	0.22488219442285	0.02813384739583	0.07178488143087	2015	0.07178488143087	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PER_1000_POP	233.894369424327	117.831172464038	140.522480308841	97.6227492550234	2015	97.6227492550234	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PER_1000_POP	486.046450927658	468.461290966308	482.049517928109	302.849343440385	2015	302.849343440385	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PER_1000_POP	6.34591027517327	1.15832025039668	0.70179611727473	0.33330061929159	2015	0.33330061929159	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PER_1000_POP	109.995396518944	164.837486928223	38.3057815099991	85.5271925945425	2015	85.5271925945425	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PER_1000_POP	12.3246778285385	4.93883285132158	4.80332762625324	3.05869047322359	2015	3.05869047322359	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PER_1000_POP	143.17441761351	142.526828996507	129.609807169862	114.190609790318	2015	114.190609790318	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PER_1000_POP	297.428144050223	225.970119734693	180.102290723141	156.011302287263	2015	156.011302287263	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PER_1000_POP	231.871956915816	173.530594535541	30.5631953193962	1.72288374703765	2015	1.72288374703765	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PER_1000_POP	12.5864876534464	6.27735824948587	3.17891529682104	1.44325930563372	2015	1.44325930563372	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PER_1000_POP	18.2995071263518	2.01423285679975	0.08693635302708	0	2015	0	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PER_1000_POP	11.9006240436966	6.44254149852674	6.31037564758765	2.65423136302633	2015	2.65423136302633	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PER_1000_POP	517.466893954235	494.671592115691	458.001217662562	345.099080494452	2015	345.099080494452	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PER_1000_POP	1740.98459746426	295.779526651237	0	0	2015	0	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PER_1000_POP	516.780619309093	477.607525589898	429.050180963967	218.256005466025	2015	218.256005466025	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PER_1000_POP	406.793240100105	287.213400267237	175.634574645308	113.862146693075	2015	113.862146693075	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	PER_1000_POP	621.5893817975	549.825562078297	601.353101208759	389.246542412086	2015	389.246542412086	DHS 2000	M
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	PER_1000_POP	5.61443647912153	4.29916181237277	0.11816639824333	0	2015	0	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	PER_1000_POP	29.6653349368288	27.2153328128993	25.2396136698388	68.4456239085099	2015	68.4456239085099	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	PER_1000_POP								
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	PER_1000_POP	79.9609927424942	56.7735772811855	41.8938855342204	22.152544479618	2015	22.152544479618	DHS 2000	E
2017.Q2.G.01	SH_STA_MALR	Malaria incidence per 1,000 population, total (per 1,000 population)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	PER_1000_POP	382.183808149476	243.396955036085	155.890595446475	173.674069729722	2015	173.674069729722	DHS 2000	M
