series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	266	11.78727747	-0.60687619	GAB	Gabon	1	15+	ANNUAL	PER_100000_POP		5.491534	5.925327	6.446972	6.717884	7.82815	9.502289	11.00016	12.91277	14.33672			12.7498833333333	2013	14.33672	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	268	43.3713615	42.04813028	GEO	Georgia	1	15+	ANNUAL	PER_100000_POP	1.979992	5.407532	12.87958	24.87773	39.97093	41.35543	45.99013	48.75581	60.94043	65.99779	69.61601	69.60329	62.982666	2015	69.60329	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	270	-15.39944785	13.45295927	GMB	Gambia	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	275	35.25694122	31.94347933	PSE	State of Palestine	1	15+	ANNUAL	PER_100000_POP			8.001539	10.53483	11.84379	14.46003	15.26964	16.57764	18.3573	19.8322	21.5117	22.39506	19.73478	2015	22.39506	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	276	10.3806066	51.08862743	DEU	Germany	1	15+	ANNUAL	PER_100000_POP				106.968	109.8001	112.257	116.6255	118.6898	118.3762	115.9469	123.0567	121.1042	119.43476	2015	121.1042	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	288	-1.205623522	7.964825185	GHA	Ghana	1	15+	ANNUAL	PER_100000_POP					3.842199	3.883091	3.929445	4.064188	5.464676	8.114018	8.177114	10.25631	7.2152612	2015	10.25631	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	292	-5.347561686	36.13895036	GIB	Gibraltar	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	296	-157.5643005	1.768837732	KIR	Kiribati	1	15+	ANNUAL	PER_100000_POP								10.47591	10.23482	14.25171			11.6541466666667	2013	14.25171	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	300	22.58307827	39.47301873	GRC	Greece	1	15+	ANNUAL	PER_100000_POP		66.56625	70.91637	76.50307	80.13007	79.86094	78.20674	74.39604	72.71666	62.06801	59.4324	58.6917	65.460962	2015	58.6917	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	ANNUAL	PER_100000_POP	35.25695	37.48698	38.30998	41.93553	45.57885	47.85579	51.39694	49.73757	45.47108	47.70685	47.38426	48.38668	47.737288	2015	48.38668	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	316	144.7029305	13.35485404	GUM	Guam	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	ANNUAL	PER_100000_POP					19.78449	21.58572	23.71667	25.6068	26.19985	31.86961	33.83186	34.57342	30.416308	2015	34.57342	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	ANNUAL	PER_100000_POP	0.075628	0.221682	0.23434	0.298135	0.408661	0.495534	0.672872	0.886905	1.072548	1.304944	1.621895	1.945927	1.3664438	2015	1.945927	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	ANNUAL	PER_100000_POP	10.44369	11.32205	12.26701	13.36089	13.99433	14.21349	14.84566	15.32883	16.21346	15.94203	16.2255	16.66328	16.07462	2015	16.66328	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	336	12.45315803	41.90343751	VAT	Holy See	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	340	-86.59974381	14.82243161	HND	Honduras	1	15+	ANNUAL	PER_100000_POP	4.661962	6.262411	8.110152	11.22874	14.24835	16.83042	17.55503	23.10797	23.6722	24.90724	24.7217	25.48004	24.37783	2015	25.48004	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	15+	ANNUAL	PER_100000_POP							46.94774	49.71733				49.7521	49.734715	2015	49.7521	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	348	19.41221519	47.1651448	HUN	Hungary	1	15+	ANNUAL	PER_100000_POP	38.71095	41.42907	44.68776	50.22604	54.1337	55.57246	56.55134	57.60903	56.44424	57.12579	57.87708	57.31489	57.274206	2015	57.31489	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	352	-19.02116966	64.79134763	ISL	Iceland	1	15+	ANNUAL	PER_100000_POP	105.7612	111.1128	106.1011	106.4118	99.7424	82.01022	81.5086	76.03532	73.92605	72.30923	71.39153	68.28504	72.389434	2015	68.28504	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	356	79.3608464	22.34642074	IND	India	1	15+	ANNUAL	PER_100000_POP		2.293673	2.740876	3.379844	4.289297	5.312121	7.268651	8.851797	10.99323	12.86995	17.80236	19.70741	14.0449494	2015	19.70741	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	360	113.9174	-0.994582204	IDN	Indonesia	1	15+	ANNUAL	PER_100000_POP	8.563816	9.326768	10.49957	11.47155	13.12419	14.13074	13.0623	16.48552	35.84663	42.20596	49.48287	53.31128	39.466452	2015	53.31128	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	15+	ANNUAL	PER_100000_POP		4.412932	8.398958	13.78556	17.98409	23.13371	30.14545	35.8005	45.62779	51.07541	56.50935	66.80071	51.162752	2015	66.80071	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	368	43.76606267	33.05013795	IRQ	Iraq	1	15+	ANNUAL	PER_100000_POP					0.678607	1.165645	2.145164	2.111448	2.128632	1.064697	1.60417	1.870108	1.755811	2015	1.870108	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	372	-7.121425272	53.25274054	IRL	Ireland	1	15+	ANNUAL	PER_100000_POP	90.30123	88.64543	89.52172	92.36916	95.26981	94.28493	90.30864	88.30187	84.76901	85.08672	84.72365	72.12257	83.000764	2015	72.12257	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	376	34.62277992	31.06164552	ISR	Israel	1	15+	ANNUAL	PER_100000_POP	68.77335	58.14267	76.89447	81.51794	87.43941	101.1989	120.8745	122.422	122.7649	123.0421	123.0732	101.4742	118.55528	2015	101.4742	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	380	12.57022427	42.79917282	ITA	Italy	1	15+	ANNUAL	PER_100000_POP	74.23203	75.39033	79.95354	87.34273	99.1761	106.9032	99.94699	101.5314	99.2416	92.3688	92.39262	96.13294	96.333472	2015	96.13294	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	15+	ANNUAL	PER_100000_POP							3.764171	4.556631	4.40624	5.685217	6.745208	6.86105	5.6508692	2015	6.86105	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	388	-77.31068409	18.15616857	JAM	Jamaica	1	15+	ANNUAL	PER_100000_POP	18.28261	20.05381	22.32409	22.42995	23.78557	25.3927	26.16199	27.50225	28.08107	28.73708	31.40331	32.11391	29.567524	2015	32.11391	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	392	139.2716103	36.6554539	JPN	Japan	1	15+	ANNUAL	PER_100000_POP	124.3075	123.8625	124.1056	125.1207	125.4156	132.7443	130.8298	128.4669	127.8146	128.2345	127.4544	127.6359	127.92126	2015	127.6359	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	15+	ANNUAL	PER_100000_POP	9.98869	14.82165	19.59069	37.19476	52.40294	56.96775	61.45301	64.90083	68.67697	70.66365	72.08292	71.1375	69.492374	2015	71.1375	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	400	37.13024774	30.65365973	JOR	Jordan	1	15+	ANNUAL	PER_100000_POP				22.23824	24.44921	25.45788	27.11861	27.88103	28.37236	29.06622	29.93167	29.22465	28.895186	2015	29.22465	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	404	37.86096816	0.534797278	KEN	Kenya	1	15+	ANNUAL	PER_100000_POP	2.485896	2.546705	2.973388	4.744978	6.046155	7.624986	8.55061	9.262342	9.720323	9.863775	10.06365	10.16035	9.814088	2015	10.16035	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	410	127.8610254	36.45201023	KOR	Republic of Korea	1	15+	ANNUAL	PER_100000_POP	208.2608	211.5998	218.2433	234.9003	242.9718	248.4045	266.5872	282.6525	290.0136	290.1428	283.031	278.7316	284.9143	2015	278.7316	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	414	47.49305029	29.53949468	KWT	Kuwait	1	15+	ANNUAL	PER_100000_POP	30.72998	35.40097	40.17511	46.4185	50.27364	51.03856	49.26846	49.92948	54.32558	53.13713	56.09362	56.49577	53.996316	2015	56.49577	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	15+	ANNUAL	PER_100000_POP	0.603715	0.955554	1.188023	2.368563	4.676202	8.351555	7.338942	11.92713	15.61115	20.62809	24.80369	30.24664	20.64334	2015	30.24664	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	15+	ANNUAL	PER_100000_POP					2.655404	4.873074	8.769388	10.93396	13.01204	18.00689	19.92495	23.16888	17.009344	2015	23.16888	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	422	35.89391711	33.92152458	LBN	Lebanon	1	15+	ANNUAL	PER_100000_POP	31.86218	32.73892	34.05434	35.56626	37.13115	38.16082	38.84143	37.81201	38.14245	37.68325	37.61128	38.38567	37.926932	2015	38.38567	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	426	28.25362195	-29.58041814	LSO	Lesotho	1	15+	ANNUAL	PER_100000_POP	2.877038	3.787875	3.899706	4.92966	5.765398	6.652394	7.343767	8.083078	9.174694	10.83034	11.24206	13.0416	10.4743544	2015	13.0416	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	428	26.42461876	56.64196636	LVA	Latvia	1	15+	ANNUAL	PER_100000_POP	45.61916	45.96065	50.22202	60.85539	68.18262	71.76724	75.58385	68.26843	72.78844	68.31044	62.68663	62.85592	66.981972	2015	62.85592	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	430	-9.311879038	6.448381009	LBR	Liberia	1	15+	ANNUAL	PER_100000_POP					1.156013	1.527262	1.471708	1.425293	1.342031	1.630952	1.783516		1.545448	2014	1.783516	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	434	18.0295985	27.04042819	LBY	Libya	1	15+	ANNUAL	PER_100000_POP	3.453906	3.371022	3.368582	3.346199	3.401249	3.489029	3.432012	3.476909	3.873447				3.675178	2012	3.873447	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	438	9.552985019	47.14167005	LIE	Liechtenstein	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	440	23.90517807	55.33680309	LTU	Lithuania	1	15+	ANNUAL	PER_100000_POP	36.28088	38.21482	41.88585	49.05829	54.37603	57.42772	59.50933	50.44911	51.77011	49.8268	51.14548	48.87878	50.414056	2015	48.87878	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	442	6.092656563	49.77679538	LUX	Luxembourg	1	15+	ANNUAL	PER_100000_POP	106.6414	106.9919	105.5461	105.9487	107.3067	107.0585	105.6272	106.0402	100.7155	97.89854	105.259	108.3903	103.660708	2015	108.3903	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	15+	ANNUAL	PER_100000_POP	55.98791	56.56313	67.51168	89.56796	115.7237	132.2657	139.9462	154.2044	177.5187	217.7899	225.0143	254.1328	205.73202	2015	254.1328	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	450	46.6982339	-19.38514785	MDG	Madagascar	1	15+	ANNUAL	PER_100000_POP	0.276626	0.584542	0.747518	1.001363	1.228849	1.335725	1.399928	1.564267	1.715687	1.802075	2.049492	2.286407	1.8835856	2015	2.286407	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	454	33.4884625	-13.40819859	MWI	Malawi	1	15+	ANNUAL	PER_100000_POP	0.756862	1.485782	1.427126	1.508681	1.757892	2.638962	2.99452	3.846359	4.338997	4.665782	4.922093	5.073425	4.5693312	2015	5.073425	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	458	116.8346314	5.452415309	MYS	Malaysia	1	15+	ANNUAL	PER_100000_POP	27.17003	27.43106	28.20469	38.60675	41.25457	51.61428	53.26558	53.38792	53.12072	54.41507	52.17454	51.11992	52.843634	2015	51.11992	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	ANNUAL	PER_100000_POP	7.379682	7.497064	7.098983	17.07649	16.2285	17.30401	17.19557	17.37428	20.90132	22.52909	26.85942	27.9715	23.127122	2015	27.9715	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	466	-3.522016039	17.35311254	MLI	Mali	1	15+	ANNUAL	PER_100000_POP							2.678648	3.191095	3.329835	3.938499	4.228267	4.38538	3.8146152	2015	4.38538	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	470	14.44617519	35.89194275	MLT	Malta	1	15+	ANNUAL	PER_100000_POP	45.55849	45.27794	41.56579	47.18064	47.89325	49.41533	53.03732	56.00179	60.96049	59.55435	56.54421	57.1688	58.045928	2015	57.1688	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	ANNUAL	PER_100000_POP								4.131006	4.596841	6.377263	7.800901	9.303771	6.4419564	2015	9.303771	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	ANNUAL	PER_100000_POP	30.92703	33.85445	34.93252	38.96313	38.06053	39.50592	40.88095	43.43374	44.33074	44.8705	45.01606	45.55082	44.640372	2015	45.55082	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	ANNUAL	PER_100000_POP	28.06318	30.87821	33.8854	37.8255	40.23385	41.61806	43.73572	43.36194	47.04426	46.89092	48.46603	50.70712	47.294054	2015	50.70712	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	492	7.424214814	43.73532918	MCO	Monaco	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	ANNUAL	PER_100000_POP					9.877596	14.99245	18.52137	31.53041	44.83498	49.84727	58.5787	72.74583	51.507438	2015	72.74583	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	ANNUAL	PER_100000_POP	7.744906	10.58196	12.70877	15.43887	19.61819	23.31239	25.75885	28.54144	30.91624	33.57482	36.1274	32.4879	32.32956	2015	32.4879	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	ANNUAL	PER_100000_POP		14.27658	26.05157	40.21766	53.28404	60.3776	64.59842	66.60096	69.94961	71.8447	71.16084	76.2421	71.159642	2015	76.2421	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	500	-62.19261223	16.73558313	MSR	Montserrat	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	504	-6.281942841	31.8440131	MAR	Morocco	1	15+	ANNUAL	PER_100000_POP	8.315421	14.81752	12.81761	14.24724	16.26706	18.25541	19.68175	21.3984	22.93693	24.28246	25.2886	26.09591	24.00046	2015	26.09591	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	508	38.18479941	-14.27963886	MOZ	Mozambique	1	15+	ANNUAL	PER_100000_POP	1.869184	2.16536	3.196889	3.560621	4.133235	4.590435	5.569433	6.298914	6.811266	7.498225	8.894808	10.2987	7.9603826	2015	10.2987	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	512	57.87743482	21.98805614	OMN	Oman	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	516	17.21907885	-22.13817068	NAM	Namibia	1	15+	ANNUAL	PER_100000_POP			9.330421	9.696003	29.2381	41.02125	48.45586	49.66841	47.68398	51.12513	53.63756	54.7318	51.369376	2015	54.7318	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	520	166.92313	-0.528742623	NRU	Nauru	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	524	83.94678863	28.25866332	NPL	Nepal	1	15+	ANNUAL	PER_100000_POP								7.372768	7.475088	8.214355	8.819263	8.963563	8.1690074	2015	8.963563	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	528	5.331480568	51.86728884	NLD	Netherlands	1	15+	ANNUAL	PER_100000_POP	59.35958	55.83312	60.66886	63.62474	64.00748	62.42315	57.68015	56.39943	54.4244	52.8393	53.49229	49.54006	53.339096	2015	49.54006	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	531	-68.95033464	12.15058042	CUW	Curaçao	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	533	-69.97050586	12.50878756	ABW	Aruba	1	15+	ANNUAL	PER_100000_POP								110.9659	119.5676	124.1562	117.9175	119.049	118.33124	2015	119.049	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	540	165.5067368	-21.41742531	NCL	New Caledonia	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	548	167.0679779	-15.34445547	VUT	Vanuatu	1	15+	ANNUAL	PER_100000_POP	4.895042	6.332069	6.115507	10.38375	19.49825	23.92395	28.07604	28.70111	34.35157	35.83576	34.82575	39.8876	34.720358	2015	39.8876	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	554	170.4755673	-43.98721568	NZL	New Zealand	1	15+	ANNUAL	PER_100000_POP	59.05413	62.26788	69.47232	69.65677	71.79761	72.57645	72.22975	76.40459	74.88581	72.5039	70.88509	69.48362	72.832602	2015	69.48362	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
