geoAreaCode	years	Age	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
222	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-88.86862995	13.73603564	206	SLV	El Salvador	19.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
222	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-88.86862995	13.73603564	206	SLV	El Salvador	2.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
226	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
231	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	39.63505296	8.631223181	73	ETH	Ethiopia	4.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
231	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	39.63505296	8.631223181	73	ETH	Ethiopia	8.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
231	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	39.63505296	8.631223181	73	ETH	Ethiopia	0.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
232	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	38.11074289	16.12894644	69	ERI	Eritrea	5.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
232	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	38.11074289	16.12894644	69	ERI	Eritrea	11.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
232	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	38.11074289	16.12894644	69	ERI	Eritrea	0.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
233	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	25.84093481	58.68487172	72	EST	Estonia	31.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
233	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	25.84093481	58.68487172	72	EST	Estonia	40.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
233	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	25.84093481	58.68487172	72	EST	Estonia	24.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
234	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-7.122044325	62.21228119	78	FRO	Faroe Islands					
238	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
239	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	177.9660884	-17.83301566	75	FJI	Fiji	23.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
242	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	177.9660884	-17.83301566	75	FJI	Fiji	35.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
242	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	177.9660884	-17.83301566	75	FJI	Fiji	10.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
246	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	23.308447	61.91586738	74	FIN	Finland	20.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
246	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	23.308447	61.91586738	74	FIN	Finland	23.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
246	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	23.308447	61.91586738	74	FIN	Finland	18.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
248	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	2.457288129	46.62660861	77	FRA	France	32.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
250	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	2.457288129	46.62660861	77	FRA	France	35.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
250	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	2.457288129	46.62660861	77	FRA	France	30	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
254	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-53.23619089	3.922673437	95	GUF	French Guiana					
258	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-149.4052367	-17.67709294	191	PYF	French Polynesia					
258	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-149.4052367	-17.67709294	191	PYF	French Polynesia					
258	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-149.4052367	-17.67709294	191	PYF	French Polynesia					
260	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	69.64849091	-49.6068576	14	ATF	French Southern Territories					
260	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	69.64849091	-49.6068576	14	ATF	French Southern Territories					
260	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	42.18274707	11.56004161	62	DJI	Djibouti	13.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
262	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	42.18274707	11.56004161	62	DJI	Djibouti	24.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
262	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	42.18274707	11.56004161	62	DJI	Djibouti	1.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
266	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	11.78727747	-0.60687619	80	GAB	Gabon					
266	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	11.78727747	-0.60687619	80	GAB	Gabon					
266	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	11.78727747	-0.60687619	80	GAB	Gabon					
268	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	43.3713615	42.04813028	82	GEO	Georgia	28.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
268	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	43.3713615	42.04813028	82	GEO	Georgia	55.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
268	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	43.3713615	42.04813028	82	GEO	Georgia	5.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
270	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-15.39944785	13.45295927	88	GMB	Gambia	15.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
270	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-15.39944785	13.45295927	88	GMB	Gambia	31.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
270	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-15.39944785	13.45295927	88	GMB	Gambia	0.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
275	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	35.25694122	31.94347933	189	PSE	State of Palestine					
275	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	35.25694122	31.94347933	189	PSE	State of Palestine					
275	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	35.25694122	31.94347933	189	PSE	State of Palestine					
276	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	10.3806066	51.08862743	61	DEU	Germany	30.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
276	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	10.3806066	51.08862743	61	DEU	Germany	33.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
276	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	10.3806066	51.08862743	61	DEU	Germany	28.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
288	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-1.205623522	7.964825185	84	GHA	Ghana	4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
288	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-1.205623522	7.964825185	84	GHA	Ghana	7.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
288	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-1.205623522	7.964825185	84	GHA	Ghana	0.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
292	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-5.347561686	36.13895036	85	GIB	Gibraltar					
292	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-5.347561686	36.13895036	85	GIB	Gibraltar					
292	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-157.5643005	1.768837732	122	KIR	Kiribati	48.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
296	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-157.5643005	1.768837732	122	KIR	Kiribati	60.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
296	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-157.5643005	1.768837732	122	KIR	Kiribati	37	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
300	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	22.58307827	39.47301873	91	GRC	Greece	43.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
300	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	22.58307827	39.47301873	91	GRC	Greece	52.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
300	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	22.58307827	39.47301873	91	GRC	Greece	35.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
304	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-41.39371316	74.75625681	93	GRL	Greenland					
304	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-41.39371316	74.75625681	93	GRL	Greenland					
304	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-41.39371316	74.75625681	93	GRL	Greenland					
308	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-61.68248568	12.11238395	92	GRD	Grenada					
308	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-61.68248568	12.11238395	92	GRD	Grenada					
308	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-61.68248568	12.11238395	92	GRD	Grenada					
312	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-61.64762115	16.14416917	87	GLP	Guadeloupe					
312	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-61.64762115	16.14416917	87	GLP	Guadeloupe					
312	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-61.64762115	16.14416917	87	GLP	Guadeloupe					
316	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	144.7029305	13.35485404	96	GUM	Guam					
316	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	144.7029305	13.35485404	96	GUM	Guam					
316	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	144.7029305	13.35485404	96	GUM	Guam					
320	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-91.2312746	15.00273719	94	GTM	Guatemala					
320	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-91.2312746	15.00273719	94	GTM	Guatemala					
320	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-91.2312746	15.00273719	94	GTM	Guatemala					
324	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-11.28173419	11.00210343	86	GIN	Guinea					
324	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-11.28173419	11.00210343	86	GIN	Guinea					
324	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-11.28173419	11.00210343	86	GIN	Guinea					
328	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-58.97322037	4.788012784	97	GUY	Guyana					
328	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-58.97322037	4.788012784	97	GUY	Guyana					
328	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-58.97322037	4.788012784	97	GUY	Guyana					
332	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-72.33640958	18.40426539	102	HTI	Haiti	12.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
332	2015	15+	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-72.33640958	18.40426539	102	HTI	Haiti	22.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
332	2015	15+	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	-72.33640958	18.40426539	102	HTI	Haiti	3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
334	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
