series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	620	-7.961599811	39.68509315	PRT	Portugal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	2.96058072536104	7.19801859642507	10.857976614531	14.5205212718059	17.2274571982091	18.7369080001856	20.2864380953674	22.8329555873234	28.9322992410755	21.6032116244322	2015	28.9322992410755	Autoridade Nacional de Comunicaçoes	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								0.0108046446941458	9.41044950921969	4.71062707695692	2015	9.41044950921969	Puerto Rico Institute of Statistics	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	634	51.19152467	25.28355379	QAT	Qatar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						0.118994554536082	0.177205138810692	0.438949237978832	2.5431931008458	0.819585508042852	2015	2.5431931008458	Ministry of Transport and Communications	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	638	55.53171398	-21.13183266	REU	Réunion	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	642	24.98481009	45.83893563	ROU	Romania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			7.0276919813715	8.27940437324543	9.77581157003982	11.9146442607614	13.9133496492974	15.5563302466044	17.0778704920539	13.6476012437514	2015	17.0778704920539	National Authority for Management and Regulation in Communications	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	643	99.01404926	61.61899849	RUS	Russian Federation	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					2.62951519341939	4.13703244779115	6.90140265158313	9.92159757024421	12.1731782543165	7.15254522347088	2015	12.1731782543165	Ministry of Telecom and Mass Communications of the Russian Federation	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	646	29.92310194	-1.999842114	RWA	Rwanda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									3.9620149676121	3.9620149676121	2015	3.9620149676121	TELECOMMUNICATION SECTOR- Department of Economy	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.284016902694242	0.854737837138942	2.47737771199496	2.54563010215929	3.96124911243294	2.02460233328407	2015	3.96124911243294	Communication and Information Technology Commission	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.00444836620810987	0.00634561173992084	0.00641040154868509	0.00964382395560239	0.0166895541163135	0.00870755151372634	2015	0.0166895541163135	Autorité de Régulation des Télécommunications et des Postes (ARTP)	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	688	20.805876	44.03145697	SRB	Serbia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				0.0575365049726174	0.00393993290857104	0.310795163380767	2.27136770468443	11.2253474390011	14.2184359491412	5.60597723782321	2015	14.2184359491412	Regulatory  Agency for Electronic Communications and Postal Services (RATEL)	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		2.72445508835814	2.69725190519855	10.5690741565857	12.2819245777739	14.6287267614812	16.8725863803064	19.9742545996068	21.431370671591	17.0377725981519	2015	21.431370671591	Infocomm Development Authority of Singapore	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.429915138007569	1.76057911517341	2.8375253730661	3.84894496798251	5.04950780781703	7.18324376207018	7.86400850020265	10.4061968180583	13.7257646683544	8.84574431130051	2015	13.7257646683544	Ministry of Transport, Construction and Regional Development of the Slovak Republic	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		3.42189552613323	4.71327353628327	5.37943133979025	7.78029750450059	8.92994544224379	11.4109721201334	13.766241149513	17.4840855472479	11.8743083527277	2015	17.4840855472479	Agency for Communication Networks and Services of the Republic of Slovenia	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								0.315612513532299	0.44481037703809	0.380211445285194	2015	0.44481037703809	Independent Communications Authority of South Africa	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							0.00669274599622549	0.0076989860832607	0.0118369528533038	0.00874289497759666	2015	0.0118369528533038	Postal and Telecommunications Regulatory Authority	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1.22925885813309	2.44013372917466	4.09149835539922	7.68535593860106	12.9273570860219	15.4812384961709	21.4332770693045	24.9640561009954	26.5894058206953	20.2790669146376	2015	26.5894058206953	Comisión Nacional de los Mercados y la Competencia	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	740	-55.90626394	4.132603197	SUR	Suriname	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						0.00024370727506834				0.00024370727506834	2012	0.00024370727506834	Swaziland Posts and Telecommunications Corporation	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	752	14.3775338	60.60103109	SWE	Sweden	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	9.32020475687987	11.0147412529951	14.5898277122261	15.9540995131576	18.7786916344806	21.3947012363067	23.8827909630079	26.9725843791379	30.2033251278151	24.2464186681497	2015	30.2033251278151	Swedish Post and Telecom Authority	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	756	8.223158	46.96617097	CHE	Switzerland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		4.13929744721786	8.85599310220841	11.6483499081927	16.9820345664039	22.7779806909722	31.4925302367603	31.3622532084253	33.1394980463937	27.1508593497911	2015	33.1394980463937	Office Fédéral de la Communication	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	762	69.294998	38.43069666	TJK	Tajikistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	764	101.0202951	15.13089239	THA	Thailand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								1.28181479390706	1.31009677548673	1.29595578469689	2015	1.31009677548673	Ministry of Information and Communication Technology	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	768	0.97835765	8.532096072	TGO	Togo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	776	-175.1959991	-21.19511329	TON	Tonga	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									0.0300811250340763	0.0300811250340763	2015	0.0300811250340763	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			0.450353038673198	0.423237795489028	0.722836254633998	1.12782713828444	7.60108295039112	8.8070166302767	10.1417765094895	5.68010789661515	2015	10.1417765094895	Telecommunications Authority of Trinidad and Tobago (TATT)	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				0.522120556955445	0.866567709747884	1.09374122481941	2.83820178386153	5.6673968813495	8.83355636470558	3.85989279289678	2015	8.83355636470558	Telecommunications Regulatory Authority (TRA)	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	788	9.572737411	34.11439971	TUN	Tunisia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				0.00243608108858024	9.29966717421e-06	0.0446348316285691	0.04556898253674	0.0813716127132216	0.282281263395343	0.0907731979882096	2015	0.282281263395343	Instance Nationale des Télécommunications	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	792	35.42890329	38.9899684	TUR	Turkey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			0.00367063497633669	0.431827830683345	0.77764794903513	0.991679028407697	2.12169753899372	5.5058782636765	8.55004235269843	3.5893890265623	2015	8.55004235269843	Information and Communication Technologies Authority (ICTA)	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	800	32.39100438	1.279557331	UGA	Uganda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			0.00036513754366132	0.00082383924801366	0.00202002591095771	0.00211303295616062		0.00240959984578561	0.00402080034255027	0.00264086476386355	2015	0.00402080034255027	Uganda Communications Commission	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	804	31.40270802	49.00735945	UKR	Ukraine	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							6.71700935572938	10.9848826190433	12.5231658062507	10.0750192603411	2015	12.5231658062507	Agency for Electronic Communications	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	818	29.77468534	26.57438204	EGY	Egypt	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			0.00024096378323456	0.00032916769691673	0.00064615702955996	0.00064914251123555	0.00082382383487607	0.00185092979832201	0.00296674316330684	0.00138735926746009	2015	0.00296674316330684	Ministry of Communications and Information Technology	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		1.90676813396686	9.73262306482038	20.2820771641961	22.9138219738942	26.1057929349316	28.5399365958693	32.5463227355996	36.0196821445121	29.2251112769613	2015	36.0196821445121	Office of Communications	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	831	-2.200712402	49.71561166	GGY	Guernsey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	832	-2.136773508	49.22353354	JEY	Jersey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	840	-99.13830311	39.5277871	USA	United States of America	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		3.80946600648836	5.42308227763498	9.46013541402893	15.9901939766287		20.0258886469731	21.9751191728928	23.1570596057055	20.28706535055	2015	23.1570596057055	Federal Communications Commission	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	858	-56.01387025	-32.8002838	URY	Uruguay	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								0.00474681601859442	0.0156479658048359	0.0101973909117152	2015	0.0156479658048359	State Committee for Communications, Informatization and Telecommunication Technologies	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				9.985097070465e-05	0.0660833456918286	0.0735308305698903	0.0805947481298187	0.120808355085223	0.161341133149832	0.100471682525318	2015	0.161341133149832	Comisión Nacional de Telecomunicaciones	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	882	-172.4430749	-13.61541469	WSM	Samoa	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									0.00362266338211853	0.00362266338211853	2015	0.00362266338211853	Office of the Regulator	
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	887	45.22389143	15.22242099	YEM	Yemen	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP														
2017.Q2.G.01	IT_NET_BD10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	894	27.850329	-14.59701056	ZMB	Zambia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.00015402900263434	0.00027708508480118	0.00019259022852206	0.00054590233061683	0.00545761348034396	0.00132544402538367	2015	0.00545761348034396	Zambia Information & Communications Technology Authority (ZICTA)	
