series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	25+	ANNUAL	BOTHSEX	PERCENT	6.6	6.9	5.93	6.24	5.66	5.47	5.21	5.09	4.98	4.99	4.9	4.85	4.81	4.78	4.75	4.71	4.71	4.752	2016	4.71	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	15-24	ANNUAL	BOTHSEX	PERCENT	8.44	8.87	7.79	8.14	7.45	7.24	6.95	6.81	6.7	6.66	6.57	6.53	6.48	6.45	6.44	6.41	6.41	6.438	2016	6.41	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	4	25+	ANNUAL	MALE	PERCENT	6.03	6.3	5.36	5.66	5.09	4.91	4.66	4.53	4.42	4.45	4.35	4.29	4.25	4.22	4.2	4.16	4.16	4.198	2016	4.16	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	5	15+	ANNUAL	MALE	PERCENT	6.66	6.99	6.04	6.38	5.81	5.64	5.39	5.28	5.18	5.19	5.09	5.05	5	4.96	4.93	4.88	4.87	4.928	2016	4.87	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	6	15-24	ANNUAL	MALE	PERCENT	8.79	9.22	8.13	8.5	7.81	7.62	7.32	7.19	7.09	7.05	6.96	6.92	6.88	6.84	6.82	6.79	6.79	6.824	2016	6.79	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	7	25+	ANNUAL	FEMALE	PERCENT	7.42	7.75	6.73	7.04	6.45	6.25	5.97	5.85	5.75	5.72	5.63	5.59	5.55	5.52	5.49	5.44	5.43	5.486	2016	5.43	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	8	15-24	ANNUAL	FEMALE	PERCENT	7.8	8.21	7.16	7.47	6.78	6.58	6.3	6.15	6.03	6	5.9	5.86	5.81	5.8	5.79	5.79	5.79	5.796	2016	5.79	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	9	15+	ANNUAL	FEMALE	PERCENT	7.49	7.84	6.82	7.13	6.52	6.32	6.04	5.92	5.82	5.79	5.7	5.66	5.62	5.58	5.56	5.52	5.51	5.558	2016	5.51	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	15+	ANNUAL	BOTHSEX	PERCENT	41.4	36.79	35.58	36.59	27.97	20.8	21.11	20.82	20.5	20.97	19.2	14.72	12.31	9.46	7.56	6.36	5.52	8.242	2016	5.52	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	25+	ANNUAL	BOTHSEX	PERCENT	40.25	35.65	34.51	35.53	27.16	20.2	20.5	20.2	19.88	20.33	18.58	14.24	11.88	9.16	7.3	6.14	5.34	7.964	2016	5.34	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	15-24	ANNUAL	BOTHSEX	PERCENT	43.61	39.01	37.68	38.66	29.55	22	22.33	22.06	21.74	22.26	20.44	15.69	13.16	10.04	8.06	6.78	5.89	8.786	2016	5.89	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	4	25+	ANNUAL	MALE	PERCENT	39.48	34.85	33.71	34.74	26.43	19.58	19.85	19.52	19.17	19.57	17.81	13.61	11.35	8.75	6.97	5.86	5.09	7.604	2016	5.09	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	5	15+	ANNUAL	MALE	PERCENT	41.6	36.91	35.76	36.82	28.28	21.13	21.44	21.12	20.78	21.25	19.45	14.96	12.51	9.7	7.76	6.54	5.69	8.44	2016	5.69	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	6	15-24	ANNUAL	MALE	PERCENT	45.84	41.07	39.88	40.98	31.99	24.22	24.64	24.37	24.07	24.69	22.77	17.67	14.84	11.58	9.32	7.88	6.87	10.098	2016	6.87	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	7	25+	ANNUAL	FEMALE	PERCENT	41.26	36.7	35.53	36.52	28.05	20.94	21.28	21.02	20.73	21.24	19.51	14.99	12.54	9.66	7.7	6.48	5.63	8.402	2016	5.63	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	8	15-24	ANNUAL	FEMALE	PERCENT	40.96	36.49	35.02	35.9	26.69	19.39	19.63	19.37	19.02	19.44	17.72	13.36	11.15	8.25	6.57	5.49	4.74	7.24	2016	4.74	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	231	39.63505296	8.631223181	ETH	Ethiopia	9	15+	ANNUAL	FEMALE	PERCENT	41.16	36.63	35.35	36.31	27.58	20.42	20.72	20.47	20.15	20.63	18.91	14.44	12.07	9.18	7.32	6.14	5.33	8.008	2016	5.33	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	15+	ANNUAL	BOTHSEX	PERCENT	22.81	23.12	20.83	18.61	16.97	18.96	19.28	19	16.08	15.88	16.63	16.44	16.87	17.08	16.95	16.96	16.37	16.846	2016	16.37	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	25+	ANNUAL	BOTHSEX	PERCENT	21.97	22.21	19.96	17.75	16.13	18.07	18.38	18.14	15.3	15.13	15.9	15.73	16.17	16.39	16.28	16.28	15.7	16.164	2016	15.7	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	15-24	ANNUAL	BOTHSEX	PERCENT	24.12	24.53	22.18	19.96	18.34	20.44	20.81	20.54	17.53	17.31	18.11	17.9	18.38	18.64	18.56	18.61	18.02	18.442	2016	18.02	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	4	25+	ANNUAL	MALE	PERCENT	21.21	21.46	19.18	16.97	15.34	17.3	17.62	17.38	14.56	14.38	15.16	15	15.44	15.67	15.55	15.57	14.98	15.442	2016	14.98	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	5	15+	ANNUAL	MALE	PERCENT	23.27	23.57	21.27	19	17.32	19.34	19.64	19.35	16.35	16.12	16.88	16.65	17.06	17.25	17.09	17.08	16.47	16.99	2016	16.47	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	6	15-24	ANNUAL	MALE	PERCENT	26.62	27	24.61	22.28	20.57	22.76	23.13	22.86	19.69	19.48	20.32	20.11	20.61	20.86	20.75	20.78	20.15	20.63	2016	20.15	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	7	25+	ANNUAL	FEMALE	PERCENT	22.91	23.13	20.9	18.67	17.05	18.96	19.25	19	16.15	15.99	16.74	16.58	17.02	17.23	17.11	17.11	16.53	17	2016	16.53	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	8	15-24	ANNUAL	FEMALE	PERCENT	21.32	21.76	19.45	17.34	15.83	17.83	18.18	17.92	15.08	14.84	15.6	15.39	15.85	16.1	16.06	16.12	15.57	15.94	2016	15.57	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	232	38.11074289	16.12894644	ERI	Eritrea	9	15+	ANNUAL	FEMALE	PERCENT	22.27	22.58	20.32	18.15	16.58	18.53	18.86	18.61	15.77	15.6	16.36	16.19	16.65	16.89	16.8	16.82	16.25	16.682	2016	16.25	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	233	25.84093481	58.68487172	EST	Estonia	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	15+	ANNUAL	BOTHSEX	PERCENT	5.79	5.45	5.16	4.95	4.68	4.54	4.47	4.47	4.47	4.49	4.42	4.39	4.38	4.34	4.3	4.23	4.15	4.28	2016	4.15	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	25+	ANNUAL	BOTHSEX	PERCENT	5.45	5.13	4.88	4.7	4.44	4.32	4.27	4.29	4.29	4.31	4.26	4.23	4.22	4.19	4.15	4.09	4.02	4.134	2016	4.02	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	15-24	ANNUAL	BOTHSEX	PERCENT	7.05	6.64	6.26	6	5.67	5.48	5.36	5.33	5.32	5.35	5.27	5.22	5.2	5.15	5.08	4.98	4.88	5.058	2016	4.88	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	4	25+	ANNUAL	MALE	PERCENT	5.05	4.76	4.52	4.35	4.11	4	3.94	3.96	3.96	3.99	3.92	3.89	3.88	3.84	3.78	3.71	3.63	3.768	2016	3.63	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	5	15+	ANNUAL	MALE	PERCENT	5.56	5.24	4.94	4.74	4.48	4.34	4.26	4.25	4.24	4.27	4.2	4.16	4.14	4.09	4.03	3.95	3.86	4.014	2016	3.86	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	6	15-24	ANNUAL	MALE	PERCENT	7.49	7.06	6.67	6.4	6.03	5.84	5.7	5.68	5.66	5.71	5.61	5.56	5.53	5.46	5.37	5.25	5.13	5.348	2016	5.13	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	7	25+	ANNUAL	FEMALE	PERCENT	6.3	5.92	5.65	5.44	5.13	4.99	4.96	5	5.01	5.01	4.97	4.96	4.96	4.95	4.92	4.88	4.83	4.908	2016	4.83	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	8	15-24	ANNUAL	FEMALE	PERCENT	6.14	5.81	5.43	5.2	4.99	4.83	4.72	4.66	4.65	4.67	4.6	4.57	4.56	4.53	4.51	4.47	4.41	4.496	2016	4.41	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	242	177.9660884	-17.83301566	FJI	Fiji	9	15+	ANNUAL	FEMALE	PERCENT	6.26	5.9	5.6	5.39	5.1	4.96	4.91	4.94	4.95	4.95	4.9	4.89	4.89	4.88	4.85	4.81	4.76	4.838	2016	4.76	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	246	23.308447	61.91586738	FIN	Finland	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	246	23.308447	61.91586738	FIN	Finland	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	246	23.308447	61.91586738	FIN	Finland	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	246	23.308447	61.91586738	FIN	Finland	4	25+	ANNUAL	MALE	PERCENT																						
