series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	144	80.70489654	7.614693343	LKA	Sri Lanka	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.022	2015	0.03	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	4.2	4.04	3.8	3.47	3.09	2.69	2.24	1.9	1.65	1.41	1.24	1.11	1.05	1	0.98	0.92	1.012	2015	0.92	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	4.76	4.57	4.29	3.91	3.49	3.02	2.52	2.13	1.85	1.58	1.39	1.24	1.17	1.12	1.1	1.02	1.13	2015	1.02	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	2.97	2.88	2.74	2.54	2.31	2.05	1.76	1.54	1.35	1.18	1.06	0.97	0.89	0.81	0.81	0.7	0.836	2015	0.7	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	5.56	5.34	5.01	4.58	4.08	3.54	2.95	2.49	2.16	1.85	1.62	1.46	1.37	1.31	1.28	1.2	1.324	2015	1.2	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	2.31	2.25	2.15	2	1.83	1.64	1.42	1.25	1.1	0.97	0.87	0.8	0.73	0.65	0.65	0.55	0.676	2015	0.55	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	3.96	3.8	3.57	3.26	2.9	2.52	2.1	1.77	1.54	1.32	1.16	1.04	0.97	0.93	0.91	0.85	0.94	2015	0.85	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.03	1.05	1.06	1.06	1.03	1	0.93	0.88	0.8	0.73	0.69	0.64	0.55	0.44	0.45	0.31	0.478	2015	0.31	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	148	18.66618401	15.36279341	TCD	Chad	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	2.64	2.56	2.44	2.27	2.07	1.85	1.59	1.39	1.23	1.07	0.97	0.88	0.81	0.73	0.73	0.63	0.756	2015	0.63	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	2015	0.13	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.17	0.17	0.17	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.19	0.19	0.19	0.19	0.188	2015	0.19	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	2015	0.01	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP					0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	2015	0.02	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	2015	0.2	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.34	0.34	0.34	0.34	0.34	0.34	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	2015	0.35	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	152	-71.23029019	-35.2652885	CHL	Chile	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.09	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2015	0.1	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	156	104.1403375	32.30955217	CHN	China	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	162	105.6426067	-10.4882473	CXR	Christmas Island	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.27	0.28	0.29	0.29	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.29	0.29	0.296	2015	0.29	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.33	0.34	0.35	0.36	0.37	0.37	0.38	0.38	0.38	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	2015	0.39	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.12	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.11	0.11	0.11	0.1	0.11	2015	0.1	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.2	0.21	0.21	0.21	0.21	0.21	0.2	0.21	0.21	0.21	0.21	0.2	0.2	0.19	0.19	0.18	0.192	2015	0.18	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.27	0.28	0.29	0.3	0.31	0.32	0.32	0.33	0.33	0.33	0.33	0.34	0.34	0.35	0.35	0.35	0.346	2015	0.35	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.46	0.48	0.5	0.52	0.53	0.54	0.55	0.56	0.56	0.57	0.57	0.58	0.59	0.6	0.6	0.61	0.596	2015	0.61	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.03	0.03	0.03	0.03	0.03	0.02	0.03	0.03	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	2015	0.02	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	170	-73.07446751	3.888209046	COL	Colombia	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.19	0.2	0.21	0.21	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.23	0.23	0.23	0.23	0.22	0.228	2015	0.22	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	174	43.34234565	-11.66121732	COM	Comoros	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	175	45.14015057	-12.82217691	MYT	Mayotte	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	178	15.22052612	-0.840544119	COG	Congo	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.83	1.69	1.56	1.4	1.22	1.05	0.9	0.76	0.61	0.5	0.44	0.4	0.38	0.36	0.34	0.31	0.358	2015	0.31	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	2.07	1.92	1.76	1.59	1.37	1.18	1.01	0.85	0.69	0.56	0.5	0.45	0.42	0.4	0.38	0.34	0.398	2015	0.34	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	1.38	1.3	1.21	1.11	0.98	0.86	0.76	0.66	0.55	0.47	0.42	0.38	0.35	0.32	0.29	0.24	0.316	2015	0.24	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	2.4	2.23	2.04	1.84	1.59	1.37	1.17	0.99	0.79	0.65	0.58	0.52	0.49	0.46	0.44	0.4	0.462	2015	0.4	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	1.11	1.04	0.97	0.89	0.8	0.7	0.62	0.55	0.46	0.4	0.35	0.32	0.3	0.27	0.24	0.19	0.264	2015	0.19	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	1.74	1.61	1.48	1.33	1.15	1	0.85	0.72	0.58	0.47	0.42	0.38	0.35	0.34	0.32	0.29	0.336	2015	0.29	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.59	0.58	0.57	0.55	0.52	0.48	0.46	0.43	0.39	0.36	0.32	0.29	0.26	0.22	0.17	0.11	0.21	2015	0.11	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.24	1.17	1.09	1	0.89	0.78	0.69	0.6	0.51	0.43	0.39	0.35	0.32	0.29	0.26	0.22	0.288	2015	0.22	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	184	-159.7711391	-21.22696458	COK	Cook Islands	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	184	-159.7711391	-21.22696458	COK	Cook Islands	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	184	-159.7711391	-21.22696458	COK	Cook Islands	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	184	-159.7711391	-21.22696458	COK	Cook Islands	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
