series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	222	-88.86862995	13.73603564	SLV	El Salvador	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	32.4	30.6	29	27.5	26.1	24.8	23.6	22.6	21.6	20.8	20	19.3	18.6	18	17.4	16.8	18.02	2015	16.8	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	222	-88.86862995	13.73603564	SLV	El Salvador	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	222	-88.86862995	13.73603564	SLV	El Salvador	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	152.1	147.9	143.8	139.6	135.4	131.2	126.9	122.7	118.4	114.6	110.9	107.3	103.7	100.3	97.4	94.1	100.56	2015	94.1	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	231	39.63505296	8.631223181	ETH	Ethiopia	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	145.1	139	132.2	124.8	117	109.1	101.3	93.8	86.9	80.8	75.7	71.3	67.7	64.6	61.8	59.2	64.92	2015	59.2	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	231	39.63505296	8.631223181	ETH	Ethiopia	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	231	39.63505296	8.631223181	ETH	Ethiopia	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	232	38.11074289	16.12894644	ERI	Eritrea	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	89.1	84.6	80.4	76.5	72.9	69.5	66.3	63.2	60.4	57.9	55.6	53.5	51.6	49.7	48.1	46.5	49.88	2015	46.5	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	232	38.11074289	16.12894644	ERI	Eritrea	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	232	38.11074289	16.12894644	ERI	Eritrea	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	233	25.84093481	58.68487172	EST	Estonia	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	11	10.2	9.4	8.6	7.9	7.3	6.7	6.1	5.5	5.1	4.6	4.2	3.8	3.5	3.2	2.9	3.52	2015	2.9	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	233	25.84093481	58.68487172	EST	Estonia	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	233	25.84093481	58.68487172	EST	Estonia	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	242	177.9660884	-17.83301566	FJI	Fiji	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	24.5	24.2	23.9	23.7	23.7	23.7	23.8	23.9	24	24	23.9	23.7	23.5	23.2	22.9	22.4	23.14	2015	22.4	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	242	177.9660884	-17.83301566	FJI	Fiji	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	242	177.9660884	-17.83301566	FJI	Fiji	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	246	23.308447	61.91586738	FIN	Finland	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	4.3	4.2	4.1	4	3.9	3.8	3.6	3.5	3.3	3.2	3	2.9	2.7	2.6	2.4	2.3	2.58	2015	2.3	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	246	23.308447	61.91586738	FIN	Finland	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	246	23.308447	61.91586738	FIN	Finland	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	248	19.80945969	60.1544901	ALA	Åland Islands	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	248	19.80945969	60.1544901	ALA	Åland Islands	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	248	19.80945969	60.1544901	ALA	Åland Islands	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	250	2.457288129	46.62660861	FRA	France	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	5.4	5.3	5.1	4.9	4.7	4.6	4.5	4.4	4.3	4.3	4.3	4.3	4.3	4.4	4.4	4.3	4.34	2015	4.3	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	250	2.457288129	46.62660861	FRA	France	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	250	2.457288129	46.62660861	FRA	France	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	254	-53.23619089	3.922673437	GUF	French Guiana	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	254	-53.23619089	3.922673437	GUF	French Guiana	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	254	-53.23619089	3.922673437	GUF	French Guiana	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	262	42.18274707	11.56004161	DJI	Djibouti	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	100.8	98.4	96	93.5	91	88.5	86	83.5	81	78.5	76.1	73.9	71.7	69.5	67.4	65.3	69.56	2015	65.3	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	262	42.18274707	11.56004161	DJI	Djibouti	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	262	42.18274707	11.56004161	DJI	Djibouti	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	266	11.78727747	-0.60687619	GAB	Gabon	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	85.3	84	82.5	80.8	78.8	76.7	74.5	71.9	68.9	66.1	63.3	60.6	57.7	54.8	52.3	50.8	55.24	2015	50.8	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	266	11.78727747	-0.60687619	GAB	Gabon	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	266	11.78727747	-0.60687619	GAB	Gabon	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	268	43.3713615	42.04813028	GEO	Georgia	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	35.7	33.4	31.1	28.9	26.7	24.6	22.7	20.9	19.3	17.9	16.6	15.5	14.4	13.4	12.6	11.9	13.56	2015	11.9	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	268	43.3713615	42.04813028	GEO	Georgia	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	268	43.3713615	42.04813028	GEO	Georgia	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	270	-15.39944785	13.45295927	GMB	Gambia	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	118.8	114.5	110.2	106	101.9	97.9	94.2	90.6	87.4	84.3	81.4	78.6	76.1	73.6	71.1	68.9	73.66	2015	68.9	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	270	-15.39944785	13.45295927	GMB	Gambia	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	270	-15.39944785	13.45295927	GMB	Gambia	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	275	35.25694122	31.94347933	PSE	State of Palestine	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	29.8	28.9	28.2	27.5	26.9	26.3	25.8	25.2	24.7	24.2	23.8	23.3	22.8	22.3	21.7	21.1	22.24	2015	21.1	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	275	35.25694122	31.94347933	PSE	State of Palestine	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	275	35.25694122	31.94347933	PSE	State of Palestine	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	276	10.3806066	51.08862743	DEU	Germany	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	5.4	5.2	5.1	5	4.9	4.7	4.6	4.5	4.4	4.3	4.2	4.1	4	3.9	3.8	3.7	3.9	2015	3.7	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	276	10.3806066	51.08862743	DEU	Germany	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	276	10.3806066	51.08862743	DEU	Germany	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	288	-1.205623522	7.964825185	GHA	Ghana	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	100.7	97.3	94.2	91.3	88.7	86.5	84.4	82.2	79.9	77.4	74.7	71.9	69.2	66.5	64	61.6	66.64	2015	61.6	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	288	-1.205623522	7.964825185	GHA	Ghana	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	288	-1.205623522	7.964825185	GHA	Ghana	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	292	-5.347561686	36.13895036	GIB	Gibraltar	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	296	-157.5643005	1.768837732	KIR	Kiribati	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	70.6	68.5	66.9	65.7	65.1	64.8	64.8	64.8	64.5	63.9	62.9	61.7	60.4	58.9	57.4	55.9	58.86	2015	55.9	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	296	-157.5643005	1.768837732	KIR	Kiribati	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	296	-157.5643005	1.768837732	KIR	Kiribati	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	300	22.58307827	39.47301873	GRC	Greece	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	7.8	7.3	6.8	6.3	5.9	5.5	5.2	5	4.8	4.8	4.7	4.7	4.7	4.7	4.6	4.6	4.66	2015	4.6	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	300	22.58307827	39.47301873	GRC	Greece	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	300	22.58307827	39.47301873	GRC	Greece	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	304	-41.39371316	74.75625681	GRL	Greenland	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	304	-41.39371316	74.75625681	GRL	Greenland	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	304	-41.39371316	74.75625681	GRL	Greenland	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	308	-61.68248568	12.11238395	GRD	Grenada	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	16	15.6	15.2	14.9	14.5	14.2	14	13.7	13.5	13.4	13.2	13	12.7	12.5	12.2	11.8	12.44	2015	11.8	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	308	-61.68248568	12.11238395	GRD	Grenada	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	308	-61.68248568	12.11238395	GRD	Grenada	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	316	144.7029305	13.35485404	GUM	Guam	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	316	144.7029305	13.35485404	GUM	Guam	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	316	144.7029305	13.35485404	GUM	Guam	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	320	-91.2312746	15.00273719	GTM	Guatemala	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	50.6	48.6	46.6	44.8	43.1	41.4	39.9	38.4	36.9	35.7	34.5	33.3	32.1	31.1	30.1	29.1	31.14	2015	29.1	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	320	-91.2312746	15.00273719	GTM	Guatemala	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	320	-91.2312746	15.00273719	GTM	Guatemala	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	324	-11.28173419	11.00210343	GIN	Guinea	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	170.2	162.9	155.8	149	142.7	136.7	131.2	125.9	121	116.3	111.9	107.7	104	100.4	97	93.7	100.56	2015	93.7	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	324	-11.28173419	11.00210343	GIN	Guinea	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	324	-11.28173419	11.00210343	GIN	Guinea	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	328	-58.97322037	4.788012784	GUY	Guyana	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	46.7	45.6	44.8	44	43.4	42.8	42.4	42.1	41.9	41.7	41.5	41.4	41.2	40.8	40.2	39.4	40.6	2015	39.4	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	328	-58.97322037	4.788012784	GUY	Guyana	2	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	328	-58.97322037	4.788012784	GUY	Guyana	3	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	332	-72.33640958	18.40426539	HTI	Haiti	1	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	104.8	101.3	98.1	95.1	92.4	90	87.7	85.5	83.3	81.2	208.8	77.2	75.2	73.1	71	69	73.1	2015	69	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
