series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2013	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	BOTHSEX	PERCENT	13.9		13.9	2013	13.9	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	BOTHSEX	PERCENT	4.7		4.7	2013	4.7	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	148	18.66618401	15.36279341	TCD	Chad	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	148	18.66618401	15.36279341	TCD	Chad	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	BOTHSEX	PERCENT	76		76	2013	76	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	152	-71.23029019	-35.2652885	CHL	Chile	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	152	-71.23029019	-35.2652885	CHL	Chile	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	BOTHSEX	PERCENT		27.5813	27.5813	2016	27.5813	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	156	104.1403375	32.30955217	CHN	China	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	156	104.1403375	32.30955217	CHN	China	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	BOTHSEX	PERCENT		45.2081	45.2081	2016	45.2081	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	170	-73.07446751	3.888209046	COL	Colombia	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	170	-73.07446751	3.888209046	COL	Colombia	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	174	43.34234565	-11.66121732	COM	Comoros	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	174	43.34234565	-11.66121732	COM	Comoros	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	175	45.14015057	-12.82217691	MYT	Mayotte	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	175	45.14015057	-12.82217691	MYT	Mayotte	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	BOTHSEX	PERCENT	14.2		14.2	2013	14.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	178	15.22052612	-0.840544119	COG	Congo	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	178	15.22052612	-0.840544119	COG	Congo	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	BOTHSEX	PERCENT	26.2		26.2	2013	26.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	BOTHSEX	PERCENT		60.1	60.1	2016	60.1	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	BOTHSEX	PERCENT	68.2		68.2	2013	68.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	191	17.95874553	45.45172212	HRV	Croatia	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	191	17.95874553	45.45172212	HRV	Croatia	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	BOTHSEX	PERCENT	94.4		94.4	2013	94.4	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	192	-79.54460144	22.10030366	CUB	Cuba	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	192	-79.54460144	22.10030366	CUB	Cuba	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	BOTHSEX	PERCENT	68.2		68.2	2013	68.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	196	33.22285964	35.05659437	CYP	Cyprus	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	196	33.22285964	35.05659437	CYP	Cyprus	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	BOTHSEX	PERCENT	66.2		66.2	2013	66.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	203	15.33151382	49.73913871	CZE	Czechia	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	203	15.33151382	49.73913871	CZE	Czechia	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	BOTHSEX	PERCENT	5.2		5.2	2013	5.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	204	2.339933594	9.65401646	BEN	Benin	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	BOTHSEX	PERCENT	88		88	2013	88	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	208	9.326571283	56.03829721	DNK	Denmark	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	BOTHSEX	PERCENT	60.8		60.8	2013	60.8	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	BOTHSEX	PERCENT	49		49	2013	49	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	BOTHSEX	PERCENT	26.8		26.8	2013	26.8	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	BOTHSEX	PERCENT	14.5		14.5	2013	14.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	BOTHSEX	PERCENT		0.7	0.7	2016	0.7	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	BOTHSEX	PERCENT	76.8		76.8	2013	76.8	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	233	25.84093481	58.68487172	EST	Estonia	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	233	25.84093481	58.68487172	EST	Estonia	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	BOTHSEX	PERCENT	40.1		40.1	2013	40.1	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	BOTHSEX	PERCENT	66.5		66.5	2013	66.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	246	23.308447	61.91586738	FIN	Finland	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	BOTHSEX	PERCENT	74.1		74.1	2013	74.1	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	250	2.457288129	46.62660861	FRA	France	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	250	2.457288129	46.62660861	FRA	France	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	BOTHSEX	PERCENT	45		45	2013	45	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	2	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	3	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	BOTHSEX	PERCENT	23.3		23.3	2013	23.3	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_WKINJRY	Proportion of employed population covered in the event of work injury, total and by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	MALE	PERCENT							
