series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	NUMBER	27	29	30.66334	19	68.27678	367.40386	3.66334	3.66334	147.87026	3.66334	7.32668	2113.74718	5196.6261	315.50366	386625.24026	31821.78122	290.49368	151654.94932	34407.08928	93	8868.94614	52	38893.68078					38893.68078	2012	38893.68078	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	NUMBER	2	661.66482	1968.57572	15		497.93118								1121.99662	1		345.04178	318.5745	91.3149	117.41874	88.9447	75							2011	75	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	NUMBER													11	139.4016807		15	4336.5422978	116	12157.6620005	64179.5167264	47088.7355838	6983.4857157	15683.0894523	1872.1043888	2409.6209155	22104.3643367	2907.5034552	8995.3365097	2016	2907.5034552	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	NUMBER	433.5265715	9.0005594	106.5002797	270.5025173	9.0005594	9.0005594	121210.0326007	356.0011188	306.0190196	1074.5086707	8029.4939502	148.5053143	729.5153835	647.0218166	993.0492272	4211.6999855	2289.1364936	64159.9348196	37398.8022107	82396.2196992	36243.061389	301527.2390609	2500.1543944					2500.1543944	2012	2500.1543944	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	NUMBER		81.3145	140.40256		30.1258		50.15096	131.4403	163.60384	547.02538	57.10064	365.47186	507.08828	1399.69874	141.5661	3.01258	1	60.01258	463.02516	51.20128			61.2516	24.08806	16			33.7798866666667	2014	16	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	NUMBER								231			14877.257345	2104.4247	10628.344735	37980.676205	574929.731575	38751.47769	1926.04544	292146.990335	687915.81204	6200.010725	135266.0236	125898.53385	410296.01584	218146.46213	4408.197055	39135.141395		167996.454105	2015	39135.141395	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	NUMBER	96.5985	6670.79594	44.44728	338.05854	398.32158	41.0394	994.65592	1014.87956	582.81464	255.57186	3066.86232	214.82852	700.04466	93.5985	20088.67862	937.985	2307.73886	2201.8049	79.26304										2008	79.26304	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	NUMBER					1965.27496	811.5592875	42335.07698	390.821725	2646.421395	18922.77149		6638.3861575	1	13021.780275	955.7216425		6845.3801875	33484.7564925	4405.1191575	19361.5090525	61134.7742575	12549.794205	77405.7857125	11116.9201575	5779.995195			31434.2336883333	2014	5779.995195	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	NUMBER	73.6	481.3	33.9	65.4	1053.9	142.6	253	261.7	187.6	195.2	678.5	415.8	366.8	505.4	13.8	731.3	543.3	893.8	1866.7	379.2	104.7	68.2	142.6	2539	79.2			920.266666666667	2014	79.2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	NUMBER	55783.5	230514.7	359035	360196.4	68767	209179.2	178430.1	39773.3	449348.5	1266522.8	962205	102201.5	1373844.7	665116.8	1241495.1	4797106.4	425685.9	1294254.3	1315586.9	866941.8	1917519.5	756743.2	285456.7	1068274.2				676865.45	2013	1068274.2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	NUMBER																	127.4978685	62.9333925	361.515808		306.5824155		230.604618	113.2801065	55.346714	110.91119	5	103.0285257	2016	5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	NUMBER	191.49206		418.73015		341.873015	167	418.73015	614.9206275			1059.199978		1090.092049	826.73015	56770.852804	58.873015		254.993648	335.111105	52298.786218	1403.939656	1		54.3111105	15.5619045			34.9365075	2014	15.5619045	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	NUMBER		798.15731			776580.34241	1786.60378	133365.70049	332112.29906	67595.36666	11047.3429	739584.24872	58911.49502	142887.58687	154159.21893	203428.96813	25941.75481	31167.27766	296228.64581	512177.26543	30908.98649	4293.22029	21302.95687	42203.62056					42203.62056	2012	42203.62056	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	NUMBER	16209.5	7670.8	29657.8	196452.8	18607.4	121724.1	159315.7	27240.5	77642.5	22714.1	23127.6	44157.6	103910.6	16292.5	23630	9508.6	54922.3	56027.4	92033.4	61869.2	157711.4	73749	54528.3	48396.8				51462.55	2013	48396.8	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	NUMBER														100															2003	100	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	NUMBER	2	230.266855	606.093823	14298.3250665				32.0973597	1398.5278155	1388.0891074		1728.574727	513.53371		160487.7985			4.5853371	68.7800565	481.7043842	573.1671375	284.2909002	32.0973597		174.2428098			103.17008475	2014	174.2428098	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	NUMBER			3896.5191408	1764.5402676	534.1763924	2597.8523876	5456.5764412	1072.3527848	45252.2814448	5179.4536524	72426.8998488	7968.0789464	3257.4932632	3628.23105	1179.5032996	3500.937414	67.2880908	28186.9886188	21764.5275728	7053.4473128	7209.030888	4275.7010784	5324.7676208	7020.4454644				6172.6065426	2013	7020.4454644	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	NUMBER	340.5521475	357.31805	6	23.9219675	1006.734475			3978.718225	366.907545	1179.4715325	4210.596925	414.537725		491.5233025	1624.619095	18.7659025	21635.02531	1101.485955	1918.71747	1895.0296	76271.1754975	42560.4925525	144375.0502675	131641.80572				138008.42799375	2013	131641.80572	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	NUMBER															54														2004	54	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	NUMBER	41.123106						1	49.69234					7885.31312	913.8468	45692.34														2004	45692.34	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	NUMBER			115.15																27.396						79.905			79.905	2014	79.905	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	NUMBER																							436.053					436.053	2012	436.053	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	NUMBER	17680.39417	20394.1197705	46570.2344115	20189.903119	19070.73961	18687.900637	19100.527564	20949.842889	21056.307548	22125.774689	280662.2465175	6740112.7948565	3261274.897594	669200.9450355	676559.7680685	2644908.268518	513573.227433	915022.2413035	488557.976916	282554.13309	591308.707232	5362137.2345615	6644388.27962	440255.996193	73252.111497			2385965.46243667	2014	73252.111497	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	NUMBER	4819.31176	4444.99576	14407.12724	28812.34164	12042.56568	44125.06274	24982.74068	7310.35448	17093.97548	7512.05062	6349.92532	5098.83816	7510.3901	13126.52834	25381.85132	13224.09288	10623.12644	12296.81502	80722.98014	8205.2916	52144.77136	21910.532	11050.12392	2026.23342	65556.35376	2365.75982	2959.53224	16791.600632	2016	2959.53224	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	NUMBER		2393.00325		49979.4676			237.728312	2393.00325	30867.4256565		24268.052955	407.8105525	8299.355076	134.864156	957.2013	2	258.444351	67343.8974615	43544.087137	693.9709425			205.7982795	315.876429				260.83735425	2013	315.876429	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	NUMBER					2720.1381		4341.3	52365.7699	124936.3917	5260.4343	11	3413.2843	49800.3314	9714.5446	532	269.8814	1512.5967	47988.5134	32336.6255	22481.7017	39989.4074	23013.3109	5268.5766	51916.015	126427.522			61204.0378666667	2014	126427.522	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	NUMBER	62345	45172	3766	28337	125321	43475	97433	51844	374398	27658	11447	356535	31855	106878	12057	8870	15019	543165	25820	11194	15449	7773	67455	86084				76769.5	2013	86084	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	NUMBER																									610.270935		791.980035	701.125485	2016	791.980035	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	NUMBER			380.7									573.4	418.3	8239.1	3153.7		189395.9	29309.2	1351.9	1908.5	22712.7	4298.8	4728.5	11483.1	4928.6	8197.9	1022.2	6072.06	2016	1022.2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	NUMBER																											8061.5	8061.5	2016	8061.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	NUMBER						2688.0615			740.736	1973.367		89			2.8935	2	22.4675	2.8935	178.5035		3.8935	8.6805	5.787	33.8935				19.84025	2013	33.8935	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	NUMBER	51.6093		34.4062		1056.186	6.88124	37.84682		52.6093	344.062					116.54046			34.4062	30.96558	1	6982.61178	25.08434		2				2	2013	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	NUMBER		3.5427	33.8843						106.281	106.281			2359.3528	14.1708	2926.7275	3062.3501	71.854	123.9945	234.8182	3.5427	5667.7773	1640.2701	4	2386.2674	26.7989			805.688766666667	2014	26.7989	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	NUMBER													5.167835	1654.7072	397.839175	18559.46375	1099.902265	1591.55999	129556.25273	145800.4501	4987.28202	3356.665545	3638.197495	51939.57351	10940.117425	3		16630.2221075	2015	3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	NUMBER										31033	3720	4614	2932	456		10065	11253	16194	60	7087	59532	12599	8373	1011				4692	2013	1011	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	NUMBER	22.8							855	98.8	15.2	106.4	125.4	402.8	243.2	2268.8	125.4	205.2	193.8	72.2	95	64.6	140.6	149.4	5843.6	30.4			2007.8	2014	30.4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	NUMBER																	222.9177325			823.775135	1763.802555	1549.7806175	1731.41133	11036.8902825	3027.126135	4238.91955		5008.586824375	2015	4238.91955	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	NUMBER																																
