series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	MALE	PERCENT	0.833333										0.833333							2010	0.833333	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	FEMALE	PERCENT	2.013889										2.083333							2010	2.083333	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	248	19.80945969	60.1544901	ALA	Åland Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	MALE	PERCENT											1.041667							2010	1.041667	Survey on the use of time 2009-2010 / EDT	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	250	2.457288129	46.62660861	FRA	France	2	ANNUAL	FEMALE	PERCENT											2.291667							2010	2.291667	Survey on the use of time 2009-2010 / EDT	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	254	-53.23619089	3.922673437	GUF	French Guiana	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	262	42.18274707	11.56004161	DJI	Djibouti	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	266	11.78727747	-0.60687619	GAB	Gabon	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	270	-15.39944785	13.45295927	GMB	Gambia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	MALE	PERCENT	0.833333													0.625			0.625	2013	0.625	Time Use Survey 2012/2013	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	275	35.25694122	31.94347933	PSE	State of Palestine	2	ANNUAL	FEMALE	PERCENT	4.652778													4.097222			4.097222	2013	4.097222	Time Use Survey 2012/2013	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	MALE	PERCENT			0.694444											0.625			0.625	2013	0.625	Time use survey in Germany	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	276	10.3806066	51.08862743	DEU	Germany	2	ANNUAL	FEMALE	PERCENT			1.736111											1.319444			1.319444	2013	1.319444	Time use survey in Germany	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	MALE	PERCENT										0.763889								2009	0.763889	Ghana Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	288	-1.205623522	7.964825185	GHA	Ghana	2	ANNUAL	FEMALE	PERCENT										3.680556								2009	3.680556	Ghana Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	292	-5.347561686	36.13895036	GIB	Gibraltar	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	296	-157.5643005	1.768837732	KIR	Kiribati	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	MALE	PERCENT															1.180556		1.180556	2014	1.180556	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	300	22.58307827	39.47301873	GRC	Greece	2	ANNUAL	FEMALE	PERCENT															2.361111		2.361111	2014	2.361111	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	304	-41.39371316	74.75625681	GRL	Greenland	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	308	-61.68248568	12.11238395	GRD	Grenada	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	316	144.7029305	13.35485404	GUM	Guam	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	320	-91.2312746	15.00273719	GTM	Guatemala	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	324	-11.28173419	11.00210343	GIN	Guinea	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	328	-58.97322037	4.788012784	GUY	Guyana	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	332	-72.33640958	18.40426539	HTI	Haiti	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	336	12.45315803	41.90343751	VAT	Holy See	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	MALE	PERCENT			0.833333											0.833333			0.833333	2013	0.833333	Thematic Household Survey (Time use)	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	FEMALE	PERCENT			2.083333											2.083333			2.083333	2013	2.083333	Thematic Household Survey (Time use)	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	MALE	PERCENT	0.833333										1.458333							2010	1.458333	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	FEMALE	PERCENT	1.944444										3.402778							2010	3.402778	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	356	79.3608464	22.34642074	IND	India	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	356	79.3608464	22.34642074	IND	India	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	MALE	PERCENT										0.625								2009	0.625	Time Use Survey in Urban Areas	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	FEMALE	PERCENT										2.291667								2009	2.291667	Time Use Survey in Urban Areas	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	MALE	PERCENT								0.347222										2007	0.347222	Time use survey in Iraq as Module of Iraq Household Socio-Economic Survey - HSES	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	FEMALE	PERCENT								3.125										2007	3.125	Time use survey in Iraq as Module of Iraq Household Socio-Economic Survey - HSES	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	MALE	PERCENT						2.013889												2005	2.013889	The Irish National Time-Use Survey 2005	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	FEMALE	PERCENT						7.916667												2005	7.916667	The Irish National Time-Use Survey 2005	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	MALE	PERCENT				0.833333						0.833333								2009	0.833333	National Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	FEMALE	PERCENT				1.875						1.805556								2009	1.805556	National Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	MALE	PERCENT		0.277778					0.416667					0.486111					0.486111	2011	0.486111	2011 Survey on Time Use and Leisure Activities	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	FEMALE	PERCENT		1.875					1.875					1.944444					1.944444	2011	1.944444	2011 Survey on Time Use and Leisure Activities	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	MALE	PERCENT				1.388889			1.180556						0.763889				0.763889	2012	0.763889	Time use survey in Kazakhstan	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	FEMALE	PERCENT				3.680556			2.847222						2.083333				2.083333	2012	2.083333	Time use survey in Kazakhstan	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	400	37.13024774	30.65365973	JOR	Jordan	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	404	37.86096816	0.534797278	KEN	Kenya	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	MALE	PERCENT					0.902778					0.902778								2009	0.902778	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ANNUAL	FEMALE	PERCENT					3.263889					3.194444								2009	3.194444	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	414	47.49305029	29.53949468	KWT	Kuwait	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	MALE	PERCENT	1.597222					1.041667					0.625					0.555556	0.555556	2015	0.555556	Time Budget Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ANNUAL	FEMALE	PERCENT	5.347222					3.888889					1.388889					1.180556	1.180556	2015	1.180556	Time Budget Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	MALE	PERCENT				0.833333					1.25					0.833333			0.833333	2013	0.833333	Lao expenditure and consumption survey 2012/13	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	FEMALE	PERCENT				3.75					4.166667					3.333333			3.333333	2013	3.333333	Lao expenditure and consumption survey 2012/13	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	426	28.25362195	-29.58041814	LSO	Lesotho	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	MALE	PERCENT				0.694444														2003	0.694444	HETUS	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	428	26.42461876	56.64196636	LVA	Latvia	2	ANNUAL	FEMALE	PERCENT				2.013889														2003	2.013889	HETUS	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	430	-9.311879038	6.448381009	LBR	Liberia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	434	18.0295985	27.04042819	LBY	Libya	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	MALE	PERCENT				0.555556														2003	0.555556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	FEMALE	PERCENT				1.805556														2003	1.805556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	MALE	PERCENT															0.763889		0.763889	2014	0.763889	Time use of Luxembourg residents	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	FEMALE	PERCENT															1.736111		1.736111	2014	1.736111	Time use of Luxembourg residents	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	MALE	PERCENT				1.527778														2003	1.527778	Unpaid work survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	FEMALE	PERCENT				3.958333														2003	3.958333	Unpaid work survey	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	MALE	PERCENT			0.763889															2002	0.763889	Time use survey 2002 (pilot)	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	FEMALE	PERCENT			1.666667															2002	1.666667	Time use survey 2002 (pilot)	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	MALE	PERCENT				0.902778														2003	0.902778	The Continuous Multi-Purpose Household Survey (CMPHS)	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	FEMALE	PERCENT				3.055556														2003	3.055556	The Continuous Multi-Purpose Household Survey (CMPHS)	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	MALE	PERCENT			1.597222							1.041667					4.236111		4.236111	2014	4.236111	National time use survey 2014	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	FEMALE	PERCENT			4.513889							3.680556					10.625		10.625	2014	10.625	National time use survey 2014	CA
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	MALE	PERCENT	1.111111							1.041667				1.388889					1.388889	2011	1.388889	Time use survey 2011	CA
