series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	450	46.6982339	-19.38514785	MDG	Madagascar	1	20-24	ANNUAL	FEMALE	PERCENT											12.4				12.4	2012	12.4	ENSOMD 2012-13	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	454	33.4884625	-13.40819859	MWI	Malawi	1	20-24	ANNUAL	FEMALE	PERCENT												8.9			8.9	2013	8.9	MICS 2013-14	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	458	116.8346314	5.452415309	MYS	Malaysia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	462	73.09672546	-0.614385021	MDV	Maldives	1	20-24	ANNUAL	FEMALE	PERCENT								0.3								2009	0.3	DHS 2009	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	466	-3.522016039	17.35311254	MLI	Mali	1	20-24	ANNUAL	FEMALE	PERCENT									14.5							2010	14.5	MICS 2010	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	470	14.44617519	35.89194275	MLT	Malta	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	474	-60.91544135	14.56086108	MTQ	Martinique	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	478	-10.33187259	20.26089546	MRT	Mauritania	1	20-24	ANNUAL	FEMALE	PERCENT										14.2					14.2	2011	14.2	MICS 2011	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	480	57.568022	-20.28581998	MUS	Mauritius	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	484	-102.5148166	23.93378032	MEX	Mexico	1	20-24	ANNUAL	FEMALE	PERCENT														3.8	3.8	2015	3.8	MICS 2015	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	492	7.424214814	43.73532918	MCO	Monaco	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	496	103.0728057	46.83892054	MNG	Mongolia	1	20-24	ANNUAL	FEMALE	PERCENT												0.1			0.1	2013	0.1	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	20-24	ANNUAL	FEMALE	PERCENT											0.4				0.4	2012	0.4	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	499	19.25214024	42.78717043	MNE	Montenegro	1	20-24	ANNUAL	FEMALE	PERCENT												0.6			0.6	2013	0.6	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	500	-62.19261223	16.73558313	MSR	Montserrat	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	504	-6.281942841	31.8440131	MAR	Morocco	1	20-24	ANNUAL	FEMALE	PERCENT		2.5														2003	2.5	DHS 2003-04	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	508	38.18479941	-14.27963886	MOZ	Mozambique	1	20-24	ANNUAL	FEMALE	PERCENT										14.3					14.3	2011	14.3	DHS 2011	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	512	57.87743482	21.98805614	OMN	Oman	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	516	17.21907885	-22.13817068	NAM	Namibia	1	20-24	ANNUAL	FEMALE	PERCENT												1.6			1.6	2013	1.6	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	520	166.92313	-0.528742623	NRU	Nauru	1	20-24	ANNUAL	FEMALE	PERCENT						1.9										2007	1.9	DHS 2007	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	524	83.94678863	28.25866332	NPL	Nepal	1	20-24	ANNUAL	FEMALE	PERCENT													10.4		10.4	2014	10.4	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	528	5.331480568	51.86728884	NLD	Netherlands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	531	-68.95033464	12.15058042	CUW	Curaçao	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	533	-69.97050586	12.50878756	ABW	Aruba	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	540	165.5067368	-21.41742531	NCL	New Caledonia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	548	167.0679779	-15.34445547	VUT	Vanuatu	1	20-24	ANNUAL	FEMALE	PERCENT												2.5			2.5	2013	2.5	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	554	170.4755673	-43.98721568	NZL	New Zealand	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	558	-85.03060315	12.84210839	NIC	Nicaragua	1	20-24	ANNUAL	FEMALE	PERCENT					10.4											2006	10.4	ENDESA 2006-07	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	562	9.400167877	17.42143036	NER	Niger	1	20-24	ANNUAL	FEMALE	PERCENT											28				28	2012	28	DHS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	566	8.097363256	9.585789025	NGA	Nigeria	1	20-24	ANNUAL	FEMALE	PERCENT												17.3			17.3	2013	17.3	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	570	-169.8601693	-19.05000475	NIU	Niue	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	578	11.47846389	61.34311134	NOR	Norway	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	584	171.0839119	7.110213497	MHL	Marshall Islands	1	20-24	ANNUAL	FEMALE	PERCENT						5.5										2007	5.5	DHS 2007	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	585	134.5733878	7.502307591	PLW	Palau	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	586	68.80479684	29.36491634	PAK	Pakistan	1	20-24	ANNUAL	FEMALE	PERCENT											2.8				2.8	2012	2.8	DHS 2012-13	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	591	-81.26616623	8.450965746	PAN	Panama	1	20-24	ANNUAL	FEMALE	PERCENT												6.8			6.8	2013	6.8	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	20-24	ANNUAL	FEMALE	PERCENT					2.1											2006	2.1	DHS 2006	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	600	-60.54854225	-21.70216237	PRY	Paraguay	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	604	-71.82093277	-13.58939705	PER	Peru	1	20-24	ANNUAL	FEMALE	PERCENT													2.6		2.6	2014	2.6	Continuous DHS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	608	120.8601418	14.16591706	PHL	Philippines	1	20-24	ANNUAL	FEMALE	PERCENT												2			2	2013	2	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	616	19.40660158	52.1226733	POL	Poland	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	620	-7.961599811	39.68509315	PRT	Portugal	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	20-24	ANNUAL	FEMALE	PERCENT													6.3		6.3	2014	6.3	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	20-24	ANNUAL	FEMALE	PERCENT								3								2009	3	DHS 2009-10	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	634	51.19152467	25.28355379	QAT	Qatar	1	20-24	ANNUAL	FEMALE	PERCENT											0				0	2012	0	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	638	55.53171398	-21.13183266	REU	Réunion	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	642	24.98481009	45.83893563	ROU	Romania	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	643	99.01404926	61.61899849	RUS	Russian Federation	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	646	29.92310194	-1.999842114	RWA	Rwanda	1	20-24	ANNUAL	FEMALE	PERCENT													0.4		0.4	2014	0.4	DHS 2014-15	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	660	-63.05651612	18.21525315	AIA	Anguilla	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	20-24	ANNUAL	FEMALE	PERCENT											1.3				1.3	2012	1.3	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	674	12.46329038	43.93841766	SMR	San Marino	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	20-24	ANNUAL	FEMALE	PERCENT													7.9		7.9	2014	7.9	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	686	-14.46636926	14.35920905	SEN	Senegal	1	20-24	ANNUAL	FEMALE	PERCENT														8.5	8.5	2015	8.5	Continuous DHS 2015	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	688	20.805876	44.03145697	SRB	Serbia	1	20-24	ANNUAL	FEMALE	PERCENT													0.3		0.3	2014	0.3	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	690	55.46561591	-4.678053059	SYC	Seychelles	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	20-24	ANNUAL	FEMALE	PERCENT												12.5			12.5	2013	12.5	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	702	103.8107883	1.361009155	SGP	Singapore	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	703	19.48495604	48.70741446	SVK	Slovakia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	704	105.802499	10.09643079	VNM	Viet Nam	1	20-24	ANNUAL	FEMALE	PERCENT													0.9		0.9	2014	0.9	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	705	14.82209486	46.11958061	SVN	Slovenia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	706	46.20367477	4.406485729	SOM	Somalia	1	20-24	ANNUAL	FEMALE	PERCENT					8.4											2006	8.4	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	710	24.67184355	-29.99957544	ZAF	South Africa	1	20-24	ANNUAL	FEMALE	PERCENT		0.8														2003	0.8	DHS 2003	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	20-24	ANNUAL	FEMALE	PERCENT														3.7	3.7	2015	3.7	DHS 2015	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	724	-3.554078296	40.39211472	ESP	Spain	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	728	30.32618773	7.290839152	SSD	South Sudan	1	20-24	ANNUAL	FEMALE	PERCENT									8.9							2010	8.9	SHHS 2010	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	732	-13.13515523	24.66265342	ESH	Western Sahara	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	736	29.95650159	16.02643066	SDN	Sudan	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	740	-55.90626394	4.132603197	SUR	Suriname	1	20-24	ANNUAL	FEMALE	PERCENT									5.2							2010	5.2	MICS 2010	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	748	31.50149288	-26.56471011	SWZ	Swaziland	1	20-24	ANNUAL	FEMALE	PERCENT													0.8		0.8	2014	0.8	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	752	14.3775338	60.60103109	SWE	Sweden	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	756	8.223158	46.96617097	CHE	Switzerland	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	20-24	ANNUAL	FEMALE	PERCENT					2.5											2006	2.5	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	762	69.294998	38.43069666	TJK	Tajikistan	1	20-24	ANNUAL	FEMALE	PERCENT											0.1				0.1	2012	0.1	DHS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	764	101.0202951	15.13089239	THA	Thailand	1	20-24	ANNUAL	FEMALE	PERCENT											3.8				3.8	2012	3.8	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	768	0.97835765	8.532096072	TGO	Togo	1	20-24	ANNUAL	FEMALE	PERCENT												5.5			5.5	2013	5.5	DHS 2013-14	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	772	-171.8154473	-9.214545558	TKL	Tokelau	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	776	-175.1959991	-21.19511329	TON	Tonga	1	20-24	ANNUAL	FEMALE	PERCENT											0.3				0.3	2012	0.3	DHS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	20-24	ANNUAL	FEMALE	PERCENT					1.8											2006	1.8	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	788	9.572737411	34.11439971	TUN	Tunisia	1	20-24	ANNUAL	FEMALE	PERCENT										0					0	2011	0	MICS 2011-12	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	792	35.42890329	38.9899684	TUR	Turkey	1	20-24	ANNUAL	FEMALE	PERCENT												1.1			1.1	2013	1.1	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	795	58.9787665	40.0912346	TKM	Turkmenistan	1	20-24	ANNUAL	FEMALE	PERCENT														0	0	2015	0	MICS 2015-16	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	798	178.6679611	-7.460048071	TUV	Tuvalu	1	20-24	ANNUAL	FEMALE	PERCENT						0										2007	0	DHS 2007	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	800	32.39100438	1.279557331	UGA	Uganda	1	20-24	ANNUAL	FEMALE	PERCENT										9.9					9.9	2011	9.9	DHS 2011	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	804	31.40270802	49.00735945	UKR	Ukraine	1	20-24	ANNUAL	FEMALE	PERCENT											0.1				0.1	2012	0.1	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	20-24	ANNUAL	FEMALE	PERCENT										0.9					0.9	2011	0.9	MICS 2011	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	818	29.77468534	26.57438204	EGY	Egypt	1	20-24	ANNUAL	FEMALE	PERCENT													2		2	2014	2	DHS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	826	-2.23830539	53.27691757	GBR	United Kingdom	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	831	-2.200712402	49.71561166	GGY	Guernsey	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	832	-2.136773508	49.22353354	JEY	Jersey	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	833	-4.538190305	54.22880901	IMN	Isle of Man	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	20-24	ANNUAL	FEMALE	PERCENT														5.2	5.2	2015	5.2	DHS 2015-16	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	840	-99.13830311	39.5277871	USA	United States of America	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	20-24	ANNUAL	FEMALE	PERCENT									10.2							2010	10.2	DHS 2010	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	858	-56.01387025	-32.8002838	URY	Uruguay	1	20-24	ANNUAL	FEMALE	PERCENT												0.7			0.7	2013	0.7	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	860	63.11944558	41.77560518	UZB	Uzbekistan	1	20-24	ANNUAL	FEMALE	PERCENT					0.3											2006	0.3	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	882	-172.4430749	-13.61541469	WSM	Samoa	1	20-24	ANNUAL	FEMALE	PERCENT													0.7		0.7	2014	0.7	DHS 2014	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	887	45.22389143	15.22242099	YEM	Yemen	1	20-24	ANNUAL	FEMALE	PERCENT												9.4			9.4	2013	9.4	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married by age 15	894	27.850329	-14.59701056	ZMB	Zambia	1	20-24	ANNUAL	FEMALE	PERCENT												5.9			5.9	2013	5.9	DHS 2013-14	C
