series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2014	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	196	33.22285964	35.05659437	CYP	Cyprus	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	203	15.33151382	49.73913871	CZE	Czechia	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	233	25.84093481	58.68487172	EST	Estonia	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	250	2.457288129	46.62660861	FRA	France	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	262	42.18274707	11.56004161	DJI	Djibouti	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	266	11.78727747	-0.60687619	GAB	Gabon	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	BOTHSEX	PERCENT		24	24	2016	24	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	FEMALE	PERCENT		24	24	2016	24	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	270	-15.39944785	13.45295927	GMB	Gambia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	275	35.25694122	31.94347933	PSE	State of Palestine	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	276	10.3806066	51.08862743	DEU	Germany	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	BOTHSEX	PERCENT		41.7208	41.7208	2016	41.7208	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	288	-1.205623522	7.964825185	GHA	Ghana	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	296	-157.5643005	1.768837732	KIR	Kiribati	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	300	22.58307827	39.47301873	GRC	Greece	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	304	-41.39371316	74.75625681	GRL	Greenland	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	308	-61.68248568	12.11238395	GRD	Grenada	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	316	144.7029305	13.35485404	GUM	Guam	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	BOTHSEX	PERCENT		14	14	2016	14	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	320	-91.2312746	15.00273719	GTM	Guatemala	2	ANNUAL	FEMALE	PERCENT		14	14	2016	14	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	324	-11.28173419	11.00210343	GIN	Guinea	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	328	-58.97322037	4.788012784	GUY	Guyana	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	332	-72.33640958	18.40426539	HTI	Haiti	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	336	12.45315803	41.90343751	VAT	Holy See	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	BOTHSEX	PERCENT		41	41	2016	41	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	356	79.3608464	22.34642074	IND	India	2	ANNUAL	FEMALE	PERCENT		41	41	2016	41	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	BOTHSEX	PERCENT		44.6069	44.6069	2016	44.6069	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
