series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2001	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	504	-6.281942841	31.8440131	MAR	Morocco	1	<5Y	ANNUAL	PERCENT								94							2011	94	ENPSF	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	508	38.18479941	-14.27963886	MOZ	Mozambique	1	<5Y	ANNUAL	PERCENT								47.9							2011	47.9	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	512	57.87743482	21.98805614	OMN	Oman	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	516	17.21907885	-22.13817068	NAM	Namibia	1	<5Y	ANNUAL	PERCENT										87.1				87.1	2013	87.1	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	520	166.92313	-0.528742623	NRU	Nauru	1	<5Y	ANNUAL	PERCENT				82.6											2007	82.6	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	524	83.94678863	28.25866332	NPL	Nepal	1	<5Y	ANNUAL	PERCENT											58.1			58.1	2014	58.1	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	528	5.331480568	51.86728884	NLD	Netherlands	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	531	-68.95033464	12.15058042	CUW	Curaçao	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	533	-69.97050586	12.50878756	ABW	Aruba	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	540	165.5067368	-21.41742531	NCL	New Caledonia	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	548	167.0679779	-15.34445547	VUT	Vanuatu	1	<5Y	ANNUAL	PERCENT										43.4				43.4	2013	43.4	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	554	170.4755673	-43.98721568	NZL	New Zealand	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	558	-85.03060315	12.84210839	NIC	Nicaragua	1	<5Y	ANNUAL	PERCENT									84.7					84.7	2012	84.7	ENDESA	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	562	9.400167877	17.42143036	NER	Niger	1	<5Y	ANNUAL	PERCENT									63.9					63.9	2012	63.9	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	566	8.097363256	9.585789025	NGA	Nigeria	1	<5Y	ANNUAL	PERCENT										29.8				29.8	2013	29.8	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	570	-169.8601693	-19.05000475	NIU	Niue	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	578	11.47846389	61.34311134	NOR	Norway	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	584	171.0839119	7.110213497	MHL	Marshall Islands	1	<5Y	ANNUAL	PERCENT				95.9											2007	95.9	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	585	134.5733878	7.502307591	PLW	Palau	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	586	68.80479684	29.36491634	PAK	Pakistan	1	<5Y	ANNUAL	PERCENT										33.6				33.6	2013	33.6	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	591	-81.26616623	8.450965746	PAN	Panama	1	<5Y	ANNUAL	PERCENT										95.6				95.6	2013	95.6	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	600	-60.54854225	-21.70216237	PRY	Paraguay	1	<5Y	ANNUAL	PERCENT											84.5			84.5	2014	84.5	EPH prelim	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	604	-71.82093277	-13.58939705	PER	Peru	1	<5Y	ANNUAL	PERCENT											96.7			96.7	2014	96.7	ENDES prelim	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	608	120.8601418	14.16591706	PHL	Philippines	1	<5Y	ANNUAL	PERCENT							90.2								2010	90.2	Census	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	616	19.40660158	52.1226733	POL	Poland	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	620	-7.961599811	39.68509315	PRT	Portugal	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	<5Y	ANNUAL	PERCENT											23.7			23.7	2014	23.7	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	<5Y	ANNUAL	PERCENT							55.2								2010	55.2	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	634	51.19152467	25.28355379	QAT	Qatar	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	638	55.53171398	-21.13183266	REU	Réunion	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	642	24.98481009	45.83893563	ROU	Romania	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	643	99.01404926	61.61899849	RUS	Russian Federation	1	<5Y	ANNUAL	PERCENT							100								2010	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	646	29.92310194	-1.999842114	RWA	Rwanda	1	<5Y	ANNUAL	PERCENT												56		56	2015	56	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	660	-63.05651612	18.21525315	AIA	Anguilla	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	<5Y	ANNUAL	PERCENT									92					92	2012	92	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	674	12.46329038	43.93841766	SMR	San Marino	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	<5Y	ANNUAL	PERCENT											95.2			95.2	2014	95.2	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	686	-14.46636926	14.35920905	SEN	Senegal	1	<5Y	ANNUAL	PERCENT											72.7			72.7	2014	72.7	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	688	20.805876	44.03145697	SRB	Serbia	1	<5Y	ANNUAL	PERCENT											99.4			99.4	2014	99.4	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	690	55.46561591	-4.678053059	SYC	Seychelles	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	<5Y	ANNUAL	PERCENT										76.7				76.7	2013	76.7	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	702	103.8107883	1.361009155	SGP	Singapore	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	703	19.48495604	48.70741446	SVK	Slovakia	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	704	105.802499	10.09643079	VNM	Viet Nam	1	<5Y	ANNUAL	PERCENT											96.1			96.1	2014	96.1	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	705	14.82209486	46.11958061	SVN	Slovenia	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	706	46.20367477	4.406485729	SOM	Somalia	1	<5Y	ANNUAL	PERCENT			3												2006	3	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	710	24.67184355	-29.99957544	ZAF	South Africa	1	<5Y	ANNUAL	PERCENT									85					85	2012	85	Recorded live births	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	<5Y	ANNUAL	PERCENT											32.3			32.3	2014	32.3	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	724	-3.554078296	40.39211472	ESP	Spain	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	728	30.32618773	7.290839152	SSD	South Sudan	1	<5Y	ANNUAL	PERCENT							35.4								2010	35.4	SHHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	732	-13.13515523	24.66265342	ESH	Western Sahara	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	736	29.95650159	16.02643066	SDN	Sudan	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	740	-55.90626394	4.132603197	SUR	Suriname	1	<5Y	ANNUAL	PERCENT							98.9								2010	98.9	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	748	31.50149288	-26.56471011	SWZ	Swaziland	1	<5Y	ANNUAL	PERCENT											53.5			53.5	2014	53.5	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	752	14.3775338	60.60103109	SWE	Sweden	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	756	8.223158	46.96617097	CHE	Switzerland	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	<5Y	ANNUAL	PERCENT			96												2006	96	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	762	69.294998	38.43069666	TJK	Tajikistan	1	<5Y	ANNUAL	PERCENT									88.4					88.4	2012	88.4	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	764	101.0202951	15.13089239	THA	Thailand	1	<5Y	ANNUAL	PERCENT									99.4					99.4	2012	99.4	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	768	0.97835765	8.532096072	TGO	Togo	1	<5Y	ANNUAL	PERCENT											78.1			78.1	2014	78.1	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	772	-171.8154473	-9.214545558	TKL	Tokelau	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	776	-175.1959991	-21.19511329	TON	Tonga	1	<5Y	ANNUAL	PERCENT									93.4					93.4	2012	93.4	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	<5Y	ANNUAL	PERCENT			96.6												2006	96.6	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	<5Y	ANNUAL	PERCENT									100					100	2012	100	National statistics	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	788	9.572737411	34.11439971	TUN	Tunisia	1	<5Y	ANNUAL	PERCENT									99.2					99.2	2012	99.2	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	792	35.42890329	38.9899684	TUR	Turkey	1	<5Y	ANNUAL	PERCENT										98.8				98.8	2013	98.8	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	795	58.9787665	40.0912346	TKM	Turkmenistan	1	<5Y	ANNUAL	PERCENT													99.6	99.6	2016	99.6	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	798	178.6679611	-7.460048071	TUV	Tuvalu	1	<5Y	ANNUAL	PERCENT				49.9											2007	49.9	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	800	32.39100438	1.279557331	UGA	Uganda	1	<5Y	ANNUAL	PERCENT								29.9							2011	29.9	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	804	31.40270802	49.00735945	UKR	Ukraine	1	<5Y	ANNUAL	PERCENT									99.8					99.8	2012	99.8	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	<5Y	ANNUAL	PERCENT								99.7							2011	99.7	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	818	29.77468534	26.57438204	EGY	Egypt	1	<5Y	ANNUAL	PERCENT											99.4			99.4	2014	99.4	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	826	-2.23830539	53.27691757	GBR	United Kingdom	1	<5Y	ANNUAL	PERCENT											100			100	2014	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	831	-2.200712402	49.71561166	GGY	Guernsey	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	832	-2.136773508	49.22353354	JEY	Jersey	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	833	-4.538190305	54.22880901	IMN	Isle of Man	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	<5Y	ANNUAL	PERCENT													26.4	26.4	2016	26.4	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	840	-99.13830311	39.5277871	USA	United States of America	1	<5Y	ANNUAL	PERCENT										100				100	2013	100	UNSD	E
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	<5Y	ANNUAL	PERCENT							76.9								2010	76.9	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	858	-56.01387025	-32.8002838	URY	Uruguay	1	<5Y	ANNUAL	PERCENT										99.8				99.8	2013	99.8	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	860	63.11944558	41.77560518	UZB	Uzbekistan	1	<5Y	ANNUAL	PERCENT			99.9												2006	99.9	MICS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	<5Y	ANNUAL	PERCENT								80.8							2011	80.8	Vital statistics and census data	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	<5Y	ANNUAL	PERCENT																		
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	882	-172.4430749	-13.61541469	WSM	Samoa	1	<5Y	ANNUAL	PERCENT											58.6			58.6	2014	58.6	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	887	45.22389143	15.22242099	YEM	Yemen	1	<5Y	ANNUAL	PERCENT										30.7				30.7	2013	30.7	DHS	C
2017.Q2.G.01	SG_REG_BRTH	Proportion of births registered with a civil authority	894	27.850329	-14.59701056	ZMB	Zambia	1	<5Y	ANNUAL	PERCENT											11.3			11.3	2014	11.3	DHS	C
