geoAreaCode	years	Age	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
348	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	19.41221519	47.1651448	103	HUN	Hungary	12.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
352	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-19.02116966	64.79134763	111	ISL	Iceland	7.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
356	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	79.3608464	22.34642074	106	IND	India	5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
360	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	113.9174	-0.994582204	104	IDN	Indonesia	0.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
364	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
368	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	43.76606267	33.05013795	110	IRQ	Iraq	0.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
372	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-7.121425272	53.25274054	108	IRL	Ireland	10.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
376	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	34.62277992	31.06164552	112	ISR	Israel	3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
380	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	12.57022427	42.79917282	113	ITA	Italy	7.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
384	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	5.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
388	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-77.31068409	18.15616857	114	JAM	Jamaica	5.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
392	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	139.2716103	36.6554539	117	JPN	Japan	7.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
398	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	66.65359159	48.01963494	118	KAZ	Kazakhstan	8.7	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
400	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	37.13024774	30.65365973	116	JOR	Jordan	0.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
404	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	37.86096816	0.534797278	119	KEN	Kenya	4.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
408	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	3.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
410	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	127.8610254	36.45201023	124	KOR	Republic of Korea	11.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
414	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	47.49305029	29.53949468	125	KWT	Kuwait	0.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
417	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	5.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
418	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	7.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
422	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	35.89391711	33.92152458	127	LBN	Lebanon	1.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
426	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	28.25362195	-29.58041814	133	LSO	Lesotho	5.7	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
428	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	26.42461876	56.64196636	136	LVA	Latvia	12.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
430	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-9.311879038	6.448381009	128	LBR	Liberia	5.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
434	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	18.0295985	27.04042819	129	LBY	Libya	0.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
438	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	23.90517807	55.33680309	134	LTU	Lithuania	18.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
442	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	6.092656563	49.77679538	135	LUX	Luxembourg	11.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
446	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region					
450	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	46.6982339	-19.38514785	142	MDG	Madagascar	1.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
454	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	33.4884625	-13.40819859	158	MWI	Malawi	2.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
458	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	116.8346314	5.452415309	159	MYS	Malaysia	1.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
462	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	73.09672546	-0.614385021	143	MDV	Maldives	1.7	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
466	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-3.522016039	17.35311254	147	MLI	Mali	1.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
470	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	14.44617519	35.89194275	148	MLT	Malta	7.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
474	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-60.91544135	14.56086108	156	MTQ	Martinique					
478	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-10.33187259	20.26089546	154	MRT	Mauritania	0.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
480	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	57.568022	-20.28581998	157	MUS	Mauritius	4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
484	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-102.5148166	23.93378032	144	MEX	Mexico	7.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
492	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	7.424214814	43.73532918	140	MCO	Monaco					
496	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	103.0728057	46.83892054	151	MNG	Mongolia	7.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
498	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	28.4650624	47.20236795	141	MDA	Republic of Moldova	15.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
499	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	19.25214024	42.78717043	150	MNE	Montenegro	9.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
500	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-62.19261223	16.73558313	155	MSR	Montserrat					
504	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-6.281942841	31.8440131	139	MAR	Morocco	0.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
508	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	38.18479941	-14.27963886	153	MOZ	Mozambique	2.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
512	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	57.87743482	21.98805614	173	OMN	Oman	0.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
516	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	17.21907885	-22.13817068	161	NAM	Namibia	11.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
520	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	166.92313	-0.528742623	171	NRU	Nauru	3.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
524	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	83.94678863	28.25866332	170	NPL	Nepal	2.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
528	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	5.331480568	51.86728884	168	NLD	Netherlands	8.7	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
530	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
531	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-68.95033464	12.15058042	56	CUW	Curaçao					
533	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-69.97050586	12.50878756	1	ABW	Aruba					
534	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
540	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	165.5067368	-21.41742531	162	NCL	New Caledonia					
548	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	167.0679779	-15.34445547	257	VUT	Vanuatu	1.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
554	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	170.4755673	-43.98721568	172	NZL	New Zealand	10.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
558	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-85.03060315	12.84210839	166	NIC	Nicaragua	5.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
562	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	9.400167877	17.42143036	163	NER	Niger	0.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
566	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	8.097363256	9.585789025	165	NGA	Nigeria	9.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
570	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-169.8601693	-19.05000475	167	NIU	Niue	7.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
574	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	167.9515548	-29.03230018	164	NFK	Norfolk Island					
578	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	11.47846389	61.34311134	169	NOR	Norway	7.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
580	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
581	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
583	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	2.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
584	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	171.0839119	7.110213497	145	MHL	Marshall Islands					
585	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	134.5733878	7.502307591	179	PLW	Palau					
586	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	68.80479684	29.36491634	174	PAK	Pakistan	0.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
591	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-81.26616623	8.450965746	175	PAN	Panama	7.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
598	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
600	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-60.54854225	-21.70216237	187	PRY	Paraguay	6.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
604	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-71.82093277	-13.58939705	177	PER	Peru	8.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
608	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	120.8601418	14.16591706	178	PHL	Philippines	5.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
612	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-128.3225873	-24.37538456	176	PCN	Pitcairn					
616	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	19.40660158	52.1226733	181	POL	Poland	12.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
620	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-7.961599811	39.68509315	186	PRT	Portugal	10.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
624	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	5.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
626	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	125.9451052	-8.797497247	228	TLS	Timor-Leste	1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
630	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-66.47591017	18.22753799	182	PRI	Puerto Rico					
634	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	51.19152467	25.28355379	192	QAT	Qatar	1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
638	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	55.53171398	-21.13183266	193	REU	Réunion					
642	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	24.98481009	45.83893563	194	ROU	Romania	13.7	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
643	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	99.01404926	61.61899849	195	RUS	Russian Federation	13.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
646	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	29.92310194	-1.999842114	196	RWA	Rwanda	11.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
652	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
654	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-5.705752501	-15.96503946	202	SHN	Saint Helena					
659	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	6.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
660	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-63.05651612	18.21525315	4	AIA	Anguilla					
662	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-60.96529553	13.89405601	130	LCA	Saint Lucia	7.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
663	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
666	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
670	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	7.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
674	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	12.46329038	43.93841766	207	SMR	San Marino					
678	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	6.609772265	0.241554875	212	STP	Sao Tome and Principe	8.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
682	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	44.54763347	24.12594211	197	SAU	Saudi Arabia	0.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
686	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-14.46636926	14.35920905	199	SEN	Senegal	0.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
688	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	20.805876	44.03145697	210	SRB	Serbia	11.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
