series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_RSK_LST	Red List Index	196	33.22285964	35.05659437	CYP	Cyprus	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.98479517853846	0.98434045	0.98385422943715	0.98317026362409	0.982478046875	0.98158691666667	0.98158288125	0.98158691666667	0.98159095208333	0.9815949875	0.98203655208333	0.98247294895833	0.982912053125	0.98331761458333	0.98332106875	0.98331360416667	0.9833042875	0.98328779585687	0.98327711719264	0.98326937629639	0.9832683897111	0.98326853794891	0.98327253365984	0.98327581311464	0.98327871734126	0.98327279835515	2017	0.98327871734126	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	196	33.22285964	35.05659437	CYP	Cyprus	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.906711045054378	0.912286958057225	0.911379630232455	0.917830335424629	0.922750940771232	0.923196540208333	0.926271811145833	0.933234401666667	0.933424122708333	0.93430194625	0.931031673541667	0.9346862103125	0.923145659375	0.919110447083333	0.917105414375	0.91111395	0.910982286023445	0.909048860222916	0.902338405311576	0.894792378388713	0.891439707263504	0.886887829931928	0.884063440663261	0.87430386434499	0.871707751057004	0.881680518652137	2017	0.871707751057004	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	196	33.22285964	35.05659437	CYP	Cyprus	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	1	0.994718091155958	0.990152116338981	0.984806112314443	0.983886908333333	0.983421179270833	0.982957254166667	0.982502070833333	0.98288459375	0.983323935416667	0.983332997916667	0.98334106875	0.983345104166667	0.983353175	0.98336005772039	0.98632400237329	0.990098012865934	0.991634625980556	0.996404640225508	1	1	1	1	1	1	1	2017	1	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	203	15.33151382	49.73913871	CZE	Czechia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.97107090648134	0.97101920555542	0.97089608284717	0.97068563333333	0.97042835555556	0.97026878333333	0.9699138	0.96975422777778	0.9697351	0.9697351	0.96979351666667	0.96987209444444	0.96991138333333	0.97000908888889	0.97010679444444	0.97010679444444	0.97012670485322	0.97015699865638	0.97010806312311	0.97013986887545	0.97018855351931	0.97026533405624	0.97035940222415	0.97046034812287	0.97056078490056	0.970366884564626	2017	0.97056078490056	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	203	15.33151382	49.73913871	CZE	Czechia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.970538968944773	0.970346193593775	0.970091796096485	0.969887539429813	0.969620683333333	0.969363405555556	0.969363405555556	0.969402694444444	0.969441983333333	0.969481272222222	0.969520561111111	0.969618266666667	0.969715972222222	0.969813677777778	0.969884672222222	0.969857961111111	0.96983125	0.969746493206156	0.969772970358192	0.969762437084418	0.969746090057609	0.969737399298934	0.96973373299112	0.969745864925672	0.969746419488777	0.969741901352422	2017	0.969746419488777	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	203	15.33151382	49.73913871	CZE	Czechia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.971375850057268	0.9713956	0.971493305555556	0.971493305555556	0.971236027777778	0.97097875	0.970721472222222	0.970464194444444	0.970206916666667	0.970047344444444	0.970028216666667	0.970067505555556	0.970106794444444	0.9702045	0.97031693905363	0.970438582415599	0.970540652611732	0.970628910161064	0.970636198858397	0.97066822202714	0.970801771334034	0.970952236304349	0.97110437429481	0.97129733904	0.971508470223261	0.971132838239291	2017	0.971508470223261	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	204	2.339933594	9.65401646	BEN	Benin	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.91148624346705	0.9112296292687	0.91103933377393	0.9108893566674	0.91070737083333	0.91056859833333	0.91049282583333	0.91043025583333	0.91037205333333	0.91033144416667	0.9103006175	0.91026254333333	0.91023228916667	0.91022420166667	0.91020378416667	0.91018510583333	0.91017621451737	0.91011396386776	0.910071132375	0.91002996278861	0.91000300029418	0.90998255301687	0.90996916465416	0.9099423697101	0.90994959454973	0.909969336445008	2017	0.90994959454973	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	204	2.339933594	9.65401646	BEN	Benin	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.902763566109418	0.903013141826518	0.902819784220457	0.903391102	0.903354622089703	0.903903947	0.904695873416667	0.90518128725	0.904962606333333	0.905203112583333	0.904900451916667	0.904385435	0.90433809575	0.902911379416667	0.902409795	0.902062984217976	0.901758643601372	0.900785116600862	0.900251973535626	0.899425009869943	0.898615478574626	0.898211531978551	0.897345781398212	0.896851594709175	0.895766667401151	0.897358210812343	2017	0.895766667401151	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	204	2.339933594	9.65401646	BEN	Benin	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.913447281418208	0.912722096143841	0.912013809367266	0.911449533707935	0.911146107839703	0.910951320083333	0.910880416083333	0.910822030166667	0.910760341083333	0.91071919575	0.910677228916667	0.910631458166667	0.910609894416667	0.910570379166667	0.910548886416667	0.9105388755	0.910831256891579	0.91089370421564	0.911409215431438	0.912007038399097	0.912164872583585	0.912678189650775	0.913302645472583	0.913827549819818	0.914136517506032	0.913221955006559	2017	0.914136517506032	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	208	9.326571283	56.03829721	DNK	Denmark	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.97965531389	0.97928931914621	0.97881314490317	0.97836706476112	0.97786953611111	0.97735737222222	0.97699521111111	0.97657273055556	0.9761725875	0.97578717777778	0.97564782222222	0.97559689722222	0.97556158333333	0.9756704	0.9758118758952	0.97589092083333	0.97589399480061	0.97589936118141	0.97564039388497	0.97511008444439	0.9746330430835	0.97390760088804	0.97346710632773	0.9728463214293	0.97227930875125	0.973426676095964	2017	0.97227930875125	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	208	9.326571283	56.03829721	DNK	Denmark	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.968976940540226	0.969524468567985	0.97025168559097	0.970114642783266	0.970399018032203	0.970610909444445	0.970816349166667	0.971250570555555	0.971382989861111	0.971157718333333	0.970595156805556	0.970528701666667	0.969964775833333	0.969440068888889	0.969238087303932	0.968673538888889	0.968059887689182	0.967778635781788	0.966717799024473	0.965969337514346	0.964922774666099	0.963782720310166	0.962050093175113	0.961089470326268	0.960172146367248	0.962403440968979	2017	0.960172146367248	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	208	9.326571283	56.03829721	DNK	Denmark	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.981178888856477	0.980607682691326	0.98035646451327	0.9802079	0.979728488888889	0.979249077777778	0.97881785	0.978308660555556	0.977955394444444	0.977422316388889	0.977089581805556	0.976822954722222	0.976540616666667	0.976355033333333	0.976430712391822	0.976649788832354	0.976858080213753	0.977339632701096	0.9780529907087	0.977936879556552	0.978626927565293	0.978691001111976	0.978363265370959	0.978870420726525	0.978728427131924	0.978656008381335	2017	0.978728427131924	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	212	-61.3493756	15.43391378	DMA	Dominica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.7421580734429	0.74062970862676	0.73872373825224	0.73623824270022	0.73321454583333	0.73005750625	0.72623659947917	0.72301608229167	0.7200355546875	0.71670851875	0.71371703079967	0.71042471605717	0.70738453395488	0.70443298854167	0.70149590907676	0.69821730942496	0.69574407301712	0.69255712181463	0.68946550245164	0.68655827583627	0.68329484904045	0.68011779569631	0.67643321494839	0.67360971945865	0.67034609409245	0.67676033464725	2017	0.67034609409245	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	212	-61.3493756	15.43391378	DMA	Dominica	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.738968474181813	0.737381291942319	0.734912471788499	0.731452449322407	0.727949445520833	0.72468216890625	0.720973424635417	0.717536439270833	0.714412196041667	0.710926682604167	0.708457734084419	0.704876880702594	0.701202670779317	0.697982375128828	0.693826121848797	0.689455314103827	0.684922360135493	0.681070935782789	0.674601025732005	0.66944341316393	0.666407691435511	0.660088891171299	0.654717907614214	0.650228628992341	0.645002012042488	0.655289026251171	2017	0.645002012042488	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	212	-61.3493756	15.43391378	DMA	Dominica	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.745090642401739	0.743669991314987	0.742028339382509	0.740195287832737	0.737914006362129	0.735574890833333	0.732211984114583	0.728322519947917	0.725221934583333	0.722166230416667	0.719073857708333	0.716308648385417	0.712911558958333	0.710025900593901	0.707467365363806	0.705004687768044	0.703147421539385	0.701018707537131	0.69976749837514	0.698818805025932	0.697280518746007	0.696184989287344	0.695036679279514	0.694345045295859	0.693373819364935	0.695244210394732	2017	0.693373819364935	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.7700621972608	0.76939345945177	0.76851171479433	0.76736644277067	0.7659051725	0.76416899833333	0.76246143833333	0.76083408583333	0.75947108666667	0.75788505333333	0.75611173666667	0.75476500768754	0.7533319457376	0.75164122139996	0.75014102014722	0.7486423827973	0.74703801541027	0.74554130480065	0.74397937580227	0.74259744159484	0.74066821052256	0.73954809919421	0.73793496597417	0.73625800895157	0.73484790083372	0.737851437095246	2017	0.73484790083372	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.765825771393703	0.765016359771474	0.764235199889384	0.763170964076711	0.76188427752749	0.760123271416667	0.758636082333333	0.7569932535	0.755372364333333	0.753504484	0.751699092149605	0.749542527666667	0.747796104206353	0.746046631938615	0.743809921231652	0.741357041263295	0.739494244191305	0.736559078882329	0.734374999493582	0.7317690195291	0.728620643494335	0.726342305822747	0.723227126997001	0.719494694284806	0.717868255247378	0.723110605169253	2017	0.717868255247378	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.771644854248681	0.770961286709551	0.77038557481195	0.769677092254772	0.768758583173036	0.767814298833333	0.7662556635	0.764523136333333	0.762789191083333	0.761168787333333	0.7596092785	0.758119477833333	0.756839741323669	0.755352173716051	0.753943463991081	0.752785916375527	0.751915974326432	0.750688547842631	0.749849949994389	0.749266089914745	0.748651155667181	0.748009456366808	0.747799431538173	0.746605803461453	0.746367118157538	0.747486593038231	2017	0.746367118157538	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.79583558350694	0.7936248820177	0.79098281036891	0.78781337964785	0.78400347164872	0.77971703948372	0.77471907632636	0.76980821992974	0.76501547780874	0.76047189375	0.75539852874179	0.75031544378537	0.74523275296465	0.73996261141826	0.73544011837534	0.73044877539364	0.72539514003065	0.72095100224138	0.71595775096146	0.7108827327727	0.70630988063552	0.70109051447908	0.69593683602398	0.69171475561086	0.68629300104736	0.69626899755936	2017	0.68629300104736	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.78161641565532	0.780645594934115	0.778789483244469	0.776462971210385	0.772995329779087	0.769331584655794	0.765756724384494	0.761387765017427	0.756205124299426	0.752044974083333	0.747693591243776	0.74216032311307	0.736971832808914	0.732184406729135	0.726581732490436	0.720720239593535	0.713500634877813	0.707036611992126	0.699896042250941	0.691936063443745	0.684198372618206	0.678079010245859	0.668148891318793	0.660638746267723	0.653800150631609	0.668973034216438	2017	0.653800150631609	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.813831533233798	0.809549440083205	0.805937635216529	0.801642992652011	0.796689766837797	0.791597147162554	0.785930312850101	0.780002684669961	0.774678082234021	0.769035131242316	0.763671757003688	0.758544970152375	0.75394274124334	0.748729775136364	0.744315317143776	0.7390878201071	0.734244816192927	0.729776907764496	0.726189477881265	0.722676500431672	0.720015657207088	0.717610968945194	0.715231079396508	0.713289941721278	0.710529619227629	0.715335453299539	2017	0.710529619227629	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	222	-88.86862995	13.73603564	SLV	El Salvador	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.86178656923859	0.86131309766852	0.8608695403162	0.86008312606217	0.85870412583333	0.85713644666667	0.85517968125	0.85406565083333	0.8524468775	0.8504367825	0.84939187569661	0.84787073041667	0.84579178166667	0.84427246067236	0.84319601865792	0.84185367134149	0.8405883908145	0.83922833385271	0.8377167240813	0.8361134283507	0.83443099178268	0.83263286096579	0.83136419361727	0.82954075355401	0.82832019596503	0.831257799176956	2017	0.82832019596503	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	222	-88.86862995	13.73603564	SLV	El Salvador	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.85223837522544	0.851901821761094	0.85177389573397	0.851934478945436	0.850329101097718	0.849932868333333	0.848991551166667	0.847689501291667	0.845702160916667	0.844644639541667	0.843346799577809	0.841928508202461	0.840347212632706	0.839363734154923	0.837342396435376	0.835251846816019	0.833052099039709	0.830354000586574	0.82775757779657	0.825834590038444	0.822812360401827	0.819708451714843	0.816433151926477	0.814093853567192	0.810689996679752	0.816747562858018	2017	0.810689996679752	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	222	-88.86862995	13.73603564	SLV	El Salvador	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.862888992882734	0.862272370992402	0.861795739960173	0.861284393119124	0.860888026847718	0.8604423945	0.858901631	0.857202391	0.855686612166667	0.854257557875	0.852656071083333	0.8511458735	0.849587073389557	0.848093767471734	0.846527023946673	0.845132406109531	0.84378151972212	0.842629544949396	0.842215600985164	0.842153304612235	0.842056687176988	0.842080115715444	0.842011777130113	0.841876804541982	0.841530490049727	0.841911174922851	2017	0.841530490049727	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.81751251108987	0.81715151962123	0.81678713159327	0.81643280064315	0.81607089365232	0.81583600520833	0.81547900729167	0.81518046041667	0.81498706458333	0.81484736041667	0.81489973237571	0.81480385208333	0.81471875457391	0.81467330206945	0.81457493107009	0.8144855339092	0.8143746891367	0.81425920738646	0.8140751150543	0.8139392658544	0.81383381834836	0.81366503224455	0.81343702798289	0.81332631821882	0.81317836592393	0.81348811254371	2017	0.81317836592393	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.803927617033018	0.80273921697562	0.802427363715897	0.801876559900049	0.801480310737129	0.800201878333333	0.798706005833333	0.797328224479167	0.79735407109375	0.795348168854167	0.793587359270833	0.793190669375	0.7921051078125	0.791661245909248	0.790601164029421	0.790256414895766	0.789261447138083	0.788469632709291	0.788378024895267	0.787453340119861	0.786819693568771	0.78610464224822	0.785739961552875	0.784487988955239	0.784625940574081	0.785555645379837	2017	0.784625940574081	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.819515583533498	0.818727435377763	0.818169343470999	0.817629012647419	0.817166802195499	0.816953492916667	0.816711995729167	0.816547943541667	0.8163795925	0.816178885833333	0.8160506284375	0.8159374621875	0.815785823158062	0.815735580511044	0.815759583767147	0.816232459866413	0.816646924439963	0.817343383673865	0.818060052497933	0.819262597051711	0.819801052182295	0.820534990646619	0.821705211029226	0.822328245815332	0.823707317249859	0.821615363384666	2017	0.823707317249859	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	231	39.63505296	8.631223181	ETH	Ethiopia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.84088951308612	0.8408896003578	0.84089996149102	0.84084582109058	0.84092349665193	0.84084162916667	0.84085197708333	0.84083990625	0.84092955138889	0.84100179722222	0.84102238670675	0.84091178055556	0.8408185931263	0.84091760277778	0.84084233852333	0.84085212167966	0.84089352726788	0.84077397506018	0.84081867967591	0.84076241534786	0.84073122212007	0.84066298509363	0.84088297505935	0.8409343164269	0.84098248984009	0.840838797708008	2017	0.84098248984009	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	231	39.63505296	8.631223181	ETH	Ethiopia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.830589816643219	0.830230647149263	0.830496345300018	0.830636448541667	0.830675671666667	0.830432115694444	0.830208051805556	0.829901151111111	0.829888075416667	0.82900548	0.828834290416667	0.828347360555556	0.827688197058802	0.82740710965757	0.825995576144373	0.826020147839654	0.825160272280735	0.824441655370792	0.823761147423685	0.822684262490662	0.822314577789366	0.821752593532188	0.82094886935636	0.821216410226443	0.820282120945612	0.821302914369994	2017	0.820282120945612	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	231	39.63505296	8.631223181	ETH	Ethiopia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.848659321957933	0.848729775150824	0.848395851805556	0.848469353055555	0.848397787291667	0.848272198055556	0.848260812013889	0.848435335277778	0.848560987361111	0.848703399166667	0.849038582083333	0.849529670265946	0.84980997625	0.850327409144133	0.850537459955783	0.850954970530817	0.851437866036806	0.85194694372474	0.852842216391522	0.853911274917963	0.854591125337288	0.855448450224941	0.8559411673407	0.857520105735462	0.858189423846117	0.856338054496902	2017	0.858189423846117	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	232	38.11074289	16.12894644	ERI	Eritrea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.96371254699426	0.96339059114605	0.96309744864169	0.96265843271231	0.96026502147081	0.95777281354167	0.95511106666667	0.95230871875	0.949833990625	0.94737066145833	0.94491813854167	0.94228706458333	0.93944943125	0.93698284895833	0.93461370086777	0.93177660416667	0.92971644967283	0.9269114585308	0.92432400714311	0.92189312074668	0.91937257628772	0.916444440179	0.91397645666293	0.91171804605492	0.90916070448183	0.91413444473328	2017	0.90916070448183	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	232	38.11074289	16.12894644	ERI	Eritrea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.962567396155783	0.962361784595726	0.960113860752922	0.9573514878125	0.954425107764923	0.951846250104167	0.949105529270833	0.945912451145833	0.943158227604167	0.940584668229167	0.937365865729167	0.934648240208333	0.93198323875	0.928791986145833	0.925672181495526	0.922564180580232	0.91882454867121	0.914275848713456	0.909477693273352	0.903895476708428	0.901092079807852	0.894918685424301	0.890272507604092	0.88615668416184	0.881284140021994	0.890744819404016	2017	0.881284140021994	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	232	38.11074289	16.12894644	ERI	Eritrea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.964382298374506	0.964069062283678	0.963753950819851	0.963446301964111	0.963138383347851	0.962812539270833	0.960336157708333	0.957836738645833	0.955385988229167	0.952979578541667	0.950601139791667	0.94797839625	0.945883401458333	0.943235762916667	0.941019774666527	0.938724182450651	0.936635156359478	0.934349394220215	0.93345808188064	0.932464438966698	0.932045222674822	0.932103512428618	0.93166848900233	0.93150652874658	0.931426364627091	0.931750023495888	2017	0.931426364627091	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
