series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	15+	ANNUAL	BOTHSEX	PERCENT	13.9	2015	13.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	15+	ANNUAL	MALE	PERCENT	19.1	2015	19.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	15+	ANNUAL	FEMALE	PERCENT	8.8	2015	8.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	15+	ANNUAL	BOTHSEX	PERCENT	7.4	2015	7.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	15+	ANNUAL	MALE	PERCENT	12.7	2015	12.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	15+	ANNUAL	FEMALE	PERCENT	2.1	2015	2.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	15+	ANNUAL	BOTHSEX	PERCENT	10.1	2015	10.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	15+	ANNUAL	MALE	PERCENT	19.2	2015	19.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	3	15+	ANNUAL	FEMALE	PERCENT	2.5	2015	2.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	15+	ANNUAL	BOTHSEX	PERCENT	4.4	2015	4.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	15+	ANNUAL	MALE	PERCENT	8.5	2015	8.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	15+	ANNUAL	FEMALE	PERCENT	0.4	2015	0.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	15+	ANNUAL	BOTHSEX	PERCENT	5.9	2015	5.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	15+	ANNUAL	MALE	PERCENT	11.8	2015	11.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	15+	ANNUAL	FEMALE	PERCENT	0.2	2015	0.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	233	25.84093481	58.68487172	EST	Estonia	1	15+	ANNUAL	BOTHSEX	PERCENT	31.8	2015	31.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	233	25.84093481	58.68487172	EST	Estonia	2	15+	ANNUAL	MALE	PERCENT	40.1	2015	40.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	233	25.84093481	58.68487172	EST	Estonia	3	15+	ANNUAL	FEMALE	PERCENT	24.8	2015	24.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	15+	ANNUAL	BOTHSEX	PERCENT	23.2	2015	23.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	15+	ANNUAL	MALE	PERCENT	35.6	2015	35.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	15+	ANNUAL	FEMALE	PERCENT	10.5	2015	10.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	246	23.308447	61.91586738	FIN	Finland	1	15+	ANNUAL	BOTHSEX	PERCENT	20.9	2015	20.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	246	23.308447	61.91586738	FIN	Finland	2	15+	ANNUAL	MALE	PERCENT	23.2	2015	23.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	246	23.308447	61.91586738	FIN	Finland	3	15+	ANNUAL	FEMALE	PERCENT	18.7	2015	18.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	250	2.457288129	46.62660861	FRA	France	1	15+	ANNUAL	BOTHSEX	PERCENT	32.8	2015	32.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	250	2.457288129	46.62660861	FRA	France	2	15+	ANNUAL	MALE	PERCENT	35.8	2015	35.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	250	2.457288129	46.62660861	FRA	France	3	15+	ANNUAL	FEMALE	PERCENT	30	2015	30	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	15+	ANNUAL	BOTHSEX	PERCENT	13.3	2015	13.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	2	15+	ANNUAL	MALE	PERCENT	24.8	2015	24.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	3	15+	ANNUAL	FEMALE	PERCENT	1.7	2015	1.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	1	15+	ANNUAL	BOTHSEX	PERCENT	28.8	2015	28.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	2	15+	ANNUAL	MALE	PERCENT	55.7	2015	55.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	3	15+	ANNUAL	FEMALE	PERCENT	5.3	2015	5.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	15+	ANNUAL	BOTHSEX	PERCENT	15.8	2015	15.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	270	-15.39944785	13.45295927	GMB	Gambia	2	15+	ANNUAL	MALE	PERCENT	31.7	2015	31.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	270	-15.39944785	13.45295927	GMB	Gambia	3	15+	ANNUAL	FEMALE	PERCENT	0.8	2015	0.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	275	35.25694122	31.94347933	PSE	State of Palestine	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	275	35.25694122	31.94347933	PSE	State of Palestine	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	276	10.3806066	51.08862743	DEU	Germany	1	15+	ANNUAL	BOTHSEX	PERCENT	30.9	2015	30.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	276	10.3806066	51.08862743	DEU	Germany	2	15+	ANNUAL	MALE	PERCENT	33.5	2015	33.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	276	10.3806066	51.08862743	DEU	Germany	3	15+	ANNUAL	FEMALE	PERCENT	28.4	2015	28.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	15+	ANNUAL	BOTHSEX	PERCENT	4	2015	4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	288	-1.205623522	7.964825185	GHA	Ghana	2	15+	ANNUAL	MALE	PERCENT	7.8	2015	7.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	288	-1.205623522	7.964825185	GHA	Ghana	3	15+	ANNUAL	FEMALE	PERCENT	0.3	2015	0.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	15+	ANNUAL	BOTHSEX	PERCENT	48.4	2015	48.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	296	-157.5643005	1.768837732	KIR	Kiribati	2	15+	ANNUAL	MALE	PERCENT	60.5	2015	60.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	296	-157.5643005	1.768837732	KIR	Kiribati	3	15+	ANNUAL	FEMALE	PERCENT	37	2015	37	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	300	22.58307827	39.47301873	GRC	Greece	1	15+	ANNUAL	BOTHSEX	PERCENT	43.8	2015	43.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	300	22.58307827	39.47301873	GRC	Greece	2	15+	ANNUAL	MALE	PERCENT	52.2	2015	52.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	300	22.58307827	39.47301873	GRC	Greece	3	15+	ANNUAL	FEMALE	PERCENT	35.9	2015	35.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	304	-41.39371316	74.75625681	GRL	Greenland	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	304	-41.39371316	74.75625681	GRL	Greenland	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	308	-61.68248568	12.11238395	GRD	Grenada	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	308	-61.68248568	12.11238395	GRD	Grenada	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	316	144.7029305	13.35485404	GUM	Guam	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	316	144.7029305	13.35485404	GUM	Guam	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	316	144.7029305	13.35485404	GUM	Guam	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	320	-91.2312746	15.00273719	GTM	Guatemala	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	320	-91.2312746	15.00273719	GTM	Guatemala	3	15+	ANNUAL	FEMALE	PERCENT					
