series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	120	12.7419827	5.692387031	CMR	Cameroon	3	ANNUAL	URBAN	PERCENT											4.41522	4.41522	4.41522	4.41522	4.41522	4.41522	4.41522	2015	4.41522	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	124	-101.6575058	57.72360191	CAN	Canada	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	124	-101.6575058	57.72360191	CAN	Canada	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	RURAL	PERCENT							12.95423	12.95423	12.95423	12.95423	12.95423	12.95423	12.95423	12.95423	12.95423		12.95423	2014	12.95423	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	140	20.93559492	7.003720791	CAF	Central African Republic	2	ANNUAL	ALLAREA	PERCENT							16.4408	16.45313	16.46701	16.48253	16.4997	16.51851	16.53896	16.56106	16.58471		16.55081	2014	16.58471	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	140	20.93559492	7.003720791	CAF	Central African Republic	3	ANNUAL	URBAN	PERCENT							22.08544	22.08544	22.08544	22.08544	22.08544	22.08544	22.08544	22.08544	22.08544		22.08544	2014	22.08544	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	144	80.70489654	7.614693343	LKA	Sri Lanka	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	144	80.70489654	7.614693343	LKA	Sri Lanka	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	RURAL	PERCENT												2.30758	2.30758	2.30758	2.30758	2.30758	2.30758	2015	2.30758	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	148	18.66618401	15.36279341	TCD	Chad	2	ANNUAL	ALLAREA	PERCENT												5.69369	5.70613	5.72119	5.73869	5.75866	5.723672	2015	5.75866	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	148	18.66618401	15.36279341	TCD	Chad	3	ANNUAL	URBAN	PERCENT												17.6655	17.6655	17.6655	17.6655	17.6655	17.6655	2015	17.6655	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	152	-71.23029019	-35.2652885	CHL	Chile	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	152	-71.23029019	-35.2652885	CHL	Chile	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	156	104.1403375	32.30955217	CHN	China	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	156	104.1403375	32.30955217	CHN	China	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	162	105.6426067	-10.4882473	CXR	Christmas Island	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	162	105.6426067	-10.4882473	CXR	Christmas Island	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	170	-73.07446751	3.888209046	COL	Colombia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	170	-73.07446751	3.888209046	COL	Colombia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	RURAL	PERCENT									14.65306	14.65306	14.65306	14.65306	14.65306	14.65306	14.65306	14.65306	14.65306	2015	14.65306	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	174	43.34234565	-11.66121732	COM	Comoros	2	ANNUAL	ALLAREA	PERCENT									15.54912	15.54983	15.55099	15.55253	15.55456	15.55697	15.55983	15.56315	15.557408	2015	15.56315	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	174	43.34234565	-11.66121732	COM	Comoros	3	ANNUAL	URBAN	PERCENT									17.86937	17.86937	17.86937	17.86937	17.86937	17.86937	17.86937	17.86937	17.86937	2015	17.86937	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	175	45.14015057	-12.82217691	MYT	Mayotte	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	175	45.14015057	-12.82217691	MYT	Mayotte	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	178	15.22052612	-0.840544119	COG	Congo	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	178	15.22052612	-0.840544119	COG	Congo	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	RURAL	PERCENT					2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2.22078	2015	2.22078	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	ANNUAL	ALLAREA	PERCENT					4.11869	4.14321	4.16798	4.19296	4.21825	4.24369	4.26934	4.29525	4.3213	4.34752	4.37393	4.4005	4.3477	2015	4.4005	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	ANNUAL	URBAN	PERCENT					7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	7.35026	2015	7.35026	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	184	-159.7711391	-21.22696458	COK	Cook Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	184	-159.7711391	-21.22696458	COK	Cook Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	RURAL	PERCENT								82.91259	82.91259	82.91259	82.91259	82.91259	82.91259	82.91259	82.91259	82.91259	82.91259	2015	82.91259	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	188	-84.19712782	9.970998683	CRI	Costa Rica	2	ANNUAL	ALLAREA	PERCENT								83.73607	83.75075	83.76508	83.7791	83.79278	83.80575	83.81802	83.82961	83.84055	83.817342	2015	83.84055	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	188	-84.19712782	9.970998683	CRI	Costa Rica	3	ANNUAL	URBAN	PERCENT								84.12054	84.12054	84.12054	84.12054	84.12054	84.12054	84.12054	84.12054	84.12054	84.12054	2015	84.12054	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	191	17.95874553	45.45172212	HRV	Croatia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	191	17.95874553	45.45172212	HRV	Croatia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	RURAL	PERCENT											76.09779	76.09779	76.09779	76.09779	76.09779	76.09779	76.09779	2015	76.09779	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	192	-79.54460144	22.10030366	CUB	Cuba	2	ANNUAL	ALLAREA	PERCENT											85.15329	85.16416	85.17504	85.1858	85.19738	85.20968	85.186412	2015	85.20968	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	192	-79.54460144	22.10030366	CUB	Cuba	3	ANNUAL	URBAN	PERCENT											87.92005	87.92005	87.92005	87.92005	87.92005	87.92005	87.92005	2015	87.92005	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	196	33.22285964	35.05659437	CYP	Cyprus	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	196	33.22285964	35.05659437	CYP	Cyprus	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	203	15.33151382	49.73913871	CZE	Czechia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	203	15.33151382	49.73913871	CZE	Czechia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	RURAL	PERCENT			0.12024	0.54326	0.96629	1.38931	1.81233	2.23536	2.65838	3.0814	3.50443	3.92745	4.35047	4.7735	5.19652	5.61954	4.773496	2015	5.61954	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	ALLAREA	PERCENT	1.02804	1.37558	1.80216	2.41783	3.03699	3.65974	4.28619	4.91646	5.55076	6.18906	6.83164	7.47854	8.12989	8.78572	9.44624	10.11146	8.79037	2015	10.11146	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	204	2.339933594	9.65401646	BEN	Benin	3	ANNUAL	URBAN	PERCENT	2.68187	3.55908	4.43629	5.31351	6.19072	7.06793	7.94514	8.82236	9.69957	10.57678	11.454	12.33121	13.20842	14.08564	14.96285	15.84006	14.085636	2015	15.84006	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	208	9.326571283	56.03829721	DNK	Denmark	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	212	-61.3493756	15.43391378	DMA	Dominica	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	RURAL	PERCENT											41.90452	41.90452	41.90452	41.90452	41.90452	41.90452	41.90452	2015	41.90452	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ANNUAL	ALLAREA	PERCENT											54.10278	54.29745	54.48104	54.65354	54.81547	54.96746	54.642992	2015	54.96746	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ANNUAL	URBAN	PERCENT											58.44408	58.44408	58.44408	58.44408	58.44408	58.44408	58.44408	2015	58.44408	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	RURAL	PERCENT													75.75644	75.75644	75.75644	75.75644	75.75644	2015	75.75644	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ANNUAL	ALLAREA	PERCENT													85.06305	85.09403	85.12619	85.15953	85.1107	2015	85.15953	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ANNUAL	URBAN	PERCENT													90.50823	90.50823	90.50823	90.50823	90.50823	2015	90.50823	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	RURAL	PERCENT											86.27332	86.27332	86.27332	86.27332	86.27332	86.27332	86.27332	2015	86.27332	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	222	-88.86862995	13.73603564	SLV	El Salvador	2	ANNUAL	ALLAREA	PERCENT											90.22055	90.2515	90.28201	90.31198	90.34145	90.37037	90.311462	2015	90.37037	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	222	-88.86862995	13.73603564	SLV	El Salvador	3	ANNUAL	URBAN	PERCENT											92.41343	92.41343	92.41343	92.41343	92.41343	92.41343	92.41343	2015	92.41343	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	RURAL	PERCENT								20.292	20.292	20.292	20.292	20.292	20.292	20.292	20.292	20.292	20.292	2015	20.292	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ANNUAL	ALLAREA	PERCENT								22.69103	22.69559	22.70088	22.70704	22.71406	22.72182	22.73044	22.73986	22.75014	22.731264	2015	22.75014	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ANNUAL	URBAN	PERCENT								26.4492	26.4492	26.4492	26.4492	26.4492	26.4492	26.4492	26.4492	26.4492	26.4492	2015	26.4492	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	RURAL	PERCENT	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	2015	0.0816	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	231	39.63505296	8.631223181	ETH	Ethiopia	2	ANNUAL	ALLAREA	PERCENT								0.85873	0.87773	0.89701	0.91674	0.9368	0.95729	0.97803	0.99915	1.02056	0.978366	2015	1.02056	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	231	39.63505296	8.631223181	ETH	Ethiopia	3	ANNUAL	URBAN	PERCENT								4.90366	4.90366	4.90366	4.90366	4.90366	4.90366	4.90366	4.90366	4.90366	4.90366	2015	4.90366	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	232	38.11074289	16.12894644	ERI	Eritrea	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	232	38.11074289	16.12894644	ERI	Eritrea	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	233	25.84093481	58.68487172	EST	Estonia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	233	25.84093481	58.68487172	EST	Estonia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	242	177.9660884	-17.83301566	FJI	Fiji	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	246	23.308447	61.91586738	FIN	Finland	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	RURAL	PERCENT																					
