series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2010	2011	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP			79.254951		79.254951	2013	79.254951	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			79.232918		79.232918	2013	79.232918	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	222	-88.86862995	13.73603564	SLV	El Salvador	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	222	-88.86862995	13.73603564	SLV	El Salvador	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	222	-88.86862995	13.73603564	SLV	El Salvador	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	231	39.63505296	8.631223181	ETH	Ethiopia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	231	39.63505296	8.631223181	ETH	Ethiopia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	231	39.63505296	8.631223181	ETH	Ethiopia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	232	38.11074289	16.12894644	ERI	Eritrea	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	232	38.11074289	16.12894644	ERI	Eritrea	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	232	38.11074289	16.12894644	ERI	Eritrea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	233	25.84093481	58.68487172	EST	Estonia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	233	25.84093481	58.68487172	EST	Estonia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	233	25.84093481	58.68487172	EST	Estonia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	242	177.9660884	-17.83301566	FJI	Fiji	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	242	177.9660884	-17.83301566	FJI	Fiji	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	242	177.9660884	-17.83301566	FJI	Fiji	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	246	23.308447	61.91586738	FIN	Finland	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	246	23.308447	61.91586738	FIN	Finland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	246	23.308447	61.91586738	FIN	Finland	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	248	19.80945969	60.1544901	ALA	Åland Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	248	19.80945969	60.1544901	ALA	Åland Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	248	19.80945969	60.1544901	ALA	Åland Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	250	2.457288129	46.62660861	FRA	France	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		95.178219			95.178219	2011	95.178219	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	250	2.457288129	46.62660861	FRA	France	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		95.357906			95.357906	2011	95.357906	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	250	2.457288129	46.62660861	FRA	France	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		95.269116			95.269116	2011	95.269116	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	254	-53.23619089	3.922673437	GUF	French Guiana	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	254	-53.23619089	3.922673437	GUF	French Guiana	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	254	-53.23619089	3.922673437	GUF	French Guiana	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	262	42.18274707	11.56004161	DJI	Djibouti	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	262	42.18274707	11.56004161	DJI	Djibouti	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	262	42.18274707	11.56004161	DJI	Djibouti	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	266	11.78727747	-0.60687619	GAB	Gabon	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	266	11.78727747	-0.60687619	GAB	Gabon	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	266	11.78727747	-0.60687619	GAB	Gabon	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	268	43.3713615	42.04813028	GEO	Georgia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	268	43.3713615	42.04813028	GEO	Georgia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	268	43.3713615	42.04813028	GEO	Georgia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	270	-15.39944785	13.45295927	GMB	Gambia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	270	-15.39944785	13.45295927	GMB	Gambia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	270	-15.39944785	13.45295927	GMB	Gambia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	275	35.25694122	31.94347933	PSE	State of Palestine	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	275	35.25694122	31.94347933	PSE	State of Palestine	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	275	35.25694122	31.94347933	PSE	State of Palestine	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	276	10.3806066	51.08862743	DEU	Germany	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		98.042099			98.042099	2011	98.042099	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	276	10.3806066	51.08862743	DEU	Germany	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		96.740585			96.740585	2011	96.740585	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	276	10.3806066	51.08862743	DEU	Germany	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		97.372874			97.372874	2011	97.372874	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	288	-1.205623522	7.964825185	GHA	Ghana	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	288	-1.205623522	7.964825185	GHA	Ghana	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	288	-1.205623522	7.964825185	GHA	Ghana	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	292	-5.347561686	36.13895036	GIB	Gibraltar	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	292	-5.347561686	36.13895036	GIB	Gibraltar	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	296	-157.5643005	1.768837732	KIR	Kiribati	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	296	-157.5643005	1.768837732	KIR	Kiribati	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	296	-157.5643005	1.768837732	KIR	Kiribati	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	300	22.58307827	39.47301873	GRC	Greece	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	300	22.58307827	39.47301873	GRC	Greece	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	300	22.58307827	39.47301873	GRC	Greece	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	304	-41.39371316	74.75625681	GRL	Greenland	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	304	-41.39371316	74.75625681	GRL	Greenland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	304	-41.39371316	74.75625681	GRL	Greenland	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	308	-61.68248568	12.11238395	GRD	Grenada	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	308	-61.68248568	12.11238395	GRD	Grenada	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	308	-61.68248568	12.11238395	GRD	Grenada	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	316	144.7029305	13.35485404	GUM	Guam	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	316	144.7029305	13.35485404	GUM	Guam	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	316	144.7029305	13.35485404	GUM	Guam	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	320	-91.2312746	15.00273719	GTM	Guatemala	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP			79.491982		79.491982	2013	79.491982	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	320	-91.2312746	15.00273719	GTM	Guatemala	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP			79.528542		79.528542	2013	79.528542	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	320	-91.2312746	15.00273719	GTM	Guatemala	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			79.510391		79.510391	2013	79.510391	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	324	-11.28173419	11.00210343	GIN	Guinea	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	324	-11.28173419	11.00210343	GIN	Guinea	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	324	-11.28173419	11.00210343	GIN	Guinea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	328	-58.97322037	4.788012784	GUY	Guyana	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	328	-58.97322037	4.788012784	GUY	Guyana	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	328	-58.97322037	4.788012784	GUY	Guyana	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	332	-72.33640958	18.40426539	HTI	Haiti	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	332	-72.33640958	18.40426539	HTI	Haiti	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	332	-72.33640958	18.40426539	HTI	Haiti	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	336	12.45315803	41.90343751	VAT	Holy See	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	336	12.45315803	41.90343751	VAT	Holy See	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	336	12.45315803	41.90343751	VAT	Holy See	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	340	-86.59974381	14.82243161	HND	Honduras	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		77.038764	75.967583		76.5031735	2013	75.967583	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	340	-86.59974381	14.82243161	HND	Honduras	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		71.286609	73.725105		72.505857	2013	73.725105	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	340	-86.59974381	14.82243161	HND	Honduras	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		74.259696	74.828583		74.5441395	2013	74.828583	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
