series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	FEMALE	PER_100000_POP	4.85	5.07	5.23	5.47	2015	5.47	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	MALE	PER_100000_POP	12.3	13.05	12.79	13.24	2015	13.24	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	204	2.339933594	9.65401646	BEN	Benin	3	ANNUAL	BOTHSEX	PER_100000_POP	8.5	9.02	8.99	9.35	2015	9.35	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	FEMALE	PER_100000_POP	8.71	9.32	7.27	6.93	2015	6.93	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	MALE	PER_100000_POP	22.39	20.18	16.18	17.64	2015	17.64	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	208	9.326571283	56.03829721	DNK	Denmark	3	ANNUAL	BOTHSEX	PER_100000_POP	15.48	14.69	11.69	12.25	2015	12.25	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	212	-61.3493756	15.43391378	DMA	Dominica	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	FEMALE	PER_100000_POP	2.29	2.62	2.22	2.53	2015	2.53	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ANNUAL	MALE	PER_100000_POP	11.27	14.7	11.03	11.17	2015	11.17	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ANNUAL	BOTHSEX	PER_100000_POP	6.79	8.66	6.62	6.84	2015	6.84	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	FEMALE	PER_100000_POP	3.72	4.96	4.57	3.76	2015	3.76	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ANNUAL	MALE	PER_100000_POP	9.14	13.72	13.3	11.19	2015	11.19	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ANNUAL	BOTHSEX	PER_100000_POP	6.44	9.35	8.94	7.48	2015	7.48	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	FEMALE	PER_100000_POP	7.45	6.25	5.21	4.65	2015	4.65	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	222	-88.86862995	13.73603564	SLV	El Salvador	2	ANNUAL	MALE	PER_100000_POP	24.04	23.56	20.08	18.33	2015	18.33	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	222	-88.86862995	13.73603564	SLV	El Salvador	3	ANNUAL	BOTHSEX	PER_100000_POP	15.44	14.51	12.24	11.07	2015	11.07	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	FEMALE	PER_100000_POP	10.45	11.1	11.59	11.29	2015	11.29	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ANNUAL	MALE	PER_100000_POP	34.22	31.19	34.45	33.28	2015	33.28	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ANNUAL	BOTHSEX	PER_100000_POP	22.62	21.41	23.32	22.56	2015	22.56	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	FEMALE	PER_100000_POP	3.76	3.36	3.56	3.75	2015	3.75	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	231	39.63505296	8.631223181	ETH	Ethiopia	2	ANNUAL	MALE	PER_100000_POP	14.37	12.48	12.53	13.06	2015	13.06	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	231	39.63505296	8.631223181	ETH	Ethiopia	3	ANNUAL	BOTHSEX	PER_100000_POP	9.05	7.91	8.04	8.4	2015	8.4	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	FEMALE	PER_100000_POP	4.38	4.06	3.34	3.01	2015	3.01	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	232	38.11074289	16.12894644	ERI	Eritrea	2	ANNUAL	MALE	PER_100000_POP	13.81	13.76	12.28	10.43	2015	10.43	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	232	38.11074289	16.12894644	ERI	Eritrea	3	ANNUAL	BOTHSEX	PER_100000_POP	9.07	8.9	7.81	6.73	2015	6.73	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	FEMALE	PER_100000_POP	12.78	8.5	6.7	7.36	2015	7.36	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	233	25.84093481	58.68487172	EST	Estonia	2	ANNUAL	MALE	PER_100000_POP	49.53	40.6	31.67	32.06	2015	32.06	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	233	25.84093481	58.68487172	EST	Estonia	3	ANNUAL	BOTHSEX	PER_100000_POP	29.92	23.42	18.33	18.92	2015	18.92	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	FEMALE	PER_100000_POP	5.25	5.06	4.62	4.11	2015	4.11	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	MALE	PER_100000_POP	12.2	13.31	13.92	12.8	2015	12.8	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	3	ANNUAL	BOTHSEX	PER_100000_POP	8.78	9.26	9.36	8.53	2015	8.53	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	FEMALE	PER_100000_POP	12.2	10.69	9.21	8.16	2015	8.16	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	MALE	PER_100000_POP	36.96	29.66	28.21	24.59	2015	24.59	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	246	23.308447	61.91586738	FIN	Finland	3	ANNUAL	BOTHSEX	PER_100000_POP	24.28	19.97	18.53	16.25	2015	16.25	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	FEMALE	PER_100000_POP	11.83	11.19	10.66	9.44	2015	9.44	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	250	2.457288129	46.62660861	FRA	France	2	ANNUAL	MALE	PER_100000_POP	28.84	27.52	26.59	24.72	2015	24.72	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	250	2.457288129	46.62660861	FRA	France	3	ANNUAL	BOTHSEX	PER_100000_POP	20.15	19.16	18.42	16.88	2015	16.88	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	FEMALE	PER_100000_POP	5.61	5.54	5.09	5.35	2015	5.35	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	2	ANNUAL	MALE	PER_100000_POP	10.75	10.97	10.52	11.81	2015	11.81	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	3	ANNUAL	BOTHSEX	PER_100000_POP	8.19	8.27	7.82	8.59	2015	8.59	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	FEMALE	PER_100000_POP	5.91	5.86	6.31	6.09	2015	6.09	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	266	11.78727747	-0.60687619	GAB	Gabon	2	ANNUAL	MALE	PER_100000_POP	14.71	13.92	15.86	15.67	2015	15.67	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	266	11.78727747	-0.60687619	GAB	Gabon	3	ANNUAL	BOTHSEX	PER_100000_POP	10.28	9.89	11.12	10.94	2015	10.94	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	FEMALE	PER_100000_POP	2.15	1.94	2.16	2.3	2015	2.3	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	MALE	PER_100000_POP	10.25	8.33	10.75	11.48	2015	11.48	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	268	43.3713615	42.04813028	GEO	Georgia	3	ANNUAL	BOTHSEX	PER_100000_POP	5.98	4.96	6.24	6.68	2015	6.68	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	FEMALE	PER_100000_POP	4.74	4.3	4.02	4.14	2015	4.14	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	270	-15.39944785	13.45295927	GMB	Gambia	2	ANNUAL	MALE	PER_100000_POP	10.5	9.42	8.62	8.35	2015	8.35	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	270	-15.39944785	13.45295927	GMB	Gambia	3	ANNUAL	BOTHSEX	PER_100000_POP	7.6	6.84	6.3	6.23	2015	6.23	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	275	35.25694122	31.94347933	PSE	State of Palestine	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	275	35.25694122	31.94347933	PSE	State of Palestine	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	FEMALE	PER_100000_POP	7.58	7.08	6.85	7.1	2015	7.1	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	276	10.3806066	51.08862743	DEU	Germany	2	ANNUAL	MALE	PER_100000_POP	21.9	20.34	20.47	19.93	2015	19.93	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	276	10.3806066	51.08862743	DEU	Germany	3	ANNUAL	BOTHSEX	PER_100000_POP	14.58	13.57	13.52	13.4	2015	13.4	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	FEMALE	PER_100000_POP	2.47	2.62	2.86	2.93	2015	2.93	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	288	-1.205623522	7.964825185	GHA	Ghana	2	ANNUAL	MALE	PER_100000_POP	10.09	9.98	9.97	10.94	2015	10.94	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	288	-1.205623522	7.964825185	GHA	Ghana	3	ANNUAL	BOTHSEX	PER_100000_POP	6.32	6.29	6.38	6.92	2015	6.92	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	292	-5.347561686	36.13895036	GIB	Gibraltar	3	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	FEMALE	PER_100000_POP	7.12	7.02	6.89	6.25	2015	6.25	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	296	-157.5643005	1.768837732	KIR	Kiribati	2	ANNUAL	MALE	PER_100000_POP	22.47	22.21	23.54	22.51	2015	22.51	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	296	-157.5643005	1.768837732	KIR	Kiribati	3	ANNUAL	BOTHSEX	PER_100000_POP	14.69	14.5	15.09	14.26	2015	14.26	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	FEMALE	PER_100000_POP	1.6	1.58	1.58	1.65	2015	1.65	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
