series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	3	ANNUAL	BOTHSEX	NUMBER	0.287	0.327	0.379	0.37	2015	0.37	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	FEMALE	NUMBER	0.235	0.227	0.203	0.201	2015	0.201	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	191	17.95874553	45.45172212	HRV	Croatia	2	ANNUAL	MALE	NUMBER	0.697	0.651	0.592	0.539	2015	0.539	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	191	17.95874553	45.45172212	HRV	Croatia	3	ANNUAL	BOTHSEX	NUMBER	0.933	0.878	0.794	0.74	2015	0.74	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	FEMALE	NUMBER	0.524	0.359	0.346	0.325	2015	0.325	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	192	-79.54460144	22.10030366	CUB	Cuba	2	ANNUAL	MALE	NUMBER	1.303	1.101	1.301	1.275	2015	1.275	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	192	-79.54460144	22.10030366	CUB	Cuba	3	ANNUAL	BOTHSEX	NUMBER	1.828	1.46	1.647	1.6	2015	1.6	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	FEMALE	NUMBER	0.006	0.006	0.012	0.007	2015	0.007	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	196	33.22285964	35.05659437	CYP	Cyprus	2	ANNUAL	MALE	NUMBER	0.012	0.015	0.041	0.047	2015	0.047	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	196	33.22285964	35.05659437	CYP	Cyprus	3	ANNUAL	BOTHSEX	NUMBER	0.018	0.021	0.053	0.054	2015	0.054	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	FEMALE	NUMBER	0.363	0.31	0.271	0.266	2015	0.266	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	203	15.33151382	49.73913871	CZE	Czechia	2	ANNUAL	MALE	NUMBER	1.327	1.328	1.309	1.175	2015	1.175	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	203	15.33151382	49.73913871	CZE	Czechia	3	ANNUAL	BOTHSEX	NUMBER	1.689	1.638	1.58	1.442	2015	1.442	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	FEMALE	NUMBER	0.172	0.21	0.25	0.298	2015	0.298	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	MALE	NUMBER	0.419	0.528	0.605	0.719	2015	0.719	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	204	2.339933594	9.65401646	BEN	Benin	3	ANNUAL	BOTHSEX	NUMBER	0.591	0.738	0.855	1.017	2015	1.017	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	FEMALE	NUMBER	0.235	0.255	0.203	0.198	2015	0.198	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	MALE	NUMBER	0.591	0.541	0.446	0.496	2015	0.496	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	208	9.326571283	56.03829721	DNK	Denmark	3	ANNUAL	BOTHSEX	NUMBER	0.826	0.796	0.649	0.694	2015	0.694	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	212	-61.3493756	15.43391378	DMA	Dominica	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	FEMALE	NUMBER	0.098	0.121	0.11	0.134	2015	0.134	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ANNUAL	MALE	NUMBER	0.483	0.679	0.545	0.586	2015	0.586	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ANNUAL	BOTHSEX	NUMBER	0.581	0.8	0.655	0.72	2015	0.72	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	FEMALE	NUMBER	0.234	0.34	0.341	0.304	2015	0.304	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ANNUAL	MALE	NUMBER	0.579	0.944	0.994	0.903	2015	0.903	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ANNUAL	BOTHSEX	NUMBER	0.813	1.284	1.335	1.207	2015	1.207	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	FEMALE	NUMBER	0.225	0.194	0.166	0.151	2015	0.151	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	222	-88.86862995	13.73603564	SLV	El Salvador	2	ANNUAL	MALE	NUMBER	0.673	0.668	0.573	0.527	2015	0.527	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	222	-88.86862995	13.73603564	SLV	El Salvador	3	ANNUAL	BOTHSEX	NUMBER	0.898	0.863	0.739	0.678	2015	0.678	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	FEMALE	NUMBER	0.027	0.034	0.041	0.047	2015	0.047	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ANNUAL	MALE	NUMBER	0.093	0.1	0.129	0.144	2015	0.144	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ANNUAL	BOTHSEX	NUMBER	0.12	0.134	0.17	0.191	2015	0.191	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	FEMALE	NUMBER	1.254	1.289	1.563	1.869	2015	1.869	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	231	39.63505296	8.631223181	ETH	Ethiopia	2	ANNUAL	MALE	NUMBER	4.76	4.769	5.477	6.479	2015	6.479	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	231	39.63505296	8.631223181	ETH	Ethiopia	3	ANNUAL	BOTHSEX	NUMBER	6.014	6.057	7.041	8.348	2015	8.348	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	FEMALE	NUMBER	0.078	0.085	0.078	0.079	2015	0.079	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	232	38.11074289	16.12894644	ERI	Eritrea	2	ANNUAL	MALE	NUMBER	0.243	0.288	0.288	0.273	2015	0.273	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	232	38.11074289	16.12894644	ERI	Eritrea	3	ANNUAL	BOTHSEX	NUMBER	0.321	0.373	0.366	0.352	2015	0.352	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	FEMALE	NUMBER	0.095	0.062	0.048	0.051	2015	0.051	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	233	25.84093481	58.68487172	EST	Estonia	2	ANNUAL	MALE	NUMBER	0.323	0.256	0.196	0.197	2015	0.197	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	233	25.84093481	58.68487172	EST	Estonia	3	ANNUAL	BOTHSEX	NUMBER	0.419	0.317	0.244	0.248	2015	0.248	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	FEMALE	NUMBER	0.021	0.02	0.019	0.018	2015	0.018	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	MALE	NUMBER	0.05	0.056	0.061	0.058	2015	0.058	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	242	177.9660884	-17.83301566	FJI	Fiji	3	ANNUAL	BOTHSEX	NUMBER	0.071	0.076	0.081	0.076	2015	0.076	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	FEMALE	NUMBER	0.323	0.286	0.252	0.228	2015	0.228	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	MALE	NUMBER	0.934	0.762	0.743	0.666	2015	0.666	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	246	23.308447	61.91586738	FIN	Finland	3	ANNUAL	BOTHSEX	NUMBER	1.257	1.048	0.995	0.894	2015	0.894	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	248	19.80945969	60.1544901	ALA	Åland Islands	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	248	19.80945969	60.1544901	ALA	Åland Islands	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	FEMALE	NUMBER	3.589	3.51	3.44	3.119	2015	3.119	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	250	2.457288129	46.62660861	FRA	France	2	ANNUAL	MALE	NUMBER	8.378	8.226	8.156	7.749	2015	7.749	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	250	2.457288129	46.62660861	FRA	France	3	ANNUAL	BOTHSEX	NUMBER	11.967	11.736	11.597	10.867	2015	10.867	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	254	-53.23619089	3.922673437	GUF	French Guiana	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	254	-53.23619089	3.922673437	GUF	French Guiana	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	FEMALE	NUMBER	0.02	0.021	0.021	0.024	2015	0.024	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	262	42.18274707	11.56004161	DJI	Djibouti	2	ANNUAL	MALE	NUMBER	0.039	0.043	0.044	0.053	2015	0.053	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	262	42.18274707	11.56004161	DJI	Djibouti	3	ANNUAL	BOTHSEX	NUMBER	0.059	0.064	0.065	0.076	2015	0.076	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	FEMALE	NUMBER	0.037	0.04	0.048	0.052	2015	0.052	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	266	11.78727747	-0.60687619	GAB	Gabon	2	ANNUAL	MALE	NUMBER	0.09	0.096	0.123	0.137	2015	0.137	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	266	11.78727747	-0.60687619	GAB	Gabon	3	ANNUAL	BOTHSEX	NUMBER	0.127	0.136	0.172	0.189	2015	0.189	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	FEMALE	NUMBER	0.054	0.046	0.048	0.048	2015	0.048	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	MALE	NUMBER	0.23	0.176	0.217	0.219	2015	0.219	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	268	43.3713615	42.04813028	GEO	Georgia	3	ANNUAL	BOTHSEX	NUMBER	0.284	0.222	0.265	0.267	2015	0.267	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	FEMALE	NUMBER	0.029	0.031	0.034	0.042	2015	0.042	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	270	-15.39944785	13.45295927	GMB	Gambia	2	ANNUAL	MALE	NUMBER	0.064	0.067	0.072	0.082	2015	0.082	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	270	-15.39944785	13.45295927	GMB	Gambia	3	ANNUAL	BOTHSEX	NUMBER	0.093	0.098	0.107	0.124	2015	0.124	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	FEMALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	275	35.25694122	31.94347933	PSE	State of Palestine	2	ANNUAL	MALE	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	275	35.25694122	31.94347933	PSE	State of Palestine	3	ANNUAL	BOTHSEX	NUMBER								
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	FEMALE	NUMBER	3.174	2.936	2.809	2.915	2015	2.915	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	276	10.3806066	51.08862743	DEU	Germany	2	ANNUAL	MALE	NUMBER	8.768	8.09	8.068	7.901	2015	7.901	Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
