series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	METONS	12.44	11.76	11.46	11.27	11.24	11.14	11.12	10.98	10.43	9.06	9.34	10.186	2010	9.34	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	METONS	18.14	20.41	21.13	21.97	22.46	22.72	24.83	27.34	27.32	27.31	27.31	26.822	2010	27.31	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	METONS	7.81	6.91	7.74	7.5	8.67	9.53	9.01	9.39	8.79	8.74	8.83	8.952	2010	8.83	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	METONS	2.39	2.53	2.63	2.6	2.6	2.88	2.93	2.99	2.85	3.18	3.3	3.05	2010	3.3	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	METONS	3.11	3.29	3.18	3.24	3.28	3.34	3.24	3.13	3.18	3.18	3.22	3.19	2010	3.22	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	METONS	15.83	16.16	16.86	18.07	17.78	15.96	16.49	16.27	16.22	15.67	15.45	16.02	2010	15.45	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	METONS	32.25	30.18	20.21	29.34	27.41	29.68	28.75	34.45	34.16	18.11	18.06	26.706	2010	18.06	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	METONS	6.11	6.51	7.14	6.79	6.73	6.5	6.34	7.06	7.69	6.77	6.6	6.892	2010	6.6	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	METONS	2.51	2.55	2.69	2.88	2.91	4.05	5.05	5.19	6.05	7.28	7.55	6.224	2010	7.55	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	METONS	9.15	8.66	8.01	9.69	9.96	9.78	10.03	9.13	9.5	11.61	12.41	10.536	2010	12.41	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	METONS	3.64	3.14	3.48	2.45	2.43	2.47	2.46	2.46	2.61	2.62	2.72	2.574	2010	2.72	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	METONS	11.93	11.94	13.11	13.7	15.28	16.02	17.31	21.29	18.96	15.04	15.71	17.662	2010	15.71	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	METONS	1.61	1.61	1.48	1.83	2.44	2.54	2.52	2.52	2.42	2.3	2.3	2.412	2010	2.3	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	METONS	9.69	9.62	10.11	11.23	11.31	10.31	12.42	12.4	12.66	13.84	13.77	13.018	2010	13.77	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	METONS	9.7	10	9.71	9.71	10	9.71	10	10	10	10	10	10	2010	10	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	METONS	8.33	7.39	8.73	9.73	10.69	11.08	11.3	13.86	14.59	10.92	11.68	12.47	2010	11.68	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	METONS	25.58	24.81	29.51	28.62	28.08	30.36	31.29	25.71	24.93	24.98	25.17	26.416	2010	25.17	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	METONS	2.11	2.01	1.9	2.03	2.05	2.1	2.16	2.17	2.31	2.31	2.3	2.25	2010	2.3	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	METONS	2.07	2.01	1.8	1.87	1.79	1.68	2.09	2.22	2.25	2.48	2.42	2.292	2010	2.42	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	METONS	13.6	13.04	12.72	13.85	14.46	15.4	16.8	16.37	14.99	14.77	13.82	15.35	2010	13.82	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	METONS	5.68	6.04	6.45	7.03	7.86	7.46	9.05	15.95	20.24	8.64	9.08	12.592	2010	9.08	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	METONS	3.79	4.26	4.56	4.62	4.39	4.7	4.84	4.94	5.11	4.72	5.45	5.012	2010	5.45	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	METONS	9.79	12.81	12.34	11.94	14.47	14.17	12.83	12.97	13.05	12.38	12.74	12.794	2010	12.74	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	METONS	5.63	4.28	4.28	4.62	7.93	4.35	8.09	4.37	8.58	5.82	9.06	7.184	2010	9.06	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	METONS	11.03	11.61	15.22	11.25	11.47	10.97	11.3	10.84	11.59	11.19	11.32	11.248	2010	11.32	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	METONS	8.57	8.71	8.63	8.06	8.53	8.44	8.68	8.62	8.43	8.43	8.79	8.59	2010	8.79	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	METONS	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	METONS	20.93	20.11	19.52	18.57	18.56	18.79	19.41	20.65	21.41	23.69	22.18	21.468	2010	22.18	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	METONS	3.53	3.91	4.19	4.12	5.4	5.88	5.9	4.68	6.29	5.01	6.02	5.58	2010	6.02	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	METONS							10.13	13.03	16.18	4.16	4.37	9.574	2010	4.37	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	METONS	4.7	5.48	5.6	5.79	6.11	5.89	6.21	6.35	7	7.52	7.47	6.91	2010	7.47	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	METONS	1.89	2.28	1.92	2.02	1.98	2.05	2.18	1.87	2.03	2.1	2.08	2.052	2010	2.08	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	METONS	13.39	16.01	14.17	14.15	14.19	21.04	36.23	32.84	34.29	33.14	31.01	33.502	2010	31.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	METONS	4.55	5.38	5.23	6.04	6.57	8.12	7.87	10.69	9.43	6.57	6.67	8.246	2010	6.67	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	METONS	69.05	48.6	19.64	14.64	6.16	4.68	10.8	22.4	54.06	18.28	44.98	30.104	2010	44.98	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	METONS	2.58	2.45	2.45	2.65	2.63	2.69	2.64	2.58	2.64	2.72	3.15	2.746	2010	3.15	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	METONS	13.18	13.21	12.85	11.89	12.56	12.54	12.3	14.74	15.81	12.25	13.82	13.784	2010	13.82	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	METONS	6.1	5.54	4.93	4.93	5.83	5.83	6.29	6.66	5.8	5.58	6.13	6.092	2010	6.13	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	METONS	23.79	23.7	22.93	23.7	24.73	25.52	24.35	24.5	24.03	20.32	20.02	22.644	2010	20.02	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	METONS	4.23	4.34	4.25	5.03	4.65	4.57	4.64	4.74	4.56	4.85	4.96	4.75	2010	4.96	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	METONS	3.37	3.32	3.31	3.35	3.15	3.43	3.42	3.41	3.59	3.39	3.63	3.488	2010	3.63	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	METONS	2.58	2.63	2.59	2.71	2.69	2.77	2.87	2.94	3.02	2.52	2.64	2.798	2010	2.64	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	METONS	21.89	21.19	21.85	17.17	23.05	24.64	25.32	25.56	26.31	23.99	27.01	25.638	2010	27.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	METONS	3.25	3.29	3.3	3.32	3.37	3.48	3.47	3.38	3.35	3.33	3.52	3.41	2010	3.52	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	METONS	2.22	2.15	2.33	2.78	2.57	2.6	2.92	3.03	3.19	2.86	2.89	2.978	2010	2.89	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	METONS	6.16	6.21	6.08	6.14	6.35	6.6	6.71	6.58	6.5	6.26	6.12	6.434	2010	6.12	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	METONS	3.39	3.27	3.24	3.39	3.6	3.65	3.77	4.01	3.85	3.81	3.82	3.852	2010	3.82	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	METONS	7	6.74	6.74	8.06	6.4	7.93	8.05	8.08	10.3	9.98	8.65	9.012	2010	8.65	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	METONS	12.29	12	10.94	10.52	9.31	9.74	9.42	8.26	8.24	8.55	7.95	8.484	2010	7.95	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	METONS	11.65	11.84	11.97	12.01	11.84	11.32	11.61	11.9	11.81	10.93	12.33	11.716	2010	12.33	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	METONS	18.96	20.25	21.51	22.49	22.48	23.22	23.92	24.59	26.28	26.26	25.27	25.264	2010	25.27	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	METONS	3.6	3.22	3.49	3.43	3.47	3.55	3.22	3.32	3.51	3.78	3.83	3.532	2010	3.83	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	METONS	14.89	14.29	14.08	14.49	15.27	15.39	15.88	17.5	17.83	17.4	18.08	17.338	2010	18.08	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	METONS	16.5	16.48	15.79	13.63	14.77	14.88	17.61	20.93	22.14	19.55	18.24	19.694	2010	18.24	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	METONS	1.9	1.84	1.8	1.74	1.81	1.95	1.87	1.76	1.85	2.83	2.9	2.242	2010	2.9	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	METONS	1.41	1.36	1.4	1.27	4.66	7.26	8.34	7.01	8.28	7.96	7.4	7.798	2010	7.4	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	METONS	20.88	19.33	28.53	28.13	28.71	53.74	52.79	75.12	82.93	18.67	53.17	56.536	2010	53.17	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	METONS	6.84	10.88	9.93	10.43	10.14	10.97	11.31	20.04	12.27	10.38	10.18	12.836	2010	10.18	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	METONS	10.41	10.92	11	11.21	11.63	11.92	12.7	13.3	14.24	11.84	12.28	12.872	2010	12.28	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	METONS	1.64	1.64	1.79	1.71	1.67	1.79	2.15	2.13	1.7	2.08	2.01	2.014	2010	2.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	METONS	14.78	15.77	15.32	15.98	17.25	12.09	12.33	12.45	12.57	10.02	9.95	11.464	2010	9.95	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	METONS	7.71	7.11	6.66	7.2	7.47	7.12	7.34	6.68	5.35	5.55	5.52	6.088	2010	5.52	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	METONS	6.62	7.91	7.47	7.81	8.35	7.49	7.79	9.01	8.72	8.7	8.7	8.584	2010	8.7	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	METONS	9.63	10	10	9.66	10	10	10.33	10.33	10	10	10.32	10.196	2010	10.32	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	METONS	2.88	3.03	3	3.07	2.95	2.95	3.2	3.13	3.28	3.29	3.16	3.212	2010	3.16	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	METONS	13.34	14.45	14.79	14.82	15.87	16.58	16.83	16.68	17.87	19.6	21.93	18.582	2010	21.93	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	METONS	3.04	3.45	3.1	3.61	3.58	3.73	3.52	3.69	3.68	3.87	3.99	3.75	2010	3.99	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	METONS							10.09	9.99	10.84	10.3	10.69	10.382	2010	10.69	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	METONS	7.75	9.49	11.34	11.48	13.05	11.4	10.63	12.55	14.91	7.99	8.24	10.864	2010	8.24	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	METONS	1.85	1.88	2.48	1.84	1.81	1.86	2.69	2.45	2.46	2.36	2.52	2.496	2010	2.52	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	METONS	109.56	56.11	39.1	24.56	25.23	22.17	25.83	27.89	36.19	50.51	36.17	35.318	2010	36.17	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	METONS	10.26	11.23	11.66	11.61	12.97	14.21	13.96	14.01	15.27	13.19	12.87	13.86	2010	12.87	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	METONS	4.04	4.36	4.33	4.57	5.12	5.75	6.06	6.59	7.18	7.64	8.19	7.132	2010	8.19	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	METONS	21.52	19.76	20.6	21.6	22.13	20.92	24.65	24.59	21.16	18.06	16.76	21.044	2010	16.76	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	METONS	4.46	4.32	4.42	4.5	4.49	4.57	4.62	4.24	4.06	4.15	4.19	4.252	2010	4.19	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	METONS	13.51	13.2	12.86	13.25	12.8	12.77	12.8	12.84	13.14	12.46	12.43	12.734	2010	12.43	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	METONS	3.65	3.52	2.96	2.97	3.17	3.01	2.83	2.61	2.57	2.71	3.24	2.792	2010	3.24	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	METONS	17.44	18.09	19.2	20.12	20.36	26.85	19.16	21.36	18.54	14.99	13.14	17.438	2010	13.14	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	METONS	11.34	16.84	17.04	18.34	17.34	17.4	17.85	18.75	18.81	16.89	16.12	17.684	2010	16.12	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	METONS	7.68	8.82	9.31	8.24	7.75	9.79	9.89	7.88	8.76	8.9	9.24	8.934	2010	9.24	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	METONS	20.06	19.86	20.12	20.31	20.89	23.19	21.32	22.18	21.65	18.56	20.29	20.8	2010	20.29	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	METONS	12.56	12.62	12.35	11.99	12.36	13.3	13.83	13.75	12.61	12.65	12.86	13.14	2010	12.86	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	METONS	6.52	6.96	6.92	7.44	7.31	7.74	8.27	10.27	9.73	9.84	9.74	9.57	2010	9.74	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	METONS	1.52	1.53	1.78	2.03	2.15	2.25	2.28	2.34	2.23	2.33	2.5	2.336	2010	2.5	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	METONS	5.89	5.83	6.72	7.63	7.95	7.59	7.95	7.38	7.36	7.66	7.82	7.634	2010	7.82	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	METONS	3.48	2.97	3.1	2.33	2.31	2.16	3.37	2.36	3.43	3.04	2.9	3.02	2010	2.9	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	METONS																
