series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD	10.478643	19.170611	18.586913	15.341129	23.547144	21.049117	19.5389828	2015	21.049117		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD	23.441583	26.083481	33.346659	37.611771	33.967527	30.718065	32.3455006	2015	30.718065		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD	20.142047	17.833139	20.002277	23.036102	40.125832	28.924295	25.984329	2015	28.924295		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CON_USD	16.765148	32.312088	27.413579	66.20096	2.401405	2.129766	26.0915596	2015	2.129766		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CON_USD	46.202459	51.411353	65.288911	56.409176	114.627504	211.046554	99.7566996	2015	211.046554		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CON_USD	0.54422	2.692186	0.4807	3.27	0.087349	0.011137	1.3082744	2015	0.011137		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CON_USD	103.842683	57.733847	56.594238	100.558708	79.853198	109.825686	80.9131354	2015	109.825686		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CON_USD	58.410529	144.608869	153.457538	163.130147	89.524337	161.482311	142.4406404	2015	161.482311		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CON_USD	-3.619074	-3.389255	-3.202547	-3.223103	-3.188544	-3.01969	-3.2046278	2015	-3.01969		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CON_USD	0.249696	0.680374	0.431573	0.345746	0.527728	1.042204	0.605525	2015	1.042204		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CON_USD	97.999876	106.90412	95.681556	104.733095	81.789002	131.163902	104.054335	2015	131.163902		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CON_USD	7.316038	5.486855	2.042943	10.132428	12.818894	12.885417	8.6733074	2015	12.885417		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CON_USD		0.20801	0.070362	0.318214	0.082674	0.176591	0.1711702	2015	0.176591		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CON_USD	3.39397	3.098875	3.932991	2.432105	1.302818	0.5849	2.2703378	2015	0.5849		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CON_USD	8.560504	16.845244	11.417852	9.69234	6.218292	3.992381	9.6332218	2015	3.992381		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CON_USD	16.812975	23.748651	24.476199	23.163815	11.378585	10.733712	18.7001924	2015	10.733712		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CON_USD	0.693657	0.162259	0.2578	0.191734	-0.033137	-0.362277	0.0432758	2015	-0.362277		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CON_USD	-0.013257	0.179691		0.222742	0.890839		0.431090666666667	2014	0.890839		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CON_USD	21.762441	18.242219	3.31549	9.16343	7.626695	2.554708	8.1805084	2015	2.554708		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CON_USD	113.014997	117.457755	153.50456	199.640998	240.33834	238.670405	189.9224116	2015	238.670405		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CON_USD	4.50231	4.914405	5.200116	7.660832	8.8287	3.609558	6.0427222	2015	3.609558		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CON_USD		0.014774	0.182617	0.20853	0.081406	7.538832	1.6052318	2015	7.538832		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CON_USD	75.357659	56.162465	55.492238	77.364707	111.347317	98.818302	79.8370058	2015	98.818302		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CON_USD	3.707346	6.065604	5.01356	7.82082	4.962397	5.539576	5.8803914	2015	5.539576		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CON_USD	23.105699	14.88731	22.572852	23.694264	20.81992	18.789431	20.1527554	2015	18.789431		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CON_USD	61.859492	44.213759	30.142769	53.094802	81.313148	66.721768	55.0972492	2015	66.721768		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CON_USD	179.881154	209.022464	317.36142	471.551712	434.003345	696.189634	425.625715	2015	696.189634		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CON_USD	0.194872	0.030397	0.01308	0.157906	0.013078	0.027384	0.048369	2015	0.027384		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CON_USD	0.223045	0.181454	0.176686	0.543404	0.381794	0.364795	0.3296266	2015	0.364795		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CON_USD	-0.092078	0.239663	0.189715	0.322046	0.151037	-0.11674	0.1571442	2015	-0.11674		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CON_USD	0.241889	0.046058	0.044478	0.199518	0.024489	0.149537	0.092816	2015	0.149537		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CON_USD	320.301804	118.762012	276.772819	253.471405	142.600747	153.879306	189.0972578	2015	153.879306		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CON_USD	-1.493645	-1.586359	-0.909328	-1.328691	-0.448499	1.17063	-0.6204494	2015	1.17063		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CON_USD	23.245844	40.127044	37.935956	36.222847	22.79551	60.199426	39.4561566	2015	60.199426		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CON_USD	10.042912	3.576916	6.281146	3.561777	3.273173	4.778328	4.294268	2015	4.778328		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CON_USD	16.612949	20.253422	36.838824	31.535861	9.675444	8.64593	21.3898962	2015	8.64593		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CON_USD	63.587383	54.901113	30.098876	32.355598	52.482099	92.092234	52.385984	2015	92.092234		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CON_USD	19.408756	5.961244	14.356991	33.191251	10.716324	18.134764	16.4721148	2015	18.134764		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CON_USD	7.725589	3.074345	12.668688	6.820577	10.68936	13.738792	9.3983524	2015	13.738792		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CON_USD	69.362312	72.027896	74.196003	81.906061	100.12477	83.131044	82.2771548	2015	83.131044		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CON_USD				0.001471			0.001471	2013	0.001471		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CON_USD	0	0.179809	0.039241	0.064592	0.454393	0.185258	0.1846586	2015	0.185258		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CON_USD	0	0	0.463799	0.157028	0.185174	0.201545	0.2015092	2015	0.201545		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CON_USD	3.142896	4.995759	2.663683	5.365378	4.75435	3.607084	4.2772508	2015	3.607084		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CON_USD	52.659102	51.684148	80.719728	70.325728	105.362975	82.280554	78.0746266	2015	82.280554		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	CON_USD	2.482006	1.794973	1.315882	1.643878	1.910052	0.937192	1.5203954	2015	0.937192		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	CON_USD		0.097253	0.183557	0.241757	0.152101	0.15219	0.1653716	2015	0.15219		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	CON_USD	32.987821	24.541644	22.983533	29.617833	99.474245	140.803164	63.4840838	2015	140.803164		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	CON_USD	101.47705	86.791113	124.728763	118.820669	83.978888	68.668075	96.5975016	2015	68.668075		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	CON_USD	24.983702	26.440741	52.016819	53.760721	62.764115	56.499251	50.2963294	2015	56.499251		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	CON_USD	15.694019	64.389192	48.814944	77.870402	29.901912	87.773229	61.7499358	2015	87.773229		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	CON_USD	88.045693	55.208814	110.494558	81.928875	61.254082	117.806899	85.3386456	2015	117.806899		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	CON_USD		43.524797	101.336981	81.592066	92.974364	117.921152	87.469872	2015	117.921152		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	CON_USD	5.272164	1.5419	1.202365	1.235997	0.680541	1.774446	1.2870498	2015	1.774446		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	CON_USD	3.981629	12.055795	4.771714	6.984953	2.987599	5.733024	6.506617	2015	5.733024		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	CON_USD	13.650597	13.48154	8.563547	5.157672	4.863705	11.050014	8.6232956	2015	11.050014		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	CON_USD	27.118544	23.31267	26.368485	22.968623	29.573323	23.399632	25.1245466	2015	23.399632		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	CON_USD	15.238272	31.843893	11.059082	23.96635	29.060546	26.790471	24.5440684	2015	26.790471		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	CON_USD	19.603392	30.031061	6.41161	30.179785	19.162028	13.304212	19.8177392	2015	13.304212		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	CON_USD		0.02086		0.012649	0.014437	0.01951	0.016864	2015	0.01951		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	CON_USD	1.826286	9.982771	3.659243	0.64652	0.590134	1.713615	3.3184566	2015	1.713615		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	CON_USD	0.050532							2010	0.050532		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	CON_USD	3.543992	2.155522	0.763728	1.041067	1.809632	3.083698	1.7707294	2015	3.083698		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	CON_USD	0.580237	0.614693	2.072658	2.530432	1.622381	1.692688	1.7065704	2015	1.692688		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	CON_USD	5.113561	5.140309	1.574347	5.31659	3.968595	2.431099	3.686188	2015	2.431099		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	CON_USD	0.16489	0.177839	0.090344	0.169787	0.10037	0.378507	0.1833694	2015	0.378507		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	CON_USD	90.606568	97.903535	207.538154	142.894801	188.555248	200.390435	167.4564346	2015	200.390435		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	CON_USD	4.518799	18.044442	19.816154	20.425867	25.277183	51.211905	26.9551102	2015	51.211905		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	CON_USD	0.599842	2.469157	-0.148693	1.734486	0.451815	1.245338	1.1504206	2015	1.245338		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	CON_USD	15.586466	11.337297	11.51647	4.201257	3.506846	9.406057	7.9935854	2015	9.406057		
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	CON_USD											
2017.Q2.G.01	DC_TOF_HLTHNT	Total net official disbursements for medical research and basic heath sectors, by recipient	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	CON_USD											
