geoAreaCode	years	Age	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
191	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	17.95874553	45.45172212	101	HRV	Croatia	21.4	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
191	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	17.95874553	45.45172212	101	HRV	Croatia					
191	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	17.95874553	45.45172212	101	HRV	Croatia	21.1	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
191	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	17.95874553	45.45172212	101	HRV	Croatia					
192	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-79.54460144	22.10030366	55	CUB	Cuba					
192	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-79.54460144	22.10030366	55	CUB	Cuba					
192	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-79.54460144	22.10030366	55	CUB	Cuba					
192	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-79.54460144	22.10030366	55	CUB	Cuba					
192	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-79.54460144	22.10030366	55	CUB	Cuba					
192	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-79.54460144	22.10030366	55	CUB	Cuba					
196	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	33.22285964	35.05659437	59	CYP	Cyprus	40.6	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
196	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	33.22285964	35.05659437	59	CYP	Cyprus	42.3	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
196	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	33.22285964	35.05659437	59	CYP	Cyprus	43	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
196	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	33.22285964	35.05659437	59	CYP	Cyprus	43.1	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
196	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	33.22285964	35.05659437	59	CYP	Cyprus	38.2	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
196	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	33.22285964	35.05659437	59	CYP	Cyprus	41.5	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
203	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	15.33151382	49.73913871	60	CZE	Czechia	37.6	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
203	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	15.33151382	49.73913871	60	CZE	Czechia	37.1	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
203	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	15.33151382	49.73913871	60	CZE	Czechia	41.6	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
203	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	15.33151382	49.73913871	60	CZE	Czechia	37.2	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
203	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	15.33151382	49.73913871	60	CZE	Czechia	33.6	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
203	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	15.33151382	49.73913871	60	CZE	Czechia	37	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
204	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	2.339933594	9.65401646	22	BEN	Benin					
204	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	2.339933594	9.65401646	22	BEN	Benin					
204	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	2.339933594	9.65401646	22	BEN	Benin					
204	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	2.339933594	9.65401646	22	BEN	Benin					
204	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	2.339933594	9.65401646	22	BEN	Benin					
204	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	2.339933594	9.65401646	22	BEN	Benin					
208	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	9.326571283	56.03829721	64	DNK	Denmark	44.5	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
208	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	9.326571283	56.03829721	64	DNK	Denmark	58.5	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
208	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	9.326571283	56.03829721	64	DNK	Denmark	43.9	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
208	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	9.326571283	56.03829721	64	DNK	Denmark	55.2	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
208	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	9.326571283	56.03829721	64	DNK	Denmark	45.1	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
208	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	9.326571283	56.03829721	64	DNK	Denmark	61.8	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
212	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-61.3493756	15.43391378	63	DMA	Dominica					
212	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-61.3493756	15.43391378	63	DMA	Dominica					
212	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-61.3493756	15.43391378	63	DMA	Dominica					
212	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-61.3493756	15.43391378	63	DMA	Dominica					
212	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-61.3493756	15.43391378	63	DMA	Dominica					
212	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-61.3493756	15.43391378	63	DMA	Dominica					
214	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-70.49847576	18.89832088	65	DOM	Dominican Republic					
218	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-78.37005241	-1.447785891	67	ECU	Ecuador					
222	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-88.86862995	13.73603564	206	SLV	El Salvador					
226	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
231	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	39.63505296	8.631223181	73	ETH	Ethiopia					
232	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	38.11074289	16.12894644	69	ERI	Eritrea					
232	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	38.11074289	16.12894644	69	ERI	Eritrea					
232	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	38.11074289	16.12894644	69	ERI	Eritrea					
232	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	38.11074289	16.12894644	69	ERI	Eritrea					
232	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	38.11074289	16.12894644	69	ERI	Eritrea					
232	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	38.11074289	16.12894644	69	ERI	Eritrea					
233	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	25.84093481	58.68487172	72	EST	Estonia	42.1	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
233	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	25.84093481	58.68487172	72	EST	Estonia	49.9	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
233	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	25.84093481	58.68487172	72	EST	Estonia	36.9	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
233	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	25.84093481	58.68487172	72	EST	Estonia	46.1	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
233	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	25.84093481	58.68487172	72	EST	Estonia	46.7	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
233	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	25.84093481	58.68487172	72	EST	Estonia	53.3	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
234	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-7.122044325	62.21228119	78	FRO	Faroe Islands					
238	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
239	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	177.9660884	-17.83301566	75	FJI	Fiji					
242	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	177.9660884	-17.83301566	75	FJI	Fiji					
242	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	177.9660884	-17.83301566	75	FJI	Fiji					
242	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	177.9660884	-17.83301566	75	FJI	Fiji					
242	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	177.9660884	-17.83301566	75	FJI	Fiji					
242	2011	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	177.9660884	-17.83301566	75	FJI	Fiji					
246	2007	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	23.308447	61.91586738	74	FIN	Finland	55	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
246	2011	25-64	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	23.308447	61.91586738	74	FIN	Finland	55.7	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
246	2007	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	23.308447	61.91586738	74	FIN	Finland	48.9	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
246	2011	25-64	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	23.308447	61.91586738	74	FIN	Finland	48.5	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
246	2007	25-64	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	23.308447	61.91586738	74	FIN	Finland	61.3	Float		Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
