series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	NUMBER																									3			3	2014	3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	NUMBER								126			247	9	34	70	265	55	13	151	137	77	144	117	169	97	118	215		149.75	2015	215	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	NUMBER		3						1	1		1			1	79	1	23	1	4										2008	4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	NUMBER						45	2	6	8	24			1	5	1	20	8	77	43	29	132	33	21	43	7			23.6666666666667	2014	7	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	NUMBER		16	10	33	19	40		19	7	43	11	6	19	188	15	6	6	159	22	141	140	8	143	26	10			59.6666666666667	2014	10	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	NUMBER	1251	594	808	782	628	522	364	504	1169	3980	691	281	632	415	469	1021	1041	1095	4635	1239	886	554	330	1009				669.5	2013	1009	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	NUMBER																	104	8	190		148		155	2	96	63	2	63.6	2016	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	NUMBER	3		1		2	923	25	104					232	32	628				58	102	40	7	3	5	1			3	2014	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	NUMBER		11	113	60	100	11	360	241	589	182	1132	804	1302	614	737	1221	911	1080	1188	624	19	19	28					28	2012	28	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	NUMBER	512	1097	998	1804	1177	1158	1147	1331	1154	1409	708	1902	874	971	1105	333	599	637	936	1260	1002	977	845	626				735.5	2013	626	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	NUMBER					1		1							4						4		3							2011	3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	NUMBER			4	9				200	1	111		5			3		2					1			11	11		11	2015	11	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	NUMBER			101	19	7	27	16	5	2096	2	14	24	3	3	30	9	45	348	22	5	21	15	18	39				28.5	2013	39	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	NUMBER	2	1	7	3	30	675	145	81	10	92	66	1090	1152	1447	553	219	610	265	578	903	888	764	559	426				492.5	2013	426	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	NUMBER										1					3														2004	3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	NUMBER	3							20			19		136	5	2							2				10		10	2015	10	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	NUMBER			1								6																		2000	6	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	NUMBER							1																						1996	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	NUMBER	379	386	1164	507	380	321	443	400	440	787	2817	9507	2962	9260	7416	45319	9730	4411	7695	6911	5105	2561	3224	3544	1443			2737	2014	1443	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	NUMBER	96	100	190	103	108	77	172	126	116	83	43	75	60	97	81	13	11	31	124	80	67	80	49	66	104	12	49	56	2016	49	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	NUMBER		400		236	56	15	155	473	6724	25	11	5	249	42	3	4	63	513	24	379	16	1	34	10	10	30		21	2015	30	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	NUMBER					8	5	14	65	8	2	3	49	31	1	396	2	2	19	41	15	19	25	25	4	8			12.3333333333333	2014	8	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	NUMBER	289	859	75	287	488	502	811	229	557	147	235	808	333	277	173	95	200	749	173	233	143	48	53	253				153	2013	253	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	NUMBER																											32	32	2016	32	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	NUMBER						11					126	1		2			7	1		4	10	8	10	19	4	47	4	16.8	2016	4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	NUMBER																											35	35	2016	35	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	NUMBER									6	1							2	4	1		2	1			2			2	2014	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	NUMBER					4	1			1									1		3	7	18		5				5	2013	5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	NUMBER			3							5			8			2			1					9				9	2013	9	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	NUMBER			129	1						19		6	1894	6	25	77	53	113	44	69	215	193	291	610	557	1		364.75	2015	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	NUMBER										6			1								13	10	29					29	2012	29	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	NUMBER															2							2							2011	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	NUMBER																	3			57	59	46	257	188	300	8		188.25	2015	8	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	NUMBER	250	410	308	355	502	321	859	890	481	919	852	604	353	180	233	675	317	381	575	294	60								2010	60	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	NUMBER	3	1	3	11	3	18	93	37	3	5	10	3	2	10	2		6	9	4	5	5								2010	5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	NUMBER				6	14	7	9	5	1	2	9	3	23	4	38	24	69	157	248	52									2009	52	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	NUMBER							500	100				26		2	3	7	12	210	12	87	157	222	5	1212	161			459.333333333333	2014	161	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	NUMBER	2			6																97					1			1	2014	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	NUMBER		2		5			2			1						2			1	1	1								2010	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	NUMBER	30	8		2		8		40					13	46	3	2	8	22	1	106	6	53	36	2				19	2013	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	NUMBER	73		979	63	57	209	74	175	292	18387	107	3	132	491	330	83	160	182	96	115	179	762	101	167	164			144	2014	164	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	NUMBER											18																		2000	18	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	NUMBER					16	886		187	5	1527	3353	1724	2061	271	70	71	299	218	163	55	1377	535	15	30	6			17	2014	6	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	NUMBER					1	3	2									1		1	21	5	68								2010	68	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	NUMBER																																
