geoAreaCode	years	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
86	2010	ANNUAL	FEMALE	PER_100000_POP	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2015	ANNUAL	FEMALE	PER_100000_POP	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2000	ANNUAL	MALE	PER_100000_POP	2	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2005	ANNUAL	MALE	PER_100000_POP	2	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2010	ANNUAL	MALE	PER_100000_POP	2	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2015	ANNUAL	MALE	PER_100000_POP	2	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
90	2000	ANNUAL	FEMALE	PER_100000_POP	1	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.608	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2005	ANNUAL	FEMALE	PER_100000_POP	1	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.869	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2010	ANNUAL	FEMALE	PER_100000_POP	1	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.815	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2015	ANNUAL	FEMALE	PER_100000_POP	1	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.392	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2000	ANNUAL	MALE	PER_100000_POP	2	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	15.601	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2005	ANNUAL	MALE	PER_100000_POP	2	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	12.614	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2010	ANNUAL	MALE	PER_100000_POP	2	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.217	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2015	ANNUAL	MALE	PER_100000_POP	2	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.322	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.714	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.821	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.064	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
90	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	160.1584117	-9.622391719	204	SLB	Solomon Islands	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.911	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
92	2000	ANNUAL	FEMALE	PER_100000_POP	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2005	ANNUAL	FEMALE	PER_100000_POP	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2010	ANNUAL	FEMALE	PER_100000_POP	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2015	ANNUAL	FEMALE	PER_100000_POP	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2000	ANNUAL	MALE	PER_100000_POP	2	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2005	ANNUAL	MALE	PER_100000_POP	2	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2010	ANNUAL	MALE	PER_100000_POP	2	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2015	ANNUAL	MALE	PER_100000_POP	2	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
96	2000	ANNUAL	FEMALE	PER_100000_POP	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	0.565	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2005	ANNUAL	FEMALE	PER_100000_POP	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.269	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2010	ANNUAL	FEMALE	PER_100000_POP	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	0.356	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2015	ANNUAL	FEMALE	PER_100000_POP	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	0.929	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2000	ANNUAL	MALE	PER_100000_POP	2	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.472	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2005	ANNUAL	MALE	PER_100000_POP	2	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.500	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2010	ANNUAL	MALE	PER_100000_POP	2	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.020	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2015	ANNUAL	MALE	PER_100000_POP	2	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.624	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.026	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.900	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	0.699	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
96	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	114.6288563	4.49736984	36	BRN	Brunei Darussalam	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.287	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
100	2000	ANNUAL	FEMALE	PER_100000_POP	1	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.085	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2005	ANNUAL	FEMALE	PER_100000_POP	1	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.410	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2010	ANNUAL	FEMALE	PER_100000_POP	1	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.411	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2015	ANNUAL	FEMALE	PER_100000_POP	1	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.552	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2000	ANNUAL	MALE	PER_100000_POP	2	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	30.283	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2005	ANNUAL	MALE	PER_100000_POP	2	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	26.117	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2010	ANNUAL	MALE	PER_100000_POP	2	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	24.082	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2015	ANNUAL	MALE	PER_100000_POP	2	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	24.800	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.439	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.031	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	15.527	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
100	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	25.23763153	42.75731323	25	BGR	Bulgaria	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	15.931	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
104	2000	ANNUAL	FEMALE	PER_100000_POP	1	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.756	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2005	ANNUAL	FEMALE	PER_100000_POP	1	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.875	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2010	ANNUAL	FEMALE	PER_100000_POP	1	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.924	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2015	ANNUAL	FEMALE	PER_100000_POP	1	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.242	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2000	ANNUAL	MALE	PER_100000_POP	2	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.177	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2005	ANNUAL	MALE	PER_100000_POP	2	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.059	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2010	ANNUAL	MALE	PER_100000_POP	2	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.463	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2015	ANNUAL	MALE	PER_100000_POP	2	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.428	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.450	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.454	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.675	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
104	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	96.51752295	21.19332882	149	MMR	Myanmar	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.310	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2000	ANNUAL	FEMALE	PER_100000_POP	1	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.852	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2005	ANNUAL	FEMALE	PER_100000_POP	1	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.381	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2010	ANNUAL	FEMALE	PER_100000_POP	1	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.409	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2015	ANNUAL	FEMALE	PER_100000_POP	1	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.937	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2000	ANNUAL	MALE	PER_100000_POP	2	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.715	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2005	ANNUAL	MALE	PER_100000_POP	2	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	13.003	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2010	ANNUAL	MALE	PER_100000_POP	2	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	13.134	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2015	ANNUAL	MALE	PER_100000_POP	2	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	12.244	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.729	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.641	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.713	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
108	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	29.89080992	-3.366387428	20	BDI	Burundi	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.042	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
112	2000	ANNUAL	FEMALE	PER_100000_POP	1	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	12.746	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2005	ANNUAL	FEMALE	PER_100000_POP	1	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.947	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2010	ANNUAL	FEMALE	PER_100000_POP	1	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.747	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2015	ANNUAL	FEMALE	PER_100000_POP	1	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.946	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2000	ANNUAL	MALE	PER_100000_POP	2	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	74.811	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2005	ANNUAL	MALE	PER_100000_POP	2	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	63.583	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2010	ANNUAL	MALE	PER_100000_POP	2	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	49.871	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2015	ANNUAL	MALE	PER_100000_POP	2	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	40.993	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	41.887	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	36.058	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	27.869	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
112	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	28.04940161	53.54193075	30	BLR	Belarus	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	22.770	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
116	2000	ANNUAL	FEMALE	PER_100000_POP	1	104.922836	12.71163737	121	KHM	Cambodia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	9.362	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
116	2005	ANNUAL	FEMALE	PER_100000_POP	1	104.922836	12.71163737	121	KHM	Cambodia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.756	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
116	2010	ANNUAL	FEMALE	PER_100000_POP	1	104.922836	12.71163737	121	KHM	Cambodia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.275	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
116	2015	ANNUAL	FEMALE	PER_100000_POP	1	104.922836	12.71163737	121	KHM	Cambodia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.084	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
116	2000	ANNUAL	MALE	PER_100000_POP	2	104.922836	12.71163737	121	KHM	Cambodia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	13.803	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
