series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2012	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	222	-88.86862995	13.73603564	SLV	El Salvador	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	222	-88.86862995	13.73603564	SLV	El Salvador	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	231	39.63505296	8.631223181	ETH	Ethiopia	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	231	39.63505296	8.631223181	ETH	Ethiopia	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	231	39.63505296	8.631223181	ETH	Ethiopia	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	232	38.11074289	16.12894644	ERI	Eritrea	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	232	38.11074289	16.12894644	ERI	Eritrea	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	232	38.11074289	16.12894644	ERI	Eritrea	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	233	25.84093481	58.68487172	EST	Estonia	1	16-65	ANNUAL	BOTHSEX	PERCENT	97.580203		97.580203	2012	97.580203	Programme for the International Assessment of Adult Competencies (PIAAC)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	233	25.84093481	58.68487172	EST	Estonia	2	16-65	ANNUAL	MALE	PERCENT	97.2814516371		97.2814516371	2012	97.2814516371	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	233	25.84093481	58.68487172	EST	Estonia	3	16-65	ANNUAL	FEMALE	PERCENT	97.8541509313		97.8541509313	2012	97.8541509313	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	242	177.9660884	-17.83301566	FJI	Fiji	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	242	177.9660884	-17.83301566	FJI	Fiji	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	242	177.9660884	-17.83301566	FJI	Fiji	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	246	23.308447	61.91586738	FIN	Finland	1	16-65	ANNUAL	BOTHSEX	PERCENT	96.882212		96.882212	2012	96.882212	Programme for the International Assessment of Adult Competencies (PIAAC)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	246	23.308447	61.91586738	FIN	Finland	2	16-65	ANNUAL	MALE	PERCENT	96.9480851491		96.9480851491	2012	96.9480851491	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	246	23.308447	61.91586738	FIN	Finland	3	16-65	ANNUAL	FEMALE	PERCENT	96.8155832192		96.8155832192	2012	96.8155832192	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	248	19.80945969	60.1544901	ALA	Åland Islands	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	248	19.80945969	60.1544901	ALA	Åland Islands	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	248	19.80945969	60.1544901	ALA	Åland Islands	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	250	2.457288129	46.62660861	FRA	France	1	16-65	ANNUAL	BOTHSEX	PERCENT	90.839456		90.839456	2012	90.839456	Programme for the International Assessment of Adult Competencies (PIAAC)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	250	2.457288129	46.62660861	FRA	France	2	16-65	ANNUAL	MALE	PERCENT	91.9543579355		91.9543579355	2012	91.9543579355	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	250	2.457288129	46.62660861	FRA	France	3	16-65	ANNUAL	FEMALE	PERCENT	89.7753447773		89.7753447773	2012	89.7753447773	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	254	-53.23619089	3.922673437	GUF	French Guiana	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	254	-53.23619089	3.922673437	GUF	French Guiana	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	254	-53.23619089	3.922673437	GUF	French Guiana	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	262	42.18274707	11.56004161	DJI	Djibouti	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	262	42.18274707	11.56004161	DJI	Djibouti	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	262	42.18274707	11.56004161	DJI	Djibouti	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	266	11.78727747	-0.60687619	GAB	Gabon	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	266	11.78727747	-0.60687619	GAB	Gabon	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	266	11.78727747	-0.60687619	GAB	Gabon	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	268	43.3713615	42.04813028	GEO	Georgia	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	268	43.3713615	42.04813028	GEO	Georgia	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	268	43.3713615	42.04813028	GEO	Georgia	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	270	-15.39944785	13.45295927	GMB	Gambia	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	270	-15.39944785	13.45295927	GMB	Gambia	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	270	-15.39944785	13.45295927	GMB	Gambia	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	275	35.25694122	31.94347933	PSE	State of Palestine	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	275	35.25694122	31.94347933	PSE	State of Palestine	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	275	35.25694122	31.94347933	PSE	State of Palestine	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	276	10.3806066	51.08862743	DEU	Germany	1	16-65	ANNUAL	BOTHSEX	PERCENT	95.424348		95.424348	2012	95.424348	Programme for the International Assessment of Adult Competencies (PIAAC)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	276	10.3806066	51.08862743	DEU	Germany	2	16-65	ANNUAL	MALE	PERCENT	96.6221194217		96.6221194217	2012	96.6221194217	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	276	10.3806066	51.08862743	DEU	Germany	3	16-65	ANNUAL	FEMALE	PERCENT	94.2019621128		94.2019621128	2012	94.2019621128	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	288	-1.205623522	7.964825185	GHA	Ghana	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	288	-1.205623522	7.964825185	GHA	Ghana	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	288	-1.205623522	7.964825185	GHA	Ghana	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	292	-5.347561686	36.13895036	GIB	Gibraltar	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	292	-5.347561686	36.13895036	GIB	Gibraltar	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	292	-5.347561686	36.13895036	GIB	Gibraltar	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	296	-157.5643005	1.768837732	KIR	Kiribati	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	296	-157.5643005	1.768837732	KIR	Kiribati	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	296	-157.5643005	1.768837732	KIR	Kiribati	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	300	22.58307827	39.47301873	GRC	Greece	1	16-65	ANNUAL	BOTHSEX	PERCENT		94.020374	94.020374	2015	94.020374	Programme for the International Assessment of Adult Competencies (PIAAC)	C
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	300	22.58307827	39.47301873	GRC	Greece	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	300	22.58307827	39.47301873	GRC	Greece	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	304	-41.39371316	74.75625681	GRL	Greenland	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	304	-41.39371316	74.75625681	GRL	Greenland	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	304	-41.39371316	74.75625681	GRL	Greenland	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	308	-61.68248568	12.11238395	GRD	Grenada	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	308	-61.68248568	12.11238395	GRD	Grenada	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	308	-61.68248568	12.11238395	GRD	Grenada	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	316	144.7029305	13.35485404	GUM	Guam	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	316	144.7029305	13.35485404	GUM	Guam	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	316	144.7029305	13.35485404	GUM	Guam	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	320	-91.2312746	15.00273719	GTM	Guatemala	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	320	-91.2312746	15.00273719	GTM	Guatemala	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	320	-91.2312746	15.00273719	GTM	Guatemala	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	324	-11.28173419	11.00210343	GIN	Guinea	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	324	-11.28173419	11.00210343	GIN	Guinea	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	324	-11.28173419	11.00210343	GIN	Guinea	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	328	-58.97322037	4.788012784	GUY	Guyana	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	328	-58.97322037	4.788012784	GUY	Guyana	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	328	-58.97322037	4.788012784	GUY	Guyana	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	332	-72.33640958	18.40426539	HTI	Haiti	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	332	-72.33640958	18.40426539	HTI	Haiti	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	332	-72.33640958	18.40426539	HTI	Haiti	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	336	12.45315803	41.90343751	VAT	Holy See	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	336	12.45315803	41.90343751	VAT	Holy See	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	336	12.45315803	41.90343751	VAT	Holy See	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	340	-86.59974381	14.82243161	HND	Honduras	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	340	-86.59974381	14.82243161	HND	Honduras	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	340	-86.59974381	14.82243161	HND	Honduras	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	348	19.41221519	47.1651448	HUN	Hungary	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	348	19.41221519	47.1651448	HUN	Hungary	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	348	19.41221519	47.1651448	HUN	Hungary	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	352	-19.02116966	64.79134763	ISL	Iceland	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	352	-19.02116966	64.79134763	ISL	Iceland	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	352	-19.02116966	64.79134763	ISL	Iceland	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	356	79.3608464	22.34642074	IND	India	1	16-65	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	356	79.3608464	22.34642074	IND	India	2	16-65	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	356	79.3608464	22.34642074	IND	India	3	16-65	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_NMRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills	360	113.9174	-0.994582204	IDN	Indonesia	1	16-65	ANNUAL	BOTHSEX	PERCENT							
