series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	124	-101.6575058	57.72360191	CAN	Canada	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	140	20.93559492	7.003720791	CAF	Central African Republic	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	140	20.93559492	7.003720791	CAF	Central African Republic	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	144	80.70489654	7.614693343	LKA	Sri Lanka	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	144	80.70489654	7.614693343	LKA	Sri Lanka	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	148	18.66618401	15.36279341	TCD	Chad	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	148	18.66618401	15.36279341	TCD	Chad	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	152	-71.23029019	-35.2652885	CHL	Chile	2	ANNUAL	ALLAREA	PERCENT	27.13901	30.69118	34.29718	37.95624	41.66745	45.42994	49.24275	53.10512	57.01635	60.97556	64.98194	69.03515	73.13432	77.23285	81.4298	85.47656	77.261736	2015	85.47656	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	152	-71.23029019	-35.2652885	CHL	Chile	3	ANNUAL	URBAN	PERCENT	46.83036	46.97652	47.12268	47.26884	49.9916	52.73798	55.50799	58.30162	61.11888	63.95976	66.82426	69.71239	72.62414	75.50774	78.47535	81.30671	75.525266	2015	81.30671	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	RURAL	PERCENT	30.45863	30.45863	30.89184	31.69611	32.50038	33.30466	34.10893	34.97566	35.84419	36.7145	37.5866	38.46048	39.33616	40.21362	41.09287	41.97391	40.215408	2015	41.97391	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	156	104.1403375	32.30955217	CHN	China	2	ANNUAL	ALLAREA	PERCENT	29.06481	29.15629	29.52449	31.39002	33.3313	35.34948	37.44271	39.6253	41.88344	44.21667	46.62574	49.11022	51.66281	54.27938	56.95683	59.69174	54.340196	2015	59.69174	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	156	104.1403375	32.30955217	CHN	China	3	ANNUAL	URBAN	PERCENT	26.10072	26.59986	27.09901	30.78106	34.46311	38.14516	41.82722	45.409	48.9731	52.51953	56.04827	59.55934	63.05274	66.52845	69.98649	73.42685	66.510774	2015	73.42685	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	162	105.6426067	-10.4882473	CXR	Christmas Island	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	162	105.6426067	-10.4882473	CXR	Christmas Island	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	170	-73.07446751	3.888209046	COL	Colombia	2	ANNUAL	ALLAREA	PERCENT	16.7575	16.97792	17.19381	17.40523	17.61214	17.81472	18.01295	18.20689	18.39657	18.58204	18.76334	18.94052	19.11376	19.28299	19.44824	19.60973	19.279048	2015	19.60973	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	170	-73.07446751	3.888209046	COL	Colombia	3	ANNUAL	URBAN	PERCENT	15.63487	15.65757	15.68027	15.70297	15.72567	15.74837	15.77107	15.79377	15.81648	15.83918	15.86188	15.88458	15.90728	15.92998	15.95268	15.97538	15.92998	2015	15.97538	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	174	43.34234565	-11.66121732	COM	Comoros	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	174	43.34234565	-11.66121732	COM	Comoros	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	175	45.14015057	-12.82217691	MYT	Mayotte	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	175	45.14015057	-12.82217691	MYT	Mayotte	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	178	15.22052612	-0.840544119	COG	Congo	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	178	15.22052612	-0.840544119	COG	Congo	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	184	-159.7711391	-21.22696458	COK	Cook Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	184	-159.7711391	-21.22696458	COK	Cook Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	188	-84.19712782	9.970998683	CRI	Costa Rica	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	188	-84.19712782	9.970998683	CRI	Costa Rica	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	191	17.95874553	45.45172212	HRV	Croatia	2	ANNUAL	ALLAREA	PERCENT	59.63498	59.64991	59.67527	59.70204	59.73022	59.75971	59.79061	59.82282	59.85633	59.89126	59.92739	59.96493	60.00368	60.04363	60.08489	60.12735	60.044896	2015	60.12735	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	191	17.95874553	45.45172212	HRV	Croatia	3	ANNUAL	URBAN	PERCENT	64.45985	64.45985	64.46946	64.47907	64.48868	64.49829	64.5079	64.51751	64.52713	64.53674	64.54635	64.55596	64.56557	64.57518	64.58479	64.5944	64.57518	2015	64.5944	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	192	-79.54460144	22.10030366	CUB	Cuba	2	ANNUAL	ALLAREA	PERCENT	32.21569	32.25606	32.29518	32.33711	32.38248	32.24805	32.11274	31.97655	31.83947	31.70159	31.56284	31.42321	31.28271	31.14144	30.99851	30.85395	31.139964	2015	30.85395	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	192	-79.54460144	22.10030366	CUB	Cuba	3	ANNUAL	URBAN	PERCENT	30.90614	30.88605	30.86596	30.84587	30.82579	30.58261	30.33943	30.09626	29.85308	29.60991	29.36673	29.12355	28.88038	28.6372	28.39402	28.15085	28.6372	2015	28.15085	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	196	33.22285964	35.05659437	CYP	Cyprus	2	ANNUAL	ALLAREA	PERCENT	76.46736	76.50608	76.48208	76.43696	76.37479	76.30456	76.23198	76.15926	76.0864	76.01308	75.93962	75.86569	75.79163	75.72295	75.6587	75.59955	75.727704	2015	75.59955	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	196	33.22285964	35.05659437	CYP	Cyprus	3	ANNUAL	URBAN	PERCENT	86.5	86.5	86.5	86.5	86.5	86.49156	86.48036	86.46916	86.45795	86.44675	86.43555	86.42435	86.41315	86.40195	86.39075	86.37955	86.40195	2015	86.37955	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	RURAL	PERCENT	78.61529	78.61431	78.61333	78.61235	78.27068	77.92902	77.58735	77.24569	76.90402	76.56236	76.22069	75.87903	75.53736	75.1957	74.85403	74.51237	75.195698	2015	74.51237	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	203	15.33151382	49.73913871	CZE	Czechia	2	ANNUAL	ALLAREA	PERCENT	87.37107	87.35778	87.34957	87.34124	86.88888	86.4367	85.98472	85.53281	85.08121	84.6297	84.17848	83.72735	83.27642	82.82724	82.37966	81.93362	82.828858	2015	81.93362	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	203	15.33151382	49.73913871	CZE	Czechia	3	ANNUAL	URBAN	PERCENT	90.44323	90.44335	90.44346	90.44357	89.96279	89.482	89.00121	88.52043	88.03964	87.55885	87.07806	86.59728	86.11649	85.6357	85.15492	84.67413	85.635704	2015	84.67413	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	204	2.339933594	9.65401646	BEN	Benin	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	ALLAREA	PERCENT	93.20518	93.20518	93.20518	93.20518	93.20518	93.20518	93.20518	93.20517	93.20517	93.20517	93.20517	93.20517	93.20517	93.20517	93.20517	93.20517	93.20517	2015	93.20517	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	208	9.326571283	56.03829721	DNK	Denmark	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	212	-61.3493756	15.43391378	DMA	Dominica	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	RURAL	PERCENT	43.079	43.98324	44.88748	45.79173	46.69597	47.60021	48.50445	49.40869	50.31293	51.21717	52.12141	53.02565	53.92989	54.83413	55.73837	56.64261	54.83413	2015	56.64261	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ANNUAL	ALLAREA	PERCENT	42.31815	42.35985	42.39473	42.42714	42.45393	42.47517	42.4909	42.50096	42.50555	42.50471	42.49834	42.48644	42.46757	42.44159	42.40799	42.36645	42.434008	2015	42.36645	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ANNUAL	URBAN	PERCENT	42.16233	41.64282	41.12332	40.60381	40.08431	39.5648	39.0453	38.52579	38.00629	37.48678	36.96728	36.44777	35.92827	35.40876	34.88926	34.36975	35.408762	2015	34.36975	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	222	-88.86862995	13.73603564	SLV	El Salvador	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	222	-88.86862995	13.73603564	SLV	El Salvador	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	RURAL	PERCENT	1.02827	1.24619	1.42117	1.59615	1.77112	1.9461	2.12108	2.29606	2.47104	2.64602	2.821	2.99597	3.17095	3.34593	3.52091	3.69589	3.34593	2015	3.69589	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	231	39.63505296	8.631223181	ETH	Ethiopia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	231	39.63505296	8.631223181	ETH	Ethiopia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	232	38.11074289	16.12894644	ERI	Eritrea	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	232	38.11074289	16.12894644	ERI	Eritrea	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	RURAL	PERCENT	74.01627	74.46164	74.90701	75.35238	75.82813	76.30482	76.78246	77.26103	77.74055	78.221	78.7024	79.18474	79.66802	80.15224	80.6374	81.1235	80.15318	2015	81.1235	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	233	25.84093481	58.68487172	EST	Estonia	2	ANNUAL	ALLAREA	PERCENT	87.19913	87.53747	87.87611	88.21486	88.59876	88.9837	89.36951	89.75638	90.14429	90.53326	90.9231	91.314	91.70578	92.10144	92.50076	92.90369	92.105134	2015	92.90369	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	233	25.84093481	58.68487172	EST	Estonia	3	ANNUAL	URBAN	PERCENT	93.0184	93.34377	93.66915	93.99452	94.37127	94.74874	95.12695	95.50588	95.88555	96.26595	96.64708	97.02894	97.41153	97.79485	98.1789	98.56369	97.795582	2015	98.56369	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	242	177.9660884	-17.83301566	FJI	Fiji	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	242	177.9660884	-17.83301566	FJI	Fiji	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	246	23.308447	61.91586738	FIN	Finland	2	ANNUAL	ALLAREA	PERCENT	88.80518	89.17599	89.52135	89.86391	90.20328	90.53947	90.87252	91.20245	91.25236	91.30188	91.35102	91.40054	91.45045	91.50111	91.55216	91.60359	91.50157	2015	91.60359	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	246	23.308447	61.91586738	FIN	Finland	3	ANNUAL	URBAN	PERCENT	96.88232	96.987	97.09168	97.19636	97.30104	97.40572	97.51041	97.61509	97.61509	97.61509	97.61509	97.61509	97.61509	97.61509	97.61509	97.61509	97.61509	2015	97.61509	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	248	19.80945969	60.1544901	ALA	Åland Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	248	19.80945969	60.1544901	ALA	Åland Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	250	2.457288129	46.62660861	FRA	France	2	ANNUAL	ALLAREA	PERCENT	87.5079	87.8139	88.11991	88.42592	88.73192	89.03793	89.34394	89.64995	89.95596	90.26197	90.56798	90.87398	91.17999	91.486	91.792	92.09801	91.485996	2015	92.09801	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	250	2.457288129	46.62660861	FRA	France	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	254	-53.23619089	3.922673437	GUF	French Guiana	2	ANNUAL	ALLAREA	PERCENT		49.82346	49.82346	49.82346	49.82346	49.82346	50.63576	51.44807	52.26038	53.07269	53.88499	54.6973	55.50961	56.32191	57.13422	57.94653	56.321914	2015	57.94653	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
