series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	450	46.6982339	-19.38514785	MDG	Madagascar	1	20-24	ANNUAL	FEMALE	PERCENT											41.2				41.2	2012	41.2	ENSOMD 2012-13	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	454	33.4884625	-13.40819859	MWI	Malawi	1	20-24	ANNUAL	FEMALE	PERCENT												46.3			46.3	2013	46.3	MICS 2013-14	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	458	116.8346314	5.452415309	MYS	Malaysia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	462	73.09672546	-0.614385021	MDV	Maldives	1	20-24	ANNUAL	FEMALE	PERCENT								3.9								2009	3.9	DHS 2009	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	466	-3.522016039	17.35311254	MLI	Mali	1	20-24	ANNUAL	FEMALE	PERCENT									55							2010	55	MICS 2010	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	470	14.44617519	35.89194275	MLT	Malta	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	474	-60.91544135	14.56086108	MTQ	Martinique	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	478	-10.33187259	20.26089546	MRT	Mauritania	1	20-24	ANNUAL	FEMALE	PERCENT										34.3					34.3	2011	34.3	MICS 2011	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	480	57.568022	-20.28581998	MUS	Mauritius	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	484	-102.5148166	23.93378032	MEX	Mexico	1	20-24	ANNUAL	FEMALE	PERCENT														26.1	26.1	2015	26.1	MICS 2015	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	492	7.424214814	43.73532918	MCO	Monaco	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	496	103.0728057	46.83892054	MNG	Mongolia	1	20-24	ANNUAL	FEMALE	PERCENT												5.2			5.2	2013	5.2	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	20-24	ANNUAL	FEMALE	PERCENT											12.2				12.2	2012	12.2	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	499	19.25214024	42.78717043	MNE	Montenegro	1	20-24	ANNUAL	FEMALE	PERCENT												4.5			4.5	2013	4.5	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	500	-62.19261223	16.73558313	MSR	Montserrat	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	504	-6.281942841	31.8440131	MAR	Morocco	1	20-24	ANNUAL	FEMALE	PERCENT		15.9														2003	15.9	DHS 2003-04	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	508	38.18479941	-14.27963886	MOZ	Mozambique	1	20-24	ANNUAL	FEMALE	PERCENT										48.2					48.2	2011	48.2	DHS 2011	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	512	57.87743482	21.98805614	OMN	Oman	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	516	17.21907885	-22.13817068	NAM	Namibia	1	20-24	ANNUAL	FEMALE	PERCENT												6.9			6.9	2013	6.9	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	520	166.92313	-0.528742623	NRU	Nauru	1	20-24	ANNUAL	FEMALE	PERCENT						26.8										2007	26.8	DHS 2007	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	524	83.94678863	28.25866332	NPL	Nepal	1	20-24	ANNUAL	FEMALE	PERCENT													36.6		36.6	2014	36.6	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	528	5.331480568	51.86728884	NLD	Netherlands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	531	-68.95033464	12.15058042	CUW	Curaçao	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	533	-69.97050586	12.50878756	ABW	Aruba	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	540	165.5067368	-21.41742531	NCL	New Caledonia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	548	167.0679779	-15.34445547	VUT	Vanuatu	1	20-24	ANNUAL	FEMALE	PERCENT												21.4			21.4	2013	21.4	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	554	170.4755673	-43.98721568	NZL	New Zealand	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	558	-85.03060315	12.84210839	NIC	Nicaragua	1	20-24	ANNUAL	FEMALE	PERCENT					40.6											2006	40.6	ENDESA 2006-07	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	562	9.400167877	17.42143036	NER	Niger	1	20-24	ANNUAL	FEMALE	PERCENT											76.3				76.3	2012	76.3	DHS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	566	8.097363256	9.585789025	NGA	Nigeria	1	20-24	ANNUAL	FEMALE	PERCENT												42.8			42.8	2013	42.8	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	570	-169.8601693	-19.05000475	NIU	Niue	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	578	11.47846389	61.34311134	NOR	Norway	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	584	171.0839119	7.110213497	MHL	Marshall Islands	1	20-24	ANNUAL	FEMALE	PERCENT						26.3										2007	26.3	DHS 2007	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	585	134.5733878	7.502307591	PLW	Palau	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	586	68.80479684	29.36491634	PAK	Pakistan	1	20-24	ANNUAL	FEMALE	PERCENT											21				21	2012	21	DHS 2012-13	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	591	-81.26616623	8.450965746	PAN	Panama	1	20-24	ANNUAL	FEMALE	PERCENT												26.4			26.4	2013	26.4	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	20-24	ANNUAL	FEMALE	PERCENT					21.3											2006	21.3	DHS 2006	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	600	-60.54854225	-21.70216237	PRY	Paraguay	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	604	-71.82093277	-13.58939705	PER	Peru	1	20-24	ANNUAL	FEMALE	PERCENT													18.6		18.6	2014	18.6	Continuous DHS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	608	120.8601418	14.16591706	PHL	Philippines	1	20-24	ANNUAL	FEMALE	PERCENT												15			15	2013	15	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	616	19.40660158	52.1226733	POL	Poland	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	620	-7.961599811	39.68509315	PRT	Portugal	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	20-24	ANNUAL	FEMALE	PERCENT													24.4		24.4	2014	24.4	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	20-24	ANNUAL	FEMALE	PERCENT								18.9								2009	18.9	DHS 2009-10	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	634	51.19152467	25.28355379	QAT	Qatar	1	20-24	ANNUAL	FEMALE	PERCENT											4.2				4.2	2012	4.2	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	638	55.53171398	-21.13183266	REU	Réunion	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	642	24.98481009	45.83893563	ROU	Romania	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	643	99.01404926	61.61899849	RUS	Russian Federation	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	646	29.92310194	-1.999842114	RWA	Rwanda	1	20-24	ANNUAL	FEMALE	PERCENT													6.8		6.8	2014	6.8	DHS 2014-15	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	660	-63.05651612	18.21525315	AIA	Anguilla	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	20-24	ANNUAL	FEMALE	PERCENT											7.5				7.5	2012	7.5	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	674	12.46329038	43.93841766	SMR	San Marino	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	20-24	ANNUAL	FEMALE	PERCENT													35.4		35.4	2014	35.4	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	686	-14.46636926	14.35920905	SEN	Senegal	1	20-24	ANNUAL	FEMALE	PERCENT														31	31	2015	31	Continuous DHS 2015	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	688	20.805876	44.03145697	SRB	Serbia	1	20-24	ANNUAL	FEMALE	PERCENT													3.2		3.2	2014	3.2	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	690	55.46561591	-4.678053059	SYC	Seychelles	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	20-24	ANNUAL	FEMALE	PERCENT												38.9			38.9	2013	38.9	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	702	103.8107883	1.361009155	SGP	Singapore	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	703	19.48495604	48.70741446	SVK	Slovakia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	704	105.802499	10.09643079	VNM	Viet Nam	1	20-24	ANNUAL	FEMALE	PERCENT													10.6		10.6	2014	10.6	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	705	14.82209486	46.11958061	SVN	Slovenia	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	706	46.20367477	4.406485729	SOM	Somalia	1	20-24	ANNUAL	FEMALE	PERCENT					45.3											2006	45.3	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	710	24.67184355	-29.99957544	ZAF	South Africa	1	20-24	ANNUAL	FEMALE	PERCENT		5.6														2003	5.6	DHS 2003	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	20-24	ANNUAL	FEMALE	PERCENT														32.4	32.4	2015	32.4	DHS 2015	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	724	-3.554078296	40.39211472	ESP	Spain	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	728	30.32618773	7.290839152	SSD	South Sudan	1	20-24	ANNUAL	FEMALE	PERCENT									51.5							2010	51.5	SHHS 2010	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	732	-13.13515523	24.66265342	ESH	Western Sahara	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	736	29.95650159	16.02643066	SDN	Sudan	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	740	-55.90626394	4.132603197	SUR	Suriname	1	20-24	ANNUAL	FEMALE	PERCENT									18.8							2010	18.8	MICS 2010	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	748	31.50149288	-26.56471011	SWZ	Swaziland	1	20-24	ANNUAL	FEMALE	PERCENT													5.3		5.3	2014	5.3	MICS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	752	14.3775338	60.60103109	SWE	Sweden	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	756	8.223158	46.96617097	CHE	Switzerland	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	20-24	ANNUAL	FEMALE	PERCENT					13.3											2006	13.3	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	762	69.294998	38.43069666	TJK	Tajikistan	1	20-24	ANNUAL	FEMALE	PERCENT											11.6				11.6	2012	11.6	DHS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	764	101.0202951	15.13089239	THA	Thailand	1	20-24	ANNUAL	FEMALE	PERCENT											22.1				22.1	2012	22.1	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	768	0.97835765	8.532096072	TGO	Togo	1	20-24	ANNUAL	FEMALE	PERCENT												21.8			21.8	2013	21.8	DHS 2013-14	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	772	-171.8154473	-9.214545558	TKL	Tokelau	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	776	-175.1959991	-21.19511329	TON	Tonga	1	20-24	ANNUAL	FEMALE	PERCENT											5.6				5.6	2012	5.6	DHS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	20-24	ANNUAL	FEMALE	PERCENT					8.1											2006	8.1	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	788	9.572737411	34.11439971	TUN	Tunisia	1	20-24	ANNUAL	FEMALE	PERCENT										1.6					1.6	2011	1.6	MICS 2011-12	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	792	35.42890329	38.9899684	TUR	Turkey	1	20-24	ANNUAL	FEMALE	PERCENT												14.7			14.7	2013	14.7	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	795	58.9787665	40.0912346	TKM	Turkmenistan	1	20-24	ANNUAL	FEMALE	PERCENT														5.7	5.7	2015	5.7	MICS 2015-16	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	798	178.6679611	-7.460048071	TUV	Tuvalu	1	20-24	ANNUAL	FEMALE	PERCENT						9.9										2007	9.9	DHS 2007	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	800	32.39100438	1.279557331	UGA	Uganda	1	20-24	ANNUAL	FEMALE	PERCENT										39.7					39.7	2011	39.7	DHS 2011	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	804	31.40270802	49.00735945	UKR	Ukraine	1	20-24	ANNUAL	FEMALE	PERCENT											9.1				9.1	2012	9.1	MICS 2012	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	20-24	ANNUAL	FEMALE	PERCENT										6.9					6.9	2011	6.9	MICS 2011	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	818	29.77468534	26.57438204	EGY	Egypt	1	20-24	ANNUAL	FEMALE	PERCENT													17.4		17.4	2014	17.4	DHS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	826	-2.23830539	53.27691757	GBR	United Kingdom	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	831	-2.200712402	49.71561166	GGY	Guernsey	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	832	-2.136773508	49.22353354	JEY	Jersey	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	833	-4.538190305	54.22880901	IMN	Isle of Man	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	20-24	ANNUAL	FEMALE	PERCENT														30.5	30.5	2015	30.5	DHS 2015-16	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	840	-99.13830311	39.5277871	USA	United States of America	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	20-24	ANNUAL	FEMALE	PERCENT									51.6							2010	51.6	DHS 2010	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	858	-56.01387025	-32.8002838	URY	Uruguay	1	20-24	ANNUAL	FEMALE	PERCENT												24.6			24.6	2013	24.6	MICS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	860	63.11944558	41.77560518	UZB	Uzbekistan	1	20-24	ANNUAL	FEMALE	PERCENT					7.2											2006	7.2	MICS 2006	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	20-24	ANNUAL	FEMALE	PERCENT																			
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	882	-172.4430749	-13.61541469	WSM	Samoa	1	20-24	ANNUAL	FEMALE	PERCENT													10.8		10.8	2014	10.8	DHS 2014	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	887	45.22389143	15.22242099	YEM	Yemen	1	20-24	ANNUAL	FEMALE	PERCENT												31.9			31.9	2013	31.9	DHS 2013	C
2017.Q2.G.01	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married by age 18	894	27.850329	-14.59701056	ZMB	Zambia	1	20-24	ANNUAL	FEMALE	PERCENT												31.4			31.4	2013	31.4	DHS 2013-14	C
