series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	PER_100000_POP	10.5	11.9	12.5	12.9	14.1	13	15.2	16.7	20.3	16.8	16.9	12	13.9	11.8	14.28	2013	11.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	PER_100000_POP	30	29	29.6	29.7	30	30.4	30.4	30.6	30.6	30.5	30.5	30.9	29.5	29.4	30.16	2013	29.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	PER_100000_POP	6.1	6.2	5.8	5.7	5.8	5.8	5.6	5.3	5.2	4.8	4.6	4.6	5.6	5.6	5.04	2013	5.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	PER_100000_POP	9.4	8.7	8.6	8.2	7.3	6.7	6.4	6.2	5.6	5.2	4.7	5.1	4.6	4.3	4.78	2013	4.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	PER_100000_POP	27.7	27.6	27.9	28	28	28	27.8	27.9	27.8	27.7	27.6	27.1	26.3	26.2	26.98	2013	26.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	PER_100000_POP	8.5	7.1	8.2	19.5	19.1	11.1	18.5	10.7	10.5	10.4	6.1	3	3	2.9	5.08	2013	2.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	PER_100000_POP	20	18.4	16.6	16.1	17.8	16.8	16.2	16.2	15.4	14.7	12.9	11.9	10.9	9.1	11.9	2013	9.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	PER_100000_POP	4.9	6.9	7.8	2	1.9	12.6	15.5	7.7	11.5	3.8	5.7	8.6	4.7	5.7	5.7	2013	5.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	PER_100000_POP	7.1	5.8	5	5.1	5.1	4.5	4.6	4.1	16.6	15.6	13.2	10.8	11.3	19	13.98	2013	19	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	PER_100000_POP	27.6	27.5	27.7	27.7	28	28.2	28.1	28.4	28.4	28.5	28.7	28.7	27.3	27.3	28.1	2013	27.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PER_100000_POP	26.1	24.2	23.8	27.7	28.7	28	32.4	34.5	22.2	15	17.2	17.8	17	17.3	16.86	2013	17.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PER_100000_POP	14.7	14.9	14.9	15.2	15.1	15.1	15.1	15.2	15.3	15.3	15.6	16.2	15.2	15.1	15.48	2013	15.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PER_100000_POP	17.7	17.9	17.8	17.8	17.7	17.7	17.7	17.6	17.7	17.7	17.9	18.1	17.4	17.4	17.7	2013	17.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PER_100000_POP	12.6	13.5	16.1	15.1	15.1	14.8	15.3	14.7	12.2	10.4	9.1	8.4	8.1	7.7	8.74	2013	7.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PER_100000_POP	11.4	9.5	10.1	7.9	7.8	6.4	10.3	4.9	4.5	5.4	2.5	3.7	2.8	4.6	3.8	2013	4.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PER_100000_POP	16.3	16.3	16.4	16.2	16.6	16.5	16.3	16.4	16.5	16.6	16.6	16.5	16.5	16.6	16.56	2013	16.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PER_100000_POP	15.2	15.2	15.3	15.4	15.5	15.7	15.8	15.7	15.8	15.9	17.4	17.1	16	15.3	16.34	2013	15.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PER_100000_POP	33.5	33.4	33.3	38.7	38.8	40.8	40	34	34.4	34.2	33.9	34.1	31.8	32.1	33.22	2013	32.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PER_100000_POP	20.5	20.5	20.8	22.3	21.2	21.2	21.3	21.3	21.4	21.4	21.2	19.2	20.2	20.2	20.44	2013	20.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PER_100000_POP	11.1	10.7	9.9	8.4	9.2	9.6	8.6	7.9	6.4	6	4.7	4.1	3.5	4.1	4.48	2013	4.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PER_100000_POP	7.7	8.8	8.4	7.1	7.4	6.8	6.1	5.7	5.8	4.3	4.7	4.5	3.4	3.6	4.1	2013	3.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PER_100000_POP	13.9	13.8	13.3	11.5	12	10.6	10.2	9.6	8.7	7.9	7.2	7	6.6	6.1	6.96	2013	6.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PER_100000_POP	25.3	25.5	25.9	26.1	26	26.1	25.9	26.1	26.1	26	26	26.3	24.3	24.2	25.36	2013	24.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PER_100000_POP	12.9	13.9	15.5	14.8	13.5	13.9	14.1	13.5	13.2	13.3	12.1	11.7	9.8	11.5	11.68	2013	11.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PER_100000_POP	12.3	11.9	11.1	10.4	9.9	9.2	8.4	6.2	5.6	7.5	5.4	5	4.5	4.7	5.42	2013	4.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PER_100000_POP	14.1	16.6	16.5	18.7	25.8	31.6	40.3	40	29.6	25.8	26.3	29.7	24.1	24.2	26.02	2013	24.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PER_100000_POP	26.2	26.2	26.2	26.5	26.8	26.8	26.8	26.6	26.7	26.6	26.4	29.3	26.2	26.3	26.96	2013	26.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PER_100000_POP	28.8	28.7	28.9	28.7	28.4	28.3	28	27.7	27.7	27.7	27.8	28.1	29	29.1	28.34	2013	29.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PER_100000_POP	19.8	20.2	20.7	19.9	20	20.5	20.8	20.8	21.4	21	21	21.2	20.7	20.8	20.94	2013	20.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PER_100000_POP	26.4	21.6	19.2	19.5	17.2	16.7	16.4	15.8	15.4	15.1	14	13.1	13	12	13.44	2013	12	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PER_100000_POP	28	25.1	24.6	26.6	25.5	29.1	28.5	28.9	28	25.3	20.1	22.4	25.5	18.7	22.4	2013	18.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PER_100000_POP	12	13.7	14.4	17.4	18.4	17.2	20.1	23.6	21.7	19.9	18.1	19.5	19.3	22	19.76	2013	22	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PER_100000_POP	14	14	13.9	14	14.1	14.2	14.4	14.2	14.4	14.5	14.5	14.4	14.4	14.3	14.42	2013	14.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PER_100000_POP	22.9	23.1	23	23.3	23.5	23.7	24.1	23.9	23.9	23.8	23.5	23.8	22.4	22.6	23.22	2013	22.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PER_100000_POP	27.6	27.7	28.1	27.9	27.9	27.6	27.5	27.6	27.4	27.3	27.1	27.3	28.2	28.2	27.62	2013	28.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	PER_100000_POP	29.1	25.9	25.8	24.7	23.6	21.5	20.1	20.3	18.7	12.3	12	9	10	10	10.66	2013	10	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	PER_100000_POP	32.5	31.8	30.9	33	33.8	33.7	33.3	32.9	32.7	32.3	32.1	31.9	33.7	33.7	32.74	2013	33.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PER_100000_POP	36.7	31.7	41.4	40.9	40.9	40.6	41.4	46.7	50.1	48.7	52.2	27.5	62	73.4	52.76	2013	73.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PER_100000_POP	22.7	22	22.8	23.7	23.8	25.8	26.9	26.9	18.5	13.7	12.1	11.8	12.8	10.6	12.2	2013	10.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PER_100000_POP	17.4	15.9	14	11.9	11.1	10.3	9.2	9.7	7.2	9.6	6.3	6.4	6.5	8.7	7.5	2013	8.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	PER_100000_POP	26.9	26.9	27.7	27.4	27.3	27.4	27.3	27.1	27	27.3	27.7	28.2	28.2	28.4	27.96	2013	28.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	PER_100000_POP	34.6	35.1	35.2	34.9	34.7	34.7	34.5	34.1	33.6	33.3	33.2	33.4	35.1	35	34	2013	35	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	PER_100000_POP	26.6	25.2	24.9	26	25.3	24.7	24.6	24.2	24.6	25	25.1	24.7	24.4	24	24.64	2013	24	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	PER_100000_POP	2.9	0	2.8	0	0	0	3.3	3.9	2.2	3.4	3.4	2.7	1.5	3.5	2.9	2013	3.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	PER_100000_POP	26	25.8	26.1	26.2	26.6	26.7	26.5	26.7	26.9	26.8	26.8	26.8	25.5	25.6	26.3	2013	25.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	PER_100000_POP	4.4	4.6	3.9	4.1	3.4	4.1	2.4	3.8	4.3	5	3.8	4.7	2.8	5.1	4.28	2013	5.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	PER_100000_POP	24.9	25.1	25.5	25.6	25.8	25.8	25.2	25.5	25.6	25.8	25.9	25.9	24.5	24.5	25.32	2013	24.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	PER_100000_POP	16.1	14	18.9	15.4	15.5	11.7	12.7	12.9	15.5	12.2	13.5	15.2	14.2	12.2	13.46	2013	12.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	PER_100000_POP	13.5	13.3	13.7	14.3	14.3	15	15.5	13.9	15.2	15.8	14.4	14.4	14.6	12.3	14.3	2013	12.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	PER_100000_POP	9.4	9.3	9.2	9.1	9	8.9	2.9	5.7	2.8	0	5.4	13.4	0	0	3.76	2013	0	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	PER_100000_POP	18.7	19.1	22.7	19.3	21.9	22.5	22.3	22.3	19.6	19.8	19.8	20.6	21.8	21	20.6	2013	21	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	PER_100000_POP	13.9	16.3	16.3	17	18.1	17	16.5	19.1	18.3	15.6	15	15.6	16	12.5	14.94	2013	12.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	PER_100000_POP	17.3	17.7	17.5	17.3	17.2	15.4	17.3	19.7	18.1	16.1	15.3	9.3	7.4	11.9	12	2013	11.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	PER_100000_POP	24.1	24.1	24.1	24.1	24.3	24.4	24.5	24.5	24.5	24.4	24.3	21.7	20.8	20.8	22.4	2013	20.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	PER_100000_POP	33.2	32.9	32.9	32.7	32.5	32.4	32.3	32.1	32.1	31.9	32	31.9	31.7	31.6	31.82	2013	31.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	PER_100000_POP	32.7	32.5	32.4	32.7	33.1	33.3	33.4	33.4	37.8	36.6	29.3	35.3	34.8	25.4	32.28	2013	25.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	PER_100000_POP	21.6	22	22.1	22.2	21.9	21.8	21.7	21.7	21.7	21.8	21.8	24.6	23.9	23.9	23.2	2013	23.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	PER_100000_POP	19.9	19.9	19.9	19.8	19.8	19.8	19.8	19.8	19.9	19.9	20	20	19.9	19.9	19.94	2013	19.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PER_100000_POP	16.9	17	17.3	17.2	17.8	17.8	17.6	17.8	17.8	18	18	17.9	16.9	17	17.56	2013	17	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PER_100000_POP	7.4	6.8	6.7	6.7	5.4	5	5	4.8	4.5	4.3	3.9	4	4	3.4	3.92	2013	3.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PER_100000_POP	15.7	15.8	16	16.1	15.7	15.8	15.8	15.9	16	16	16.1	16.5	16.6	16.6	16.36	2013	16.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PER_100000_POP	12.1	11.9	11.3	12.2	11.2	10.3	10.1	10.5	9.2	9.6	9.3	6.9	7.4	6	7.84	2013	6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PER_100000_POP	17.4	17.6	17.5	17.5	17.5	17.6	17.6	16	16.1	16.2	16.3	16.4	15.3	15.3	15.9	2013	15.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PER_100000_POP	25.8	26	26.4	26.5	26.9	27.1	27	27.3	27.2	27.4	27.5	27.6	26.3	26.4	27.04	2013	26.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
