series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	INDEX							69.8	69.8	2016	69.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	INDEX							96.9	96.9	2016	96.9		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	INDEX							79.3	79.3	2016	79.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	INDEX	81	82.4	69.1	79.2	74.8	85.5		77.15	2015	85.5	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	INDEX							80.7	80.7	2016	80.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	INDEX							55.8	55.8	2016	55.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	INDEX							95.3	95.3	2016	95.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	INDEX	28	53.2	51.1	53.8		68.9		57.9333333333333	2015	68.9	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	INDEX							94.8	94.8	2016	94.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	INDEX							80.6	80.6	2016	80.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	INDEX	41.1				41.8			41.8	2014	41.8	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	INDEX							71.6	71.6	2016	71.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	INDEX							94.4	94.4	2016	94.4		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	INDEX	8.4		11	67.9		42.5		40.4666666666667	2015	42.5	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	INDEX							96.2	96.2	2016	96.2		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	INDEX							88.3	88.3	2016	88.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	INDEX							74.6	74.6	2016	74.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	INDEX							60.5	60.5	2016	60.5		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	INDEX			41.2	53.6	60.8			51.8666666666667	2014	60.8	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	INDEX							98.2	98.2	2016	98.2		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	INDEX							85.8	85.8	2016	85.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	INDEX	73.3	53	45.8	50.8				48.3	2013	50.8	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	INDEX							91.5	91.5	2016	91.5		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	INDEX							52.6	52.6	2016	52.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	INDEX							70.6	70.6	2016	70.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	INDEX		47.3	46.4	54	64.2			54.8666666666667	2014	64.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	INDEX							78.8	78.8	2016	78.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	INDEX							69.7	69.7	2016	69.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	INDEX							86.7	86.7	2016	86.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	INDEX							73.8	73.8	2016	73.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	INDEX							92.6	92.6	2016	92.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	INDEX							48.7	48.7	2016	48.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	INDEX							65.9	65.9	2016	65.9		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	INDEX	69.2	84	82.5	91.4	97			90.3	2014	97	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	INDEX							77.4	77.4	2016	77.4		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	INDEX							98.5	98.5	2016	98.5		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	INDEX				35.2	41.1	45.9		40.7333333333333	2015	45.9	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	INDEX			56.8	58.2		60.2		58.4	2015	60.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	INDEX							77	77	2016	77		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	INDEX							64.6	64.6	2016	64.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	INDEX	40.4								2010	40.4	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	INDEX							16.2	16.2	2016	16.2		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	INDEX							97.4	97.4	2016	97.4		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	INDEX		29.6	30.2					30.2	2012	30.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	INDEX							37.2	37.2	2016	37.2		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	INDEX							87.7	87.7	2016	87.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	INDEX							47.3	47.3	2016	47.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	INDEX							99.4	99.4	2016	99.4		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	INDEX							94.9	94.9	2016	94.9		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	INDEX							98.9	98.9	2016	98.9		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	INDEX							74.3	74.3	2016	74.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	INDEX				16.2	6.2			11.2	2014	6.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	INDEX	66.5	79.5	75.4	75.8	100	100		87.8	2015	100	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	INDEX							73.2	73.2	2016	73.2		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	INDEX							94.6	94.6	2016	94.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	INDEX				43.2	46.4	49.8		46.4666666666667	2015	49.8	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	INDEX							71.6	71.6	2016	71.6		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	INDEX	45.9	52.6	39.9	39.6	61.2	55.7		49.1	2015	55.7	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	INDEX							92.7	92.7	2016	92.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	INDEX							91.7	91.7	2016	91.7		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	INDEX	44.7	47.6	57.6	54.2	63.2			58.3333333333333	2014	63.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	INDEX		79.8	73.3		93.9	93.6		86.9333333333333	2015	93.6	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	INDEX							97.8	97.8	2016	97.8		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	INDEX	11.2	27.2		49.8	60.8	74.1		61.5666666666667	2015	74.1	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	INDEX	59.2	48.4	53.4	73.9				63.65	2013	73.9	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	INDEX							72.5	72.5	2016	72.5		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	INDEX							91.1	91.1	2016	91.1		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	INDEX							55.3	55.3	2016	55.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	INDEX	61.8		81.6		77.5			79.55	2014	77.5	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	INDEX		80.8			84.3			84.3	2014	84.3	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	INDEX			90.8	82.9		89.2		87.6333333333333	2015	89.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	INDEX	35.9	58.3	47.2	72.8				60	2013	72.8	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	INDEX						99.2		99.2	2015	99.2	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	INDEX							89.9	89.9	2016	89.9		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	INDEX							94.4	94.4	2016	94.4		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	INDEX							88.5	88.5	2016	88.5		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	INDEX		51.5	48.7	53.2	58.2	67.1		56.8	2015	67.1	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	INDEX							96.4	96.4	2016	96.4		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	INDEX			42.1	63.8	50.1			52	2014	50.1	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	INDEX							82.1	82.1	2016	82.1		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	INDEX		90.4			83.4			83.4	2014	83.4	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	INDEX							94.3	94.3	2016	94.3		NA
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	INDEX												
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	INDEX		67.2	58	70.9	76	75.5		70.1	2015	75.5	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	INDEX			47.9	42.8	45.8			45.5	2014	45.8	World Health Organisation	C
2017.Q2.G.01	SH_IHR_CAPPRD	International Health Regulations (IHR) core capacity index	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	INDEX		65.8	76.8	90.8	92.3			86.6333333333333	2014	92.3	World Health Organisation	C
