series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	KG_PER_CON_USD	0.97	0.48	0.34	0.42	0.31	0.3	0.39	0.37	0.5	0.58	0.46	0.73	0.71	0.9	0.83	0.726	2014	0.83	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	KG_PER_CON_USD	0.16	0.15	0.15	0.16	0.15	0.15	0.14	0.13	0.14	0.15	0.14	0.13	0.13	0.13	0.12	0.13	2014	0.12	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	KG_PER_CON_USD	0.47	0.43	0.53	0.5	0.52	0.52	0.54	0.56	0.51	0.69	0.61	0.6	0.67	0.7	0.68	0.652	2014	0.68	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	KG_PER_CON_USD	0.41	0.38	0.34	0.32	0.31	0.3	0.31	0.34	0.3	0.23	0.28	0.27	0.29	0.28	0.31	0.286	2014	0.31	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	KG_PER_CON_USD	0.21	0.21	0.18	0.15	0.23	0.24	0.23	0.27	0.21	0.24	0.19	0.22	0.21	0.29	0.63	0.308	2014	0.63	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	KG_PER_CON_USD	0.39	0.39	0.68	0.66	0.57	0.59	0.59	0.76	0.76	0.66	0.89	0.79	0.47	0.63	0.87	0.73	2014	0.87	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	KG_PER_CON_USD	0.57	0.35	0.36	0.39	0.44	0.48	0.53	0.67	0.56	0.51	0.5	0.64	0.93	0.81	0.29	0.634	2014	0.29	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	KG_PER_CON_USD	0.74	1.06	0.96	0.91	1.14	0.89	1.25	1.41	1.59	1.94	1.43	1.8	1.84	1.86	2.06	1.798	2014	2.06	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	KG_PER_CON_USD	0.32	0.32	0.3	0.27	0.26	0.24	0.22	0.21	0.21	0.18	0.18	0.18	0.16	0.22	0.23	0.194	2014	0.23	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	KG_PER_CON_USD	0.41	0.4	0.43	0.4	0.39	0.4	0.34	0.32	0.26	0.24	0.23	0.21	0.22	0.24	0.25	0.23	2014	0.25	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	356	79.3608464	22.34642074	IND	India	1	ANNUAL	KG_PER_CON_USD	1.47	1.42	1.47	1.28	1.25	1.29	1.26	1.29	1.34	1.4	1.45	1.48	1.4	1.47	1.47	1.454	2014	1.47	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	KG_PER_CON_USD	0.51	0.53	0.48	0.58	0.57	0.56	0.7	0.68	0.59	0.58	0.53	0.41	0.36	0.35	0.38	0.406	2014	0.38	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	KG_PER_CON_USD	1.73	1.53	1.4	1.38	1.4	1.42	1.39	1.66	1.71	1.56	1.52	1.45	1.63	1.69	1.69	1.596	2014	1.69	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	KG_PER_CON_USD	3.21	3.05	3.03	3.04	4.14	3.93	3.42	3.9	3.11	2.42	2.43	2.63	3.96	3.93	2.63	3.116	2014	2.63	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	KG_PER_CON_USD	0.14	0.13	0.11	0.12	0.12	0.12	0.12	0.1	0.11	0.08	0.08	0.08	0.08	0.08	0.08	0.08	2014	0.08	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	KG_PER_CON_USD	0.06	0.06	0.06	0.05	0.04	0.03	0.03	0.03	0.06	0.07	0.09	0.03	0.04	0.08	0.09	0.066	2014	0.09	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	KG_PER_CON_USD	0.22	0.22	0.22	0.24	0.21	0.2	0.18	0.17	0.17	0.15	0.15	0.14	0.14	0.13	0.12	0.136	2014	0.12	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	KG_PER_CON_USD	0.2	0.2	0.2	0.15	0.15	0.1	0.13	0.11	0.17	0.31	0.29	0.23	0.32	0.38	0.41	0.326	2014	0.41	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	KG_PER_CON_USD	0.3	0.32	0.49	0.49	0.33	0.26	0.3	0.29	0.44	0.42	0.35	0.44	0.39	0.45	0.43	0.412	2014	0.43	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	KG_PER_CON_USD	0.25	0.26	0.27	0.25	0.25	0.24	0.24	0.22	0.19	0.21	0.2	0.21	0.2	0.2	0.2	0.202	2014	0.2	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	KG_PER_CON_USD	2.12	2.56	1.7	2.01	2.43	2.6	1.65	2.26	4.03	3.21	3.1	3.51	3.09	3.37	1.91	2.996	2014	1.91	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	KG_PER_CON_USD	1.13	1	0.84	0.84	0.87	0.88	0.81	0.73	0.61	0.61	0.52	0.45	0.46	0.4	0.48	0.462	2014	0.48	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	KG_PER_CON_USD	0.44	0.49	0.55	0.47	0.44	0.48	0.57	0.52	0.5	0.5	0.61	0.65	0.49	0.44	0.56	0.55	2014	0.56	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	KG_PER_CON_USD	15.47	15.67	15.17	15.12	15.42	15.5	15.81	12.83	13.96	14.34	13.48	9.62	9.74	6.59	7.68	9.422	2014	7.68	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	KG_PER_CON_USD	0.58	0.56	0.46	0.42	0.37	0.32	0.32	0.27	0.28	0.25	0.25	0.24	0.22	0.21	0.21	0.226	2014	0.21	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	KG_PER_CON_USD	1.83	1.82	1.34	1.44	1.23	1.68	1.53	1.38	1.22	1.45	1.52	1.53	1.35	1.28	1.62	1.46	2014	1.62	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	KG_PER_CON_USD	1.13	0.77	2.06	1.97	1.83	1	1.13	1.42	1.26	0.54	0.74	0.64	2.41	0.76	1.65	1.24	2014	1.65	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	KG_PER_CON_USD	0.62	0.9	0.57	0.75	0.86	0.81	0.33	0.2	0.31	0.38	0.25	0.36	0.34	0.29	0.27	0.302	2014	0.27	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	KG_PER_CON_USD	0.42	0.38	0.35	0.36	0.34	0.33	0.31	0.31	0.31	0.31	0.37	0.31	0.3	0.25	0.25	0.296	2014	0.25	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	KG_PER_CON_USD	1.04	1.14	1.05	0.91	0.98	0.86	0.72	0.63	0.85	0.84	0.77	1.2	0.38	1.77	1.79	1.182	2014	1.79	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	KG_PER_CON_USD	0.28	0.24	0.25	0.22	0.21	0.21	0.22	0.2	0.18	0.17	0.17	0.16	0.17	0.16	0.14	0.16	2014	0.14	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	KG_PER_CON_USD	0.32	0.37	0.3	0.25	0.29	0.3	0.37	0.29	0.35	0.39	0.38	0.39	0.36	0.32	0.29	0.348	2014	0.29	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	KG_PER_CON_USD	0.61	0.65	0.67	0.64	0.66	0.66	0.66	0.73	0.72	0.55	0.5	0.45	0.48	0.42	0.39	0.448	2014	0.39	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	KG_PER_CON_USD	0	0	0	0	0	0	0	0	0	0.1	0.02	0.02	0.02	0.03	0.03	0.024	2014	0.03	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	KG_PER_CON_USD	0.27	0.28	0.28	0.29	0.26	0.27	0.31	0.29	0.31	0.25	0.24	0.23	0.22	0.2	0.2	0.218	2014	0.2	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	KG_PER_CON_USD	0.3	0.29	0.31	0.32	0.33	0.34	0.37	0.34	0.36	0.31	0.34	0.36	0.31	0.33	0.28	0.324	2014	0.28	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	KG_PER_CON_USD	2.22	1.53	1.27	1.18	1.15	1.54	5	2.59	2.52	2.34	2.49	2.8	3.57	3.11	2.44	2.882	2014	2.44	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	KG_PER_CON_USD	0.78	0.77	0.73	0.65	0.65	1.31	1.01	1.18	0.94	1.02	1.49	1.47	1.47	1.01	1.09	1.306	2014	1.09	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	KG_PER_CON_USD						1.39	1.6	1.53	1.75	1.28	0.48	0.53	0.44	0.77	0.69	0.582	2014	0.69	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	KG_PER_CON_USD	0.52	0.51	0.47	0.35	0.44	0.51	0.53	0.51	0.47	0.49	0.48	0.52	0.52	0.38	0.36	0.452	2014	0.36	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	KG_PER_CON_USD	0.14	0.22	0.22	0.23	0.2	0.17	0.18	0.24	0.28	0.32	0.31	0.35	0.33	0.32	0.36	0.334	2014	0.36	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	KG_PER_CON_USD	1.59	1.35	1.54	1.46	1.3	1.2	2.25	2.47	1.82	1.84	2.14	2.72	3.16	3.17	3.42	2.922	2014	3.42	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	KG_PER_CON_USD	0.01	0.02	0.04	0.03	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.012	2014	0.02	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	KG_PER_CON_USD	1.26	1.38	0.73	0.88	0.74	1.11	0.66	0.85	0.79	0.81	1.27	1.44	1.66	1.25	1.69	1.462	2014	1.69	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	KG_PER_CON_USD	0.27	0.27	0.28	0.28	0.27	0.25	0.26	0.24	0.23	0.24	0.24	0.23	0.23	0.23	0.22	0.23	2014	0.22	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	KG_PER_CON_USD																				
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	KG_PER_CON_USD	0.36	0.37	0.36	0.32	0.29	0.24	0.25	0.28	0.3	0.31	0.31	0.28	0.29	0.33	0.38	0.318	2014	0.38	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
2017.Q2.G.01	EN_ATM_CO2MVA	Emissions of carbon dioxide per unit of Manufacturing Value Added	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	KG_PER_CON_USD	0.19	0.2	0.39	0.53	0.52	0.53	0.51	0.45	0.43	0.34	0.37	0.35	0.34	0.33	0.34	0.346	2014	0.34	UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
