series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	METONS	41.03	44.53	40.97	52.75	52.05	53.95	51.59	54.65	56.19	44.46	41.76	49.73	2010	41.76	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	METONS	6.01	5.68	5.83	6.49	6.77	6.73	7.08	7.58	8.11	7.22	7.08	7.414	2010	7.08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	METONS	1.45	1.42	1.43	1.64	1.69	2.41	3.2	3.29	3.72	4.89	4.78	3.976	2010	4.78	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	METONS	12.22	12.19	11.17	12.38	12.49	12.35	12.75	12.08	12.5	14.54	15.47	13.468	2010	15.47	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	METONS	2.99	2.89	2.78	3.09	3.24	3.29	3.51	3.91	3.22	3.94	4.91	3.898	2010	4.91	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	METONS	13.16	13.39	14.46	16.02	17.77	18.84	21.25	25.98	24.88	20.48	21.26	22.77	2010	21.26	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	METONS	0.81	0.83	0.93	0.69	0.81	0.82	1.14	1.22	0.99	1.14	1.06	1.11	2010	1.06	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	METONS	4.36	4.06	3.94	3.47	3.17	3.2	4.03	3.95	4.16	3.89	3.96	3.998	2010	3.96	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	METONS	49.68	40.25	42.08	50.28	51.87	50.88	59.12	68.2	41.31	42.91	44.37	51.182	2010	44.37	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	METONS	14.3	14.4	16.31	19.4	21.04	22.56	24.13	28.6	29.89	25.05	25.15	26.564	2010	25.15	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	METONS	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	METONS	0.56	0.57	0.59	0.73	0.61	0.62	0.69	0.81	0.92	0.96	0.88	0.852	2010	0.88	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	METONS	1	0.93	0.97	0.94	0.88	0.91	1	0.98	1.02	1.24	1.16	1.08	2010	1.16	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	METONS	16.32	13.56	13.36	13.6	14.13	14.53	15.79	15.67	15.6	17.19	17.35	16.32	2010	17.35	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	METONS	7.64	6.52	6.54	7.22	8.98	9.79	13.25	14.69	14.1	15.03	14.37	14.288	2010	14.37	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	METONS	2.51	2.92	3.15	3.39	3.49	3.74	3.76	3.9	4.02	3.9	4.27	3.97	2010	4.27	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	METONS	20.67	18.43	18.7	19.38	20.37	20.76	21.29	22.65	21.15	19.48	19.82	20.878	2010	19.82	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	METONS	2.8	2.6	2.63	2.87	2.89	2.89	2.52	2.83	2.5	2.56	2.43	2.568	2010	2.43	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	METONS	14.21	13.55	13.5	14.18	14.73	15.02	15.6	15.66	16.4	16.09	16.68	16.086	2010	16.68	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	METONS	8.79	8.79	8.7	9.01	8.87	8.98	9.08	8.95	8.64	8.2	8.39	8.652	2010	8.39	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	METONS	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	METONS	3.7	3.67	3.71	3.57	3.97	4.36	4.73	6.04	7.64	8.2	10.21	7.364	2010	10.21	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	METONS	0.05	0.04	0.05	0.07	0.09	0.12	0.18	0.24	0.39	0.44	0.52	0.354	2010	0.52	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	METONS							20.05	27.87	26.06	15.42	21.61	22.202	2010	21.61	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	METONS	2.74	2.99	3.04	3.19	3.26	3.22	3	3.06	3.27	3.84	3.56	3.346	2010	3.56	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	METONS	1.48	1.36	1.38	1.48	1.43	1.51	1.54	1.37	1.49	1.59	1.55	1.508	2010	1.55	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	METONS	10.48	10.91	10.02	8.61	9.53	10.73	14.21	14.54	15.86	16.56	16.27	15.488	2010	16.27	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	METONS	5.42	5.46	5.06	6.34	6.65	6.72	6.57	6.63	6.1	5.83	6.11	6.248	2010	6.11	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	METONS	1.28	1.3	1.32	1.42	1.42	1.48	1.65	1.69	1.63	1.78	2.13	1.776	2010	2.13	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	METONS	18.18	20.32	22.86	22.34	22.67	22.75	23.36	25.07	25.19	24.65	23.49	24.352	2010	23.49	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	METONS	6.32	5.96	6.34	7.23	7.78	8.26	8.86	10.06	8.27	8.85	9.12	9.032	2010	9.12	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	METONS	22.11	22.34	24.1	24.3	26.58	27.67	25.52	26.44	24.73	21.12	21.45	23.852	2010	21.45	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	METONS	3.3	3.22	3.11	3.52	3.22	3.27	3.19	3.35	3.24	3.28	3.35	3.282	2010	3.35	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	METONS	2.04	2.3	2.31	2.57	2.52	2.77	2.89	2.95	3.22	3.16	3.33	3.11	2010	3.33	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	METONS	1.55	1.78	1.65	1.89	1.73	1.83	1.91	2.04	1.95	1.79	1.88	1.914	2010	1.88	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	METONS	32.15	32.76	33.3	33.27	34.2	35.27	35.58	39.21	38.55	35.15	36.11	36.92	2010	36.11	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	METONS	2.27	2.26	2.22	2.4	2.47	2.64	2.79	2.89	2.72	2.77	2.71	2.776	2010	2.71	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	METONS	8.69	7.31	6.93	7.53	7.24	8.1	7.64	7.72	8.63	8.01	7.63	7.926	2010	7.63	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	METONS	2.42	2.13	2.13	2.04	2.04	2.1	2.11	2.46	2.22	2.62	2.65	2.412	2010	2.65	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	METONS	12.62	12.39	12.46	12.41	12.3	12.18	12.6	13.12	13.29	12.02	13.75	12.956	2010	13.75	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	METONS	9.75	10.59	11.1	11.22	10.44	10.86	10.77	11.11	12.41	12.29	12.17	11.75	2010	12.17	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	METONS	4.02	3.46	3.7	3.55	3.59	3.69	3.48	3.59	3.66	3.71	3.9	3.668	2010	3.9	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	METONS	13.69	13.39	13.53	13.49	14.55	14.87	15.26	16.65	16.89	15.58	16.44	16.164	2010	16.44	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	METONS	21.21	20.77	20.35	19.24	20.67	21.6	22.96	25.9	26.55	23.02	22	24.086	2010	22	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	METONS	14.6	17.29	19.65	20.47	20.8	29.62	30.01	33.98	32.66	20.32	22.03	27.8	2010	22.03	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	METONS	6.92	10.16	9.56	10.43	11.1	12.31	13.38	20.66	15.35	13.1	13.26	15.15	2010	13.26	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	METONS	5.51	6.09	6.21	6.49	7.04	7.44	8.07	8.73	9.27	8.04	8	8.422	2010	8	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	METONS	1.65	1.62	1.77	1.78	1.8	1.89	2.31	2.36	1.85	2.33	2.38	2.246	2010	2.38	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	METONS	59.19	44.56	48.25	57.45	61.03	61.93	77.94	99.31	57.9	69.32	104.52	81.798	2010	104.52	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	METONS	6.47	4.5	4.9	5.79	5.96	6.3	7.56	8.59	6.88	7.3	7.1	7.486	2010	7.1	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	METONS	11.79	10.11	9.56	8.65	9.23	9.99	10.53	11.58	12.22	12.58	12.65	11.912	2010	12.65	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	METONS	2.05	2.26	2.22	2.5	2.59	2.72	2.63	2.93	2.89	2.88	2.91	2.848	2010	2.91	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	METONS							10.33	11.09	11.14	11.28	14.36	11.64	2010	14.36	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	METONS	26.24	23.72	23.36	24.6	23.34	26.83	28.47	31.42	24.23	25.99	24.68	26.958	2010	24.68	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	METONS	1.46	1.49	1.57	1.62	1.56	1.62	2.25	2.16	2.05	2.14	2.3	2.18	2010	2.3	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	METONS	66.87	54.24	50.29	52.67	58.38	63.1	71.09	71.28	74.47	68.71	70.47	71.204	2010	70.47	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	METONS	20.51	22.9	24.09	27.11	29.43	31.97	31.42	37.61	35.98	35.16	37.2	35.474	2010	37.2	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	METONS	3.37	3.65	3.65	4.04	4.18	4.78	5.1	5.42	5.9	6.63	7.05	6.02	2010	7.05	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	METONS	20.01	19.18	20.02	21.56	23.07	23.59	26.2	28.26	26.88	22.85	22.49	25.336	2010	22.49	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	METONS	3.91	3.68	3.75	3.94	4.01	4.15	4.18	3.88	3.64	3.69	3.48	3.774	2010	3.48	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	METONS	9.28	8.24	8.42	8.87	9.37	9.79	9.65	9.48	8.94	8.34	8.75	9.032	2010	8.75	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	METONS	1.37	1.26	1.11	1.11	1.08	1.04	1.01	0.92	0.73	0.84	1.06	0.912	2010	1.06	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	METONS	23.96	24.72	25.61	27.98	28.76	34.13	29.59	31.55	28.76	24.17	23.28	27.47	2010	23.28	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	METONS	10.29	11.55	10.99	13.15	14.14	15.51	14.91	16.38	15.76	13.94	13.61	14.92	2010	13.61	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	METONS	9.61	9.28	9.45	10.78	10.95	11.46	11.23	11.08	10.14	10.91	10.73	10.818	2010	10.73	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	METONS	24.09	21.95	22.09	23.19	24.03	25.84	24.96	26.4	25.11	21.47	23.57	24.302	2010	23.57	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	METONS	23.3	25.76	26.11	25.42	26.77	28.55	29.48	30.1	29.07	26.64	26.93	28.444	2010	26.93	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	METONS	2.86	3.05	3.07	2.9	3.18	3.31	3.49	3.58	3.47	3.5	3.63	3.534	2010	3.63	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	METONS	0.73	0.69	0.79	0.94	1.07	1.13	1.36	1.67	1.5	1.49	1.78	1.56	2010	1.78	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	METONS	6.47	6.49	6.86	7.87	8.57	8.97	9.48	9.19	9.35	8.77	9.77	9.312	2010	9.77	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	METONS	2.33	2.07	2.16	1.9	1.89	1.93	2.58	1.87	2.28	2.26	2.1	2.218	2010	2.1	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	METONS	5.24	5.55	5.95	5.56	5.43	5.96	6.04	6.32	6	4.92	4.24	5.504	2010	4.24	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	METONS	54.03	43.97	45.84	45.06	54.77	53.43	43.4	48.34	45.23	36.98	34.66	41.722	2010	34.66	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	METONS	6.36	6.5	6.16	6.14	6.05	5.98	5.71	5.86	5.99	5.79	6.02	5.874	2010	6.02	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	METONS	9.7	7.94	8.26	8.92	10.01	10.77	12.14	12.55	12.48	11.08	12.74	12.198	2010	12.74	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	METONS	7.57	9.23	8.69	10.63	11.79	11.29	9.74	11.95	11.54	14.44	13.22	12.178	2010	13.22	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	METONS	2.11	2.14	2.13	2.29	2.29	2.41	2.45	2.53	2.47	2.58	2.67	2.54	2010	2.67	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	METONS	3.89	4.54	4.52	4.82	5.89	6.42	7.17	7.84	7.29	6.81	7.01	7.224	2010	7.01	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	METONS	7.15	6.28	6.75	7.58	7.96	8.44	9.13	10.28	11.59	10.82	10.37	10.438	2010	10.37	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	METONS	5.17	5.08	5.02	4.14	4.18	4.89	5.24	5.66	5.91	6.49	6.21	5.902	2010	6.21	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	METONS	21.38	20.53	20.72	20.9	21.87	23.31	23.61	23.59	22.02	18.89	19.37	21.496	2010	19.37	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	METONS																
