series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	FEMALE	PERCENT		33	33.8	34.2	38	35.6	35.8	36.8	38.4	38.8	37.2	38.5	39.8	38.3		37.1		38.4	2015	37.1	ILOSTAT - LFS - Sample Survey of Employment	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	FEMALE	PERCENT					5.1														2004	5.1	ILOSTAT - PC - Population Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	FEMALE	PERCENT	5	5.9	5.6	5.9	6.9	7.8	8.2	8.8	9.6	8.6	9.4	10.1	11.1		11.2	10.5		10.9333333333333	2015	10.5	ILOSTAT - LFS - Economically Active Population Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	FEMALE	PERCENT						13.9													2005	13.9	ILOSTAT - PC - Population Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	FEMALE	PERCENT			27.7	25.8	25.2	30.1	35.2			30.6	32.4	29.1	32.3	27.5	33.4	35.7		32.225	2015	35.7	ILOSTAT - LFS - Employment and Unemployment Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	FEMALE	PERCENT											31.8								2010	31.8	Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	FEMALE	PERCENT					11.2			8.4											2007	8.4	ILOSTAT - HS - Living Conditions Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	FEMALE	PERCENT							36.9		36.1										2008	36.1	ILOSTAT - LFS - Lesotho Integrated Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	FEMALE	PERCENT	37.1	38.4	40.3	39.3	43.6	43.3	40.2	42.5	42.5	44.3	42.1	45.5	45.8	43.8	44.1	44.3		44.5	2015	44.3	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	FEMALE	PERCENT											21.4								2010	21.4	ILOSTAT - LFS - Liberia Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	FEMALE	PERCENT	42.7	46.4	47	40.8	45.4	43.2	40.5	38.1	40.2	39.2	41.1	39.1	38.9	39.6	38.6	39.6		39.175	2015	39.6	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	FEMALE	PERCENT	26.9	30.2	22.1	28.8	26.7	23.8	26.8	21.2	27.5	19.1	24.7	24	18	14.9	22.5	18.2		18.4	2015	18.2	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	FEMALE	PERCENT	19.2	20.6	23	22.1	21.5	26.6	24.7	26	26.9	31.5	31.6	31.3	31.4	32.3	31.8	32.6		32.025	2015	32.6	ILOSTAT - LFS - Employment Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	FEMALE	PERCENT						22.1					36.6		25.1			31.8		28.45	2015	31.8	ILOSTAT - LFS - Enquête sur la population active	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	FEMALE	PERCENT														15.6				15.6	2013	15.6	Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	FEMALE	PERCENT		21.8	23.1	23.2	24.6	25.5	23.4	23	24.2	23.1	24.9	22.5	21.5	22	22.2	22.5		22.05	2015	22.5	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	FEMALE	PERCENT	15.4						14.3				13.4								2010	13.4	ILOSTAT - HIES - Household income and Expenditure Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	FEMALE	PERCENT																27.3	17.8	22.55	2016	17.8	Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	FEMALE	PERCENT	17.6	15.3	17.7	19.1	13.1	18	18.3	18	17.1	21.3	22.7	24.2	26.2	28.1	25.7	27.1		26.775	2015	27.1	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	FEMALE	PERCENT	22				20.4	24.6	15.3	20.3	23.1		26.5	22.3	23.4			28.9		26.15	2015	28.9	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	FEMALE	PERCENT	23.6	25.2	23.7	23.7	24.6	28.4	27.3	31.1	30.7	33.7	34.4	29.9	32.1	35.7	35.9	34.3		34.5	2015	34.3	ILOSTAT - LFS - Encuesta Nacional de Ocupación y Empleo	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	FEMALE	PERCENT	30.2					49.8	48.9	48.1	47.4	42.8	37.6	38.8	41.9	41.3	38	40.6		40.45	2015	40.6	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	FEMALE	PERCENT	33.2	37.4	40.2	39.5	39	38.9	38.9	40.2	38	38.7	36.4	39.4	44.1	39.2	43	48.3		43.65	2015	48.3	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	FEMALE	PERCENT				26.5		19.7						30.8	27.3			22		24.65	2015	22	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	FEMALE	PERCENT					10.8	12.4	11.9	12.1	12.8										2008	12.8	ILOSTAT - LFS - Enquête nationale sur l¿emploi	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	FEMALE	PERCENT	9.3																		2000	9.3	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	FEMALE	PERCENT	30.2				36									42.8				42.8	2013	42.8	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	FEMALE	PERCENT		13.8							18.3										2008	18.3	ILOSTAT - LFS - Nepal Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	FEMALE	PERCENT	25.3	26.2	25.4	25.7	25.4	25.5	26.7	28	28.1	28.5	28.6	29.3	28.8	24.6	25.5	26		26.225	2015	26	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	FEMALE	PERCENT	35.9							40.3			41	42.8							2011	42.8	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	FEMALE	PERCENT										28.5									2009	28.5	ILOSTAT - PC - National Population and Housing Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	FEMALE	PERCENT	38.2	38.6	38.6	36.4	36.3	36.5	39.9	40	40										2008	40	ILOSTAT - LFS - Household Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	FEMALE	PERCENT				40.2	38.5	40.3	41												2006	41	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	FEMALE	PERCENT														30.3				30.3	2013	30.3	Other household survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	FEMALE	PERCENT		31.9																	2001	31.9	ILOSTAT - PC - Population Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	FEMALE	PERCENT	25	25.2	27.5	28.4	29.2	30.4	33.2	31.6	31.5	34.1	34.4	31.4	32.2	32.9	35.5	36		34.15	2015	36	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	FEMALE	PERCENT	26.8																		2000	26.8	Population census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	FEMALE	PERCENT		2.9	2.4	2.4	2.1	2.1	3.4	3.5	3										2008	3	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	FEMALE	PERCENT		40.4	37.6	39.5	39.6	42.7	45.1	43.6	48.1	46	47.9	46	47.4		42.6			45	2014	42.6	ILOSTAT - LFS - Encuesta de Mercado Laboral	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	FEMALE	PERCENT											18.1								2010	18.1	Household income/expenditure survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	FEMALE	PERCENT								34.6	34.1	35.4	32	34	32.3	38.6	33.8	38.7		35.85	2015	38.7	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	FEMALE	PERCENT	28.1	27	21.2	26.1	8.1	26.8	28.4	27.7	5.7	35.9	29.1	35.6	29.3	29.7		33.9		30.9666666666667	2015	33.9	ILOSTAT - HIES - Encuesta Nacional de Hogares	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	FEMALE	PERCENT		59	57.8	57.5	57.3	57.4	57.9	57.6	54.8	53.4	52.7	52.1	47.6		47.3	46.6		47.1666666666667	2015	46.6	ILOSTAT - LFS - Labor Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	FEMALE	PERCENT	32.5	29.8	31.1	33.3	32.8	32.8	35.4	36.2	36.1	35.5	35.6	38	37.8	37.8	38.8	40.2		38.65	2015	40.2	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	FEMALE	PERCENT	31.1	30.8	29.5	32.2	33.5	34.1	33	31.8	31.5	31.8	32.3	33.4	35.2	33.8	35.1	32.6		34.175	2015	32.6	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	FEMALE	PERCENT											14.3								2010	14.3	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	FEMALE	PERCENT	37	38.9	40.7	41.1	41.6	41.3	40.5	41.1	43.1										2008	43.1	ILOSTAT - LFS - Household Survey (Encuesta de Viviendas)	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	FEMALE	PERCENT		4.7			8.1		7.3	6.8						12.2		14.7		13.45	2015	14.7	ILOSTAT - LFS - Labor force sample survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	FEMALE	PERCENT													30.8					30.8	2012	30.8	ILOSTAT - LFS - Enquête emploi	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	FEMALE	PERCENT	26.8	28.5	33.3	33.2	28.9	29.2	30.2	28.2	29.5	31.3	31.1	30.8	31.1	31.3	31.7	31.5		31.4	2015	31.5	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	FEMALE	PERCENT	35.6	36.6	37.5	38.7	38.1	39	38.9	38.7	37.1	37.4	38.7	39.5	39.1	38.4	38.1	38.7		38.575	2015	38.7	ILOSTAT - LFS - Population survey on employment problems	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	FEMALE	PERCENT													34					34	2012	34	ILOSTAT - PC - Recensements de population	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	FEMALE	PERCENT		52																	2001	52	ILOSTAT - PC - Population Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	FEMALE	PERCENT	55.4		55	59.4	52.3														2004	52.3	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	FEMALE	PERCENT								19	17.8										2008	17.8	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	FEMALE	PERCENT				25.8	25.5	32.1	31.4						24.4					24.4	2012	24.4	ILOSTAT - PC - Censos de población	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	FEMALE	PERCENT							9	9.2	7.1					6.8	5.7	5.8		6.1	2015	5.8	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	FEMALE	PERCENT					25.9	24.8	24.9	35.4	36.2	35	33.3	32.8	29.1	31.5	30.4	28.6		29.9	2015	28.6	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	FEMALE	PERCENT												40.8				48		48	2015	48	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	FEMALE	PERCENT															37.8			37.8	2014	37.8	Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	FEMALE	PERCENT	25	25.1	26.1	26.1	27.7			30.4	31.4	31.3	34.3	33.9	33.8	33.7	33.9	34		33.85	2015	34	ILOSTAT - LFS - Comprehensive Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	FEMALE	PERCENT	31.2	31.2	31.2	33.3	32.9	30.8	27.9	30.9	29.7	32.2	34.6	30.9	33.1	32.7	30	31.3		31.775	2015	31.3	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	FEMALE	PERCENT	16.8	19.1	19.3	19.9	22.2					23				24.4	22.9	25.8		24.3666666666667	2015	25.8	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	FEMALE	PERCENT	29.6	31.6	29.1	33.2	33.4	34.2	33.1	31.9	34.8	35.5	34.8	38.4	39	37	37.6	37.4		37.75	2015	37.4	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	FEMALE	PERCENT				25.7	26.7	29.3	30.8	31.7	30	30.2	29.7	31	31.3	30.2	31.1	30.8		30.85	2015	30.8	ILOSTAT - LFS - Quarterly Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	FEMALE	PERCENT												20.6			28.9			28.9	2014	28.9	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	FEMALE	PERCENT	31.5	32.3	31.6	29.9	31.6	32	31.9	32.3	32.5	33.2	34.3	30	30.2	30.8	30.9	31.4		30.825	2015	31.4	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	FEMALE	PERCENT														35.8				35.8	2013	35.8	ILOSTAT - LFS - Continuous Household Sample Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	FEMALE	PERCENT	30.7	30.5	30.7	30.3	30.3	31.9	32.1	31.6	32.1	32.5	31.4	34.5	35.5	35.4	37.1	39.6		36.9	2015	39.6	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	FEMALE	PERCENT	23.4	25.3	27.7	28.2	26.8	28.3	30.6	30.4	30.2	31.5	33	33	33.2	32.8	33.9	35.2		33.775	2015	35.2	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	FEMALE	PERCENT								10.2			9								2010	9	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	FEMALE	PERCENT		25.5	25.3	26.3	27.5	28.8	29.2	29.7	23.7			24.6	28.2	38.6	33.9			33.5666666666667	2014	33.9	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	FEMALE	PERCENT				26.6															2003	26.6	ILOSTAT - LFS - Labour force survey	C
