geoAreaCode	years	Age	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
212	2007	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2008	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2009	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2010	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2011	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2012	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2013	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2014	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
212	2015	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-61.3493756	15.43391378	63	DMA	Dominica					
214	2000	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	41.3	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2001	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	40.1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2002	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	39.1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2003	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	38.3	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2004	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	37.5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2005	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	36.8	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2006	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	36.1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2007	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	35.5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2008	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	34.9	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2009	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	34.3	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2010	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	33.8	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2011	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	33.3	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2012	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	32.7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2013	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	32.2	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2014	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	31.5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2015	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic	30.9	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
214	2000	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2001	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2002	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2003	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2004	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2005	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2006	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2007	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2008	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2009	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2010	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2011	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2012	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2013	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2014	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2015	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2000	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2001	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2002	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2003	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2004	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2005	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2006	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2007	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2008	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2009	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2010	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2011	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2012	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2013	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2014	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2015	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-70.49847576	18.89832088	65	DOM	Dominican Republic					
218	2000	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	34.4	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2001	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	33.1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2002	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	31.9	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2003	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	30.9	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2004	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	30	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2005	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	29.1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2006	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	28.3	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2007	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	27.5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2008	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	26.8	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2009	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	26	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2010	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	25.2	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2011	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	24.5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2012	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	23.7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2013	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	23	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2014	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	22.3	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2015	<5Y	ANNUAL	BOTHSEX	PER_1000_LIVE_BIRTHS	1	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador	21.6	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
218	2000	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2001	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2002	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2003	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2004	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2005	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2006	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2007	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2008	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2009	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2010	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2011	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2012	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2013	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2014	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2015	<5Y	ANNUAL	FEMALE	PER_1000_LIVE_BIRTHS	2	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2000	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2001	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2002	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2003	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2004	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2005	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2006	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2007	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2008	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2009	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2010	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2011	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2012	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2013	<5Y	ANNUAL	MALE	PER_1000_LIVE_BIRTHS	3	2017.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, total and by sex (deaths per 1,000 live births)	-78.37005241	-1.447785891	67	ECU	Ecuador					
