geoAreaCode	sliceId	Age	Freq	Sex	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
262	3	25-64	ANNUAL	FEMALE	PERCENT	42.18274707	11.56004161	62	DJI	Djibouti	2007-2011	
266	1	25-64	ANNUAL	BOTHSEX	PERCENT	11.78727747	-0.60687619	80	GAB	Gabon	2007-2011	
266	2	25-64	ANNUAL	MALE	PERCENT	11.78727747	-0.60687619	80	GAB	Gabon	2007-2011	
266	3	25-64	ANNUAL	FEMALE	PERCENT	11.78727747	-0.60687619	80	GAB	Gabon	2007-2011	
268	1	25-64	ANNUAL	BOTHSEX	PERCENT	43.3713615	42.04813028	82	GEO	Georgia	2007-2011	
268	2	25-64	ANNUAL	MALE	PERCENT	43.3713615	42.04813028	82	GEO	Georgia	2007-2011	
268	3	25-64	ANNUAL	FEMALE	PERCENT	43.3713615	42.04813028	82	GEO	Georgia	2007-2011	
270	1	25-64	ANNUAL	BOTHSEX	PERCENT	-15.39944785	13.45295927	88	GMB	Gambia	2007-2011	
270	2	25-64	ANNUAL	MALE	PERCENT	-15.39944785	13.45295927	88	GMB	Gambia	2007-2011	
270	3	25-64	ANNUAL	FEMALE	PERCENT	-15.39944785	13.45295927	88	GMB	Gambia	2007-2011	
275	1	25-64	ANNUAL	BOTHSEX	PERCENT	35.25694122	31.94347933	189	PSE	State of Palestine	2007-2011	
275	2	25-64	ANNUAL	MALE	PERCENT	35.25694122	31.94347933	189	PSE	State of Palestine	2007-2011	
275	3	25-64	ANNUAL	FEMALE	PERCENT	35.25694122	31.94347933	189	PSE	State of Palestine	2007-2011	
276	1	25-64	ANNUAL	BOTHSEX	PERCENT	10.3806066	51.08862743	61	DEU	Germany	2007-2011	47.8
276	2	25-64	ANNUAL	MALE	PERCENT	10.3806066	51.08862743	61	DEU	Germany	2007-2011	50.55
276	3	25-64	ANNUAL	FEMALE	PERCENT	10.3806066	51.08862743	61	DEU	Germany	2007-2011	45
288	1	25-64	ANNUAL	BOTHSEX	PERCENT	-1.205623522	7.964825185	84	GHA	Ghana	2007-2011	
288	2	25-64	ANNUAL	MALE	PERCENT	-1.205623522	7.964825185	84	GHA	Ghana	2007-2011	
288	3	25-64	ANNUAL	FEMALE	PERCENT	-1.205623522	7.964825185	84	GHA	Ghana	2007-2011	
292	1	25-64	ANNUAL	BOTHSEX	PERCENT	-5.347561686	36.13895036	85	GIB	Gibraltar	2007-2011	
292	2	25-64	ANNUAL	MALE	PERCENT	-5.347561686	36.13895036	85	GIB	Gibraltar	2007-2011	
292	3	25-64	ANNUAL	FEMALE	PERCENT	-5.347561686	36.13895036	85	GIB	Gibraltar	2007-2011	
296	1	25-64	ANNUAL	BOTHSEX	PERCENT	-157.5643005	1.768837732	122	KIR	Kiribati	2007-2011	
296	2	25-64	ANNUAL	MALE	PERCENT	-157.5643005	1.768837732	122	KIR	Kiribati	2007-2011	
296	3	25-64	ANNUAL	FEMALE	PERCENT	-157.5643005	1.768837732	122	KIR	Kiribati	2007-2011	
300	1	25-64	ANNUAL	BOTHSEX	PERCENT	22.58307827	39.47301873	91	GRC	Greece	2007-2011	13.1
300	2	25-64	ANNUAL	MALE	PERCENT	22.58307827	39.47301873	91	GRC	Greece	2007-2011	12.3
300	3	25-64	ANNUAL	FEMALE	PERCENT	22.58307827	39.47301873	91	GRC	Greece	2007-2011	13.85
304	1	25-64	ANNUAL	BOTHSEX	PERCENT	-41.39371316	74.75625681	93	GRL	Greenland	2007-2011	
304	2	25-64	ANNUAL	MALE	PERCENT	-41.39371316	74.75625681	93	GRL	Greenland	2007-2011	
304	3	25-64	ANNUAL	FEMALE	PERCENT	-41.39371316	74.75625681	93	GRL	Greenland	2007-2011	
308	1	25-64	ANNUAL	BOTHSEX	PERCENT	-61.68248568	12.11238395	92	GRD	Grenada	2007-2011	
308	2	25-64	ANNUAL	MALE	PERCENT	-61.68248568	12.11238395	92	GRD	Grenada	2007-2011	
308	3	25-64	ANNUAL	FEMALE	PERCENT	-61.68248568	12.11238395	92	GRD	Grenada	2007-2011	
312	1	25-64	ANNUAL	BOTHSEX	PERCENT	-61.64762115	16.14416917	87	GLP	Guadeloupe	2007-2011	
312	2	25-64	ANNUAL	MALE	PERCENT	-61.64762115	16.14416917	87	GLP	Guadeloupe	2007-2011	
312	3	25-64	ANNUAL	FEMALE	PERCENT	-61.64762115	16.14416917	87	GLP	Guadeloupe	2007-2011	
316	1	25-64	ANNUAL	BOTHSEX	PERCENT	144.7029305	13.35485404	96	GUM	Guam	2007-2011	
316	2	25-64	ANNUAL	MALE	PERCENT	144.7029305	13.35485404	96	GUM	Guam	2007-2011	
316	3	25-64	ANNUAL	FEMALE	PERCENT	144.7029305	13.35485404	96	GUM	Guam	2007-2011	
320	1	25-64	ANNUAL	BOTHSEX	PERCENT	-91.2312746	15.00273719	94	GTM	Guatemala	2007-2011	
320	2	25-64	ANNUAL	MALE	PERCENT	-91.2312746	15.00273719	94	GTM	Guatemala	2007-2011	
320	3	25-64	ANNUAL	FEMALE	PERCENT	-91.2312746	15.00273719	94	GTM	Guatemala	2007-2011	
324	1	25-64	ANNUAL	BOTHSEX	PERCENT	-11.28173419	11.00210343	86	GIN	Guinea	2007-2011	
324	2	25-64	ANNUAL	MALE	PERCENT	-11.28173419	11.00210343	86	GIN	Guinea	2007-2011	
324	3	25-64	ANNUAL	FEMALE	PERCENT	-11.28173419	11.00210343	86	GIN	Guinea	2007-2011	
328	1	25-64	ANNUAL	BOTHSEX	PERCENT	-58.97322037	4.788012784	97	GUY	Guyana	2007-2011	
328	2	25-64	ANNUAL	MALE	PERCENT	-58.97322037	4.788012784	97	GUY	Guyana	2007-2011	
328	3	25-64	ANNUAL	FEMALE	PERCENT	-58.97322037	4.788012784	97	GUY	Guyana	2007-2011	
332	1	25-64	ANNUAL	BOTHSEX	PERCENT	-72.33640958	18.40426539	102	HTI	Haiti	2007-2011	
332	2	25-64	ANNUAL	MALE	PERCENT	-72.33640958	18.40426539	102	HTI	Haiti	2007-2011	
332	3	25-64	ANNUAL	FEMALE	PERCENT	-72.33640958	18.40426539	102	HTI	Haiti	2007-2011	
334	1	25-64	ANNUAL	BOTHSEX	PERCENT	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands	2007-2011	
334	2	25-64	ANNUAL	MALE	PERCENT	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands	2007-2011	
334	3	25-64	ANNUAL	FEMALE	PERCENT	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands	2007-2011	
336	1	25-64	ANNUAL	BOTHSEX	PERCENT	12.45315803	41.90343751	250	VAT	Holy See	2007-2011	
336	2	25-64	ANNUAL	MALE	PERCENT	12.45315803	41.90343751	250	VAT	Holy See	2007-2011	
336	3	25-64	ANNUAL	FEMALE	PERCENT	12.45315803	41.90343751	250	VAT	Holy See	2007-2011	
340	1	25-64	ANNUAL	BOTHSEX	PERCENT	-86.59974381	14.82243161	100	HND	Honduras	2007-2011	
340	2	25-64	ANNUAL	MALE	PERCENT	-86.59974381	14.82243161	100	HND	Honduras	2007-2011	
340	3	25-64	ANNUAL	FEMALE	PERCENT	-86.59974381	14.82243161	100	HND	Honduras	2007-2011	
344	1	25-64	ANNUAL	BOTHSEX	PERCENT	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	2007-2011	
344	2	25-64	ANNUAL	MALE	PERCENT	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	2007-2011	
344	3	25-64	ANNUAL	FEMALE	PERCENT	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	2007-2011	
348	1	25-64	ANNUAL	BOTHSEX	PERCENT	19.41221519	47.1651448	103	HUN	Hungary	2007-2011	25.05
348	2	25-64	ANNUAL	MALE	PERCENT	19.41221519	47.1651448	103	HUN	Hungary	2007-2011	25.65
348	3	25-64	ANNUAL	FEMALE	PERCENT	19.41221519	47.1651448	103	HUN	Hungary	2007-2011	24.5
352	1	25-64	ANNUAL	BOTHSEX	PERCENT	-19.02116966	64.79134763	111	ISL	Iceland	2007-2011	
352	2	25-64	ANNUAL	MALE	PERCENT	-19.02116966	64.79134763	111	ISL	Iceland	2007-2011	
352	3	25-64	ANNUAL	FEMALE	PERCENT	-19.02116966	64.79134763	111	ISL	Iceland	2007-2011	
356	1	25-64	ANNUAL	BOTHSEX	PERCENT	79.3608464	22.34642074	106	IND	India	2007-2011	
356	2	25-64	ANNUAL	MALE	PERCENT	79.3608464	22.34642074	106	IND	India	2007-2011	
356	3	25-64	ANNUAL	FEMALE	PERCENT	79.3608464	22.34642074	106	IND	India	2007-2011	
360	1	25-64	ANNUAL	BOTHSEX	PERCENT	113.9174	-0.994582204	104	IDN	Indonesia	2007-2011	
360	2	25-64	ANNUAL	MALE	PERCENT	113.9174	-0.994582204	104	IDN	Indonesia	2007-2011	
360	3	25-64	ANNUAL	FEMALE	PERCENT	113.9174	-0.994582204	104	IDN	Indonesia	2007-2011	
364	1	25-64	ANNUAL	BOTHSEX	PERCENT	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	2007-2011	
364	2	25-64	ANNUAL	MALE	PERCENT	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	2007-2011	
364	3	25-64	ANNUAL	FEMALE	PERCENT	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	2007-2011	
368	1	25-64	ANNUAL	BOTHSEX	PERCENT	43.76606267	33.05013795	110	IRQ	Iraq	2007-2011	
368	2	25-64	ANNUAL	MALE	PERCENT	43.76606267	33.05013795	110	IRQ	Iraq	2007-2011	
368	3	25-64	ANNUAL	FEMALE	PERCENT	43.76606267	33.05013795	110	IRQ	Iraq	2007-2011	
372	1	25-64	ANNUAL	BOTHSEX	PERCENT	-7.121425272	53.25274054	108	IRL	Ireland	2007-2011	
372	2	25-64	ANNUAL	MALE	PERCENT	-7.121425272	53.25274054	108	IRL	Ireland	2007-2011	
372	3	25-64	ANNUAL	FEMALE	PERCENT	-7.121425272	53.25274054	108	IRL	Ireland	2007-2011	
376	1	25-64	ANNUAL	BOTHSEX	PERCENT	34.62277992	31.06164552	112	ISR	Israel	2007-2011	
376	2	25-64	ANNUAL	MALE	PERCENT	34.62277992	31.06164552	112	ISR	Israel	2007-2011	
376	3	25-64	ANNUAL	FEMALE	PERCENT	34.62277992	31.06164552	112	ISR	Israel	2007-2011	
380	1	25-64	ANNUAL	BOTHSEX	PERCENT	12.57022427	42.79917282	113	ITA	Italy	2007-2011	28.9
380	2	25-64	ANNUAL	MALE	PERCENT	12.57022427	42.79917282	113	ITA	Italy	2007-2011	29.75
380	3	25-64	ANNUAL	FEMALE	PERCENT	12.57022427	42.79917282	113	ITA	Italy	2007-2011	28.1
384	1	25-64	ANNUAL	BOTHSEX	PERCENT	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	2007-2011	
384	2	25-64	ANNUAL	MALE	PERCENT	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	2007-2011	
384	3	25-64	ANNUAL	FEMALE	PERCENT	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	2007-2011	
388	1	25-64	ANNUAL	BOTHSEX	PERCENT	-77.31068409	18.15616857	114	JAM	Jamaica	2007-2011	
388	2	25-64	ANNUAL	MALE	PERCENT	-77.31068409	18.15616857	114	JAM	Jamaica	2007-2011	
388	3	25-64	ANNUAL	FEMALE	PERCENT	-77.31068409	18.15616857	114	JAM	Jamaica	2007-2011	
392	1	25-64	ANNUAL	BOTHSEX	PERCENT	139.2716103	36.6554539	117	JPN	Japan	2007-2011	
392	2	25-64	ANNUAL	MALE	PERCENT	139.2716103	36.6554539	117	JPN	Japan	2007-2011	
392	3	25-64	ANNUAL	FEMALE	PERCENT	139.2716103	36.6554539	117	JPN	Japan	2007-2011	
398	1	25-64	ANNUAL	BOTHSEX	PERCENT	66.65359159	48.01963494	118	KAZ	Kazakhstan	2007-2011	
398	2	25-64	ANNUAL	MALE	PERCENT	66.65359159	48.01963494	118	KAZ	Kazakhstan	2007-2011	
398	3	25-64	ANNUAL	FEMALE	PERCENT	66.65359159	48.01963494	118	KAZ	Kazakhstan	2007-2011	
400	1	25-64	ANNUAL	BOTHSEX	PERCENT	37.13024774	30.65365973	116	JOR	Jordan	2007-2011	
400	2	25-64	ANNUAL	MALE	PERCENT	37.13024774	30.65365973	116	JOR	Jordan	2007-2011	
400	3	25-64	ANNUAL	FEMALE	PERCENT	37.13024774	30.65365973	116	JOR	Jordan	2007-2011	
404	1	25-64	ANNUAL	BOTHSEX	PERCENT	37.86096816	0.534797278	119	KEN	Kenya	2007-2011	
404	2	25-64	ANNUAL	MALE	PERCENT	37.86096816	0.534797278	119	KEN	Kenya	2007-2011	
404	3	25-64	ANNUAL	FEMALE	PERCENT	37.86096816	0.534797278	119	KEN	Kenya	2007-2011	
408	1	25-64	ANNUAL	BOTHSEX	PERCENT	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2007-2011	
408	2	25-64	ANNUAL	MALE	PERCENT	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2007-2011	
408	3	25-64	ANNUAL	FEMALE	PERCENT	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2007-2011	
410	1	25-64	ANNUAL	BOTHSEX	PERCENT	127.8610254	36.45201023	124	KOR	Republic of Korea	2007-2011	
410	2	25-64	ANNUAL	MALE	PERCENT	127.8610254	36.45201023	124	KOR	Republic of Korea	2007-2011	
410	3	25-64	ANNUAL	FEMALE	PERCENT	127.8610254	36.45201023	124	KOR	Republic of Korea	2007-2011	
414	1	25-64	ANNUAL	BOTHSEX	PERCENT	47.49305029	29.53949468	125	KWT	Kuwait	2007-2011	
414	2	25-64	ANNUAL	MALE	PERCENT	47.49305029	29.53949468	125	KWT	Kuwait	2007-2011	
414	3	25-64	ANNUAL	FEMALE	PERCENT	47.49305029	29.53949468	125	KWT	Kuwait	2007-2011	
417	1	25-64	ANNUAL	BOTHSEX	PERCENT	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2007-2011	
417	2	25-64	ANNUAL	MALE	PERCENT	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2007-2011	
417	3	25-64	ANNUAL	FEMALE	PERCENT	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2007-2011	
418	1	25-64	ANNUAL	BOTHSEX	PERCENT	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2007-2011	
418	2	25-64	ANNUAL	MALE	PERCENT	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2007-2011	
418	3	25-64	ANNUAL	FEMALE	PERCENT	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2007-2011	
422	1	25-64	ANNUAL	BOTHSEX	PERCENT	35.89391711	33.92152458	127	LBN	Lebanon	2007-2011	
422	2	25-64	ANNUAL	MALE	PERCENT	35.89391711	33.92152458	127	LBN	Lebanon	2007-2011	
422	3	25-64	ANNUAL	FEMALE	PERCENT	35.89391711	33.92152458	127	LBN	Lebanon	2007-2011	
426	1	25-64	ANNUAL	BOTHSEX	PERCENT	28.25362195	-29.58041814	133	LSO	Lesotho	2007-2011	
426	2	25-64	ANNUAL	MALE	PERCENT	28.25362195	-29.58041814	133	LSO	Lesotho	2007-2011	
426	3	25-64	ANNUAL	FEMALE	PERCENT	28.25362195	-29.58041814	133	LSO	Lesotho	2007-2011	
428	1	25-64	ANNUAL	BOTHSEX	PERCENT	26.42461876	56.64196636	136	LVA	Latvia	2007-2011	32.5
428	2	25-64	ANNUAL	MALE	PERCENT	26.42461876	56.64196636	136	LVA	Latvia	2007-2011	26.4
428	3	25-64	ANNUAL	FEMALE	PERCENT	26.42461876	56.64196636	136	LVA	Latvia	2007-2011	38.15
430	1	25-64	ANNUAL	BOTHSEX	PERCENT	-9.311879038	6.448381009	128	LBR	Liberia	2007-2011	
430	2	25-64	ANNUAL	MALE	PERCENT	-9.311879038	6.448381009	128	LBR	Liberia	2007-2011	
430	3	25-64	ANNUAL	FEMALE	PERCENT	-9.311879038	6.448381009	128	LBR	Liberia	2007-2011	
434	1	25-64	ANNUAL	BOTHSEX	PERCENT	18.0295985	27.04042819	129	LBY	Libya	2007-2011	
434	2	25-64	ANNUAL	MALE	PERCENT	18.0295985	27.04042819	129	LBY	Libya	2007-2011	
434	3	25-64	ANNUAL	FEMALE	PERCENT	18.0295985	27.04042819	129	LBY	Libya	2007-2011	
438	1	25-64	ANNUAL	BOTHSEX	PERCENT	9.552985019	47.14167005	131	LIE	Liechtenstein	2007-2011	
438	2	25-64	ANNUAL	MALE	PERCENT	9.552985019	47.14167005	131	LIE	Liechtenstein	2007-2011	
438	3	25-64	ANNUAL	FEMALE	PERCENT	9.552985019	47.14167005	131	LIE	Liechtenstein	2007-2011	
440	1	25-64	ANNUAL	BOTHSEX	PERCENT	23.90517807	55.33680309	134	LTU	Lithuania	2007-2011	31.2
440	2	25-64	ANNUAL	MALE	PERCENT	23.90517807	55.33680309	134	LTU	Lithuania	2007-2011	26.05
440	3	25-64	ANNUAL	FEMALE	PERCENT	23.90517807	55.33680309	134	LTU	Lithuania	2007-2011	35.9
442	1	25-64	ANNUAL	BOTHSEX	PERCENT	6.092656563	49.77679538	135	LUX	Luxembourg	2007-2011	
442	2	25-64	ANNUAL	MALE	PERCENT	6.092656563	49.77679538	135	LUX	Luxembourg	2007-2011	
442	3	25-64	ANNUAL	FEMALE	PERCENT	6.092656563	49.77679538	135	LUX	Luxembourg	2007-2011	
446	1	25-64	ANNUAL	BOTHSEX	PERCENT	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2007-2011	
446	2	25-64	ANNUAL	MALE	PERCENT	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2007-2011	
446	3	25-64	ANNUAL	FEMALE	PERCENT	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2007-2011	
450	1	25-64	ANNUAL	BOTHSEX	PERCENT	46.6982339	-19.38514785	142	MDG	Madagascar	2007-2011	
450	2	25-64	ANNUAL	MALE	PERCENT	46.6982339	-19.38514785	142	MDG	Madagascar	2007-2011	
450	3	25-64	ANNUAL	FEMALE	PERCENT	46.6982339	-19.38514785	142	MDG	Madagascar	2007-2011	
454	1	25-64	ANNUAL	BOTHSEX	PERCENT	33.4884625	-13.40819859	158	MWI	Malawi	2007-2011	
454	2	25-64	ANNUAL	MALE	PERCENT	33.4884625	-13.40819859	158	MWI	Malawi	2007-2011	
454	3	25-64	ANNUAL	FEMALE	PERCENT	33.4884625	-13.40819859	158	MWI	Malawi	2007-2011	
458	1	25-64	ANNUAL	BOTHSEX	PERCENT	116.8346314	5.452415309	159	MYS	Malaysia	2007-2011	
458	2	25-64	ANNUAL	MALE	PERCENT	116.8346314	5.452415309	159	MYS	Malaysia	2007-2011	
458	3	25-64	ANNUAL	FEMALE	PERCENT	116.8346314	5.452415309	159	MYS	Malaysia	2007-2011	
462	1	25-64	ANNUAL	BOTHSEX	PERCENT	73.09672546	-0.614385021	143	MDV	Maldives	2007-2011	
462	2	25-64	ANNUAL	MALE	PERCENT	73.09672546	-0.614385021	143	MDV	Maldives	2007-2011	
462	3	25-64	ANNUAL	FEMALE	PERCENT	73.09672546	-0.614385021	143	MDV	Maldives	2007-2011	
466	1	25-64	ANNUAL	BOTHSEX	PERCENT	-3.522016039	17.35311254	147	MLI	Mali	2007-2011	
466	2	25-64	ANNUAL	MALE	PERCENT	-3.522016039	17.35311254	147	MLI	Mali	2007-2011	
466	3	25-64	ANNUAL	FEMALE	PERCENT	-3.522016039	17.35311254	147	MLI	Mali	2007-2011	
470	1	25-64	ANNUAL	BOTHSEX	PERCENT	14.44617519	35.89194275	148	MLT	Malta	2007-2011	34.8
470	2	25-64	ANNUAL	MALE	PERCENT	14.44617519	35.89194275	148	MLT	Malta	2007-2011	36.15
470	3	25-64	ANNUAL	FEMALE	PERCENT	14.44617519	35.89194275	148	MLT	Malta	2007-2011	33.45
474	1	25-64	ANNUAL	BOTHSEX	PERCENT	-60.91544135	14.56086108	156	MTQ	Martinique	2007-2011	
474	2	25-64	ANNUAL	MALE	PERCENT	-60.91544135	14.56086108	156	MTQ	Martinique	2007-2011	
474	3	25-64	ANNUAL	FEMALE	PERCENT	-60.91544135	14.56086108	156	MTQ	Martinique	2007-2011	
478	1	25-64	ANNUAL	BOTHSEX	PERCENT	-10.33187259	20.26089546	154	MRT	Mauritania	2007-2011	
478	2	25-64	ANNUAL	MALE	PERCENT	-10.33187259	20.26089546	154	MRT	Mauritania	2007-2011	
478	3	25-64	ANNUAL	FEMALE	PERCENT	-10.33187259	20.26089546	154	MRT	Mauritania	2007-2011	
480	1	25-64	ANNUAL	BOTHSEX	PERCENT	57.568022	-20.28581998	157	MUS	Mauritius	2007-2011	
480	2	25-64	ANNUAL	MALE	PERCENT	57.568022	-20.28581998	157	MUS	Mauritius	2007-2011	
480	3	25-64	ANNUAL	FEMALE	PERCENT	57.568022	-20.28581998	157	MUS	Mauritius	2007-2011	
484	1	25-64	ANNUAL	BOTHSEX	PERCENT	-102.5148166	23.93378032	144	MEX	Mexico	2007-2011	
484	2	25-64	ANNUAL	MALE	PERCENT	-102.5148166	23.93378032	144	MEX	Mexico	2007-2011	
484	3	25-64	ANNUAL	FEMALE	PERCENT	-102.5148166	23.93378032	144	MEX	Mexico	2007-2011	
492	1	25-64	ANNUAL	BOTHSEX	PERCENT	7.424214814	43.73532918	140	MCO	Monaco	2007-2011	
492	2	25-64	ANNUAL	MALE	PERCENT	7.424214814	43.73532918	140	MCO	Monaco	2007-2011	
492	3	25-64	ANNUAL	FEMALE	PERCENT	7.424214814	43.73532918	140	MCO	Monaco	2007-2011	
496	1	25-64	ANNUAL	BOTHSEX	PERCENT	103.0728057	46.83892054	151	MNG	Mongolia	2007-2011	
496	2	25-64	ANNUAL	MALE	PERCENT	103.0728057	46.83892054	151	MNG	Mongolia	2007-2011	
496	3	25-64	ANNUAL	FEMALE	PERCENT	103.0728057	46.83892054	151	MNG	Mongolia	2007-2011	
498	1	25-64	ANNUAL	BOTHSEX	PERCENT	28.4650624	47.20236795	141	MDA	Republic of Moldova	2007-2011	
498	2	25-64	ANNUAL	MALE	PERCENT	28.4650624	47.20236795	141	MDA	Republic of Moldova	2007-2011	
498	3	25-64	ANNUAL	FEMALE	PERCENT	28.4650624	47.20236795	141	MDA	Republic of Moldova	2007-2011	
499	1	25-64	ANNUAL	BOTHSEX	PERCENT	19.25214024	42.78717043	150	MNE	Montenegro	2007-2011	
499	2	25-64	ANNUAL	MALE	PERCENT	19.25214024	42.78717043	150	MNE	Montenegro	2007-2011	
499	3	25-64	ANNUAL	FEMALE	PERCENT	19.25214024	42.78717043	150	MNE	Montenegro	2007-2011	
500	1	25-64	ANNUAL	BOTHSEX	PERCENT	-62.19261223	16.73558313	155	MSR	Montserrat	2007-2011	
500	2	25-64	ANNUAL	MALE	PERCENT	-62.19261223	16.73558313	155	MSR	Montserrat	2007-2011	
500	3	25-64	ANNUAL	FEMALE	PERCENT	-62.19261223	16.73558313	155	MSR	Montserrat	2007-2011	
504	1	25-64	ANNUAL	BOTHSEX	PERCENT	-6.281942841	31.8440131	139	MAR	Morocco	2007-2011	
504	2	25-64	ANNUAL	MALE	PERCENT	-6.281942841	31.8440131	139	MAR	Morocco	2007-2011	
504	3	25-64	ANNUAL	FEMALE	PERCENT	-6.281942841	31.8440131	139	MAR	Morocco	2007-2011	
508	1	25-64	ANNUAL	BOTHSEX	PERCENT	38.18479941	-14.27963886	153	MOZ	Mozambique	2007-2011	
508	2	25-64	ANNUAL	MALE	PERCENT	38.18479941	-14.27963886	153	MOZ	Mozambique	2007-2011	
508	3	25-64	ANNUAL	FEMALE	PERCENT	38.18479941	-14.27963886	153	MOZ	Mozambique	2007-2011	
512	1	25-64	ANNUAL	BOTHSEX	PERCENT	57.87743482	21.98805614	173	OMN	Oman	2007-2011	
512	2	25-64	ANNUAL	MALE	PERCENT	57.87743482	21.98805614	173	OMN	Oman	2007-2011	
512	3	25-64	ANNUAL	FEMALE	PERCENT	57.87743482	21.98805614	173	OMN	Oman	2007-2011	
516	1	25-64	ANNUAL	BOTHSEX	PERCENT	17.21907885	-22.13817068	161	NAM	Namibia	2007-2011	
516	2	25-64	ANNUAL	MALE	PERCENT	17.21907885	-22.13817068	161	NAM	Namibia	2007-2011	
516	3	25-64	ANNUAL	FEMALE	PERCENT	17.21907885	-22.13817068	161	NAM	Namibia	2007-2011	
520	1	25-64	ANNUAL	BOTHSEX	PERCENT	166.92313	-0.528742623	171	NRU	Nauru	2007-2011	
520	2	25-64	ANNUAL	MALE	PERCENT	166.92313	-0.528742623	171	NRU	Nauru	2007-2011	
520	3	25-64	ANNUAL	FEMALE	PERCENT	166.92313	-0.528742623	171	NRU	Nauru	2007-2011	
524	1	25-64	ANNUAL	BOTHSEX	PERCENT	83.94678863	28.25866332	170	NPL	Nepal	2007-2011	
524	2	25-64	ANNUAL	MALE	PERCENT	83.94678863	28.25866332	170	NPL	Nepal	2007-2011	
524	3	25-64	ANNUAL	FEMALE	PERCENT	83.94678863	28.25866332	170	NPL	Nepal	2007-2011	
528	1	25-64	ANNUAL	BOTHSEX	PERCENT	5.331480568	51.86728884	168	NLD	Netherlands	2007-2011	51.95
528	2	25-64	ANNUAL	MALE	PERCENT	5.331480568	51.86728884	168	NLD	Netherlands	2007-2011	55.15
528	3	25-64	ANNUAL	FEMALE	PERCENT	5.331480568	51.86728884	168	NLD	Netherlands	2007-2011	48.7
530	1	25-64	ANNUAL	BOTHSEX	PERCENT	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2007-2011	
530	2	25-64	ANNUAL	MALE	PERCENT	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2007-2011	
530	3	25-64	ANNUAL	FEMALE	PERCENT	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2007-2011	
531	1	25-64	ANNUAL	BOTHSEX	PERCENT	-68.95033464	12.15058042	56	CUW	Curaçao	2007-2011	
531	2	25-64	ANNUAL	MALE	PERCENT	-68.95033464	12.15058042	56	CUW	Curaçao	2007-2011	
531	3	25-64	ANNUAL	FEMALE	PERCENT	-68.95033464	12.15058042	56	CUW	Curaçao	2007-2011	
533	1	25-64	ANNUAL	BOTHSEX	PERCENT	-69.97050586	12.50878756	1	ABW	Aruba	2007-2011	
533	2	25-64	ANNUAL	MALE	PERCENT	-69.97050586	12.50878756	1	ABW	Aruba	2007-2011	
533	3	25-64	ANNUAL	FEMALE	PERCENT	-69.97050586	12.50878756	1	ABW	Aruba	2007-2011	
534	1	25-64	ANNUAL	BOTHSEX	PERCENT	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2007-2011	
534	2	25-64	ANNUAL	MALE	PERCENT	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2007-2011	
534	3	25-64	ANNUAL	FEMALE	PERCENT	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2007-2011	
540	1	25-64	ANNUAL	BOTHSEX	PERCENT	165.5067368	-21.41742531	162	NCL	New Caledonia	2007-2011	
540	2	25-64	ANNUAL	MALE	PERCENT	165.5067368	-21.41742531	162	NCL	New Caledonia	2007-2011	
540	3	25-64	ANNUAL	FEMALE	PERCENT	165.5067368	-21.41742531	162	NCL	New Caledonia	2007-2011	
548	1	25-64	ANNUAL	BOTHSEX	PERCENT	167.0679779	-15.34445547	257	VUT	Vanuatu	2007-2011	
548	2	25-64	ANNUAL	MALE	PERCENT	167.0679779	-15.34445547	257	VUT	Vanuatu	2007-2011	
548	3	25-64	ANNUAL	FEMALE	PERCENT	167.0679779	-15.34445547	257	VUT	Vanuatu	2007-2011	
