geoAreaCode	sliceId	Freq	Location	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
398	1	ANNUAL	ALLAREA	mgr/m^3	66.65359159	48.01963494	118	KAZ	Kazakhstan	2008-2012	15.4447008627907
398	2	ANNUAL	URBAN	mgr/m^3	66.65359159	48.01963494	118	KAZ	Kazakhstan	2008-2012	21.1120354382356
400	1	ANNUAL	ALLAREA	mgr/m^3	37.13024774	30.65365973	116	JOR	Jordan	2008-2012	35.9139726163347
400	2	ANNUAL	URBAN	mgr/m^3	37.13024774	30.65365973	116	JOR	Jordan	2008-2012	37.6634383211962
404	1	ANNUAL	ALLAREA	mgr/m^3	37.86096816	0.534797278	119	KEN	Kenya	2008-2012	15.5349921189925
404	2	ANNUAL	URBAN	mgr/m^3	37.86096816	0.534797278	119	KEN	Kenya	2008-2012	16.8305876364064
408	1	ANNUAL	ALLAREA	mgr/m^3	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2008-2012	26.6454535496267
408	2	ANNUAL	URBAN	mgr/m^3	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2008-2012	31.4213803791164
410	1	ANNUAL	ALLAREA	mgr/m^3	127.8610254	36.45201023	124	KOR	Republic of Korea	2008-2012	26.7979671147765
410	2	ANNUAL	URBAN	mgr/m^3	127.8610254	36.45201023	124	KOR	Republic of Korea	2008-2012	27.806652660532
414	1	ANNUAL	ALLAREA	mgr/m^3	47.49305029	29.53949468	125	KWT	Kuwait	2008-2012	74.5367736256937
414	2	ANNUAL	URBAN	mgr/m^3	47.49305029	29.53949468	125	KWT	Kuwait	2008-2012	78.4426384987281
417	1	ANNUAL	ALLAREA	mgr/m^3	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2008-2012	15.0369873907956
417	2	ANNUAL	URBAN	mgr/m^3	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2008-2012	15.3996883140959
418	1	ANNUAL	ALLAREA	mgr/m^3	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2008-2012	26.7629543064151
418	2	ANNUAL	URBAN	mgr/m^3	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2008-2012	33.5325304361126
422	1	ANNUAL	ALLAREA	mgr/m^3	35.89391711	33.92152458	127	LBN	Lebanon	2008-2012	29.6248443953576
422	2	ANNUAL	URBAN	mgr/m^3	35.89391711	33.92152458	127	LBN	Lebanon	2008-2012	31.1861533222051
426	1	ANNUAL	ALLAREA	mgr/m^3	28.25362195	-29.58041814	133	LSO	Lesotho	2008-2012	17.7396629372329
426	2	ANNUAL	URBAN	mgr/m^3	28.25362195	-29.58041814	133	LSO	Lesotho	2008-2012	21.6928377398028
428	1	ANNUAL	ALLAREA	mgr/m^3	26.42461876	56.64196636	136	LVA	Latvia	2008-2012	18.6580427779075
428	2	ANNUAL	URBAN	mgr/m^3	26.42461876	56.64196636	136	LVA	Latvia	2008-2012	20.0634728994362
430	1	ANNUAL	ALLAREA	mgr/m^3	-9.311879038	6.448381009	128	LBR	Liberia	2008-2012	8.0622785573302
430	2	ANNUAL	URBAN	mgr/m^3	-9.311879038	6.448381009	128	LBR	Liberia	2008-2012	6.04761434736025
434	1	ANNUAL	ALLAREA	mgr/m^3	18.0295985	27.04042819	129	LBY	Libya	2008-2012	61.1186354410318
434	2	ANNUAL	URBAN	mgr/m^3	18.0295985	27.04042819	129	LBY	Libya	2008-2012	58.1806372658465
438	1	ANNUAL	ALLAREA	mgr/m^3	9.552985019	47.14167005	131	LIE	Liechtenstein	2008-2012	
438	2	ANNUAL	URBAN	mgr/m^3	9.552985019	47.14167005	131	LIE	Liechtenstein	2008-2012	
440	1	ANNUAL	ALLAREA	mgr/m^3	23.90517807	55.33680309	134	LTU	Lithuania	2008-2012	18.3924912978753
440	2	ANNUAL	URBAN	mgr/m^3	23.90517807	55.33680309	134	LTU	Lithuania	2008-2012	19.3908980757334
442	1	ANNUAL	ALLAREA	mgr/m^3	6.092656563	49.77679538	135	LUX	Luxembourg	2008-2012	16.2084285326518
442	2	ANNUAL	URBAN	mgr/m^3	6.092656563	49.77679538	135	LUX	Luxembourg	2008-2012	16.5624692585284
446	1	ANNUAL	ALLAREA	mgr/m^3	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2008-2012	
446	2	ANNUAL	URBAN	mgr/m^3	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2008-2012	
450	1	ANNUAL	ALLAREA	mgr/m^3	46.6982339	-19.38514785	142	MDG	Madagascar	2008-2012	17.2423361757784
450	2	ANNUAL	URBAN	mgr/m^3	46.6982339	-19.38514785	142	MDG	Madagascar	2008-2012	31.9914317570001
454	1	ANNUAL	ALLAREA	mgr/m^3	33.4884625	-13.40819859	158	MWI	Malawi	2008-2012	21.9977443239818
454	2	ANNUAL	URBAN	mgr/m^3	33.4884625	-13.40819859	158	MWI	Malawi	2008-2012	25.5777087527319
458	1	ANNUAL	ALLAREA	mgr/m^3	116.8346314	5.452415309	159	MYS	Malaysia	2008-2012	14.811058306456
458	2	ANNUAL	URBAN	mgr/m^3	116.8346314	5.452415309	159	MYS	Malaysia	2008-2012	16.5700197627149
462	1	ANNUAL	ALLAREA	mgr/m^3	73.09672546	-0.614385021	143	MDV	Maldives	2008-2012	16.0000001218979
462	2	ANNUAL	URBAN	mgr/m^3	73.09672546	-0.614385021	143	MDV	Maldives	2008-2012	
466	1	ANNUAL	ALLAREA	mgr/m^3	-3.522016039	17.35311254	147	MLI	Mali	2008-2012	39.2323181248226
466	2	ANNUAL	URBAN	mgr/m^3	-3.522016039	17.35311254	147	MLI	Mali	2008-2012	34.5053378308027
470	1	ANNUAL	ALLAREA	mgr/m^3	14.44617519	35.89194275	148	MLT	Malta	2008-2012	14.0292427360776
470	2	ANNUAL	URBAN	mgr/m^3	14.44617519	35.89194275	148	MLT	Malta	2008-2012	14.4142220885223
474	1	ANNUAL	ALLAREA	mgr/m^3	-60.91544135	14.56086108	156	MTQ	Martinique	2008-2012	
474	2	ANNUAL	URBAN	mgr/m^3	-60.91544135	14.56086108	156	MTQ	Martinique	2008-2012	
478	1	ANNUAL	ALLAREA	mgr/m^3	-10.33187259	20.26089546	154	MRT	Mauritania	2008-2012	64.7734255934809
478	2	ANNUAL	URBAN	mgr/m^3	-10.33187259	20.26089546	154	MRT	Mauritania	2008-2012	86.1525446610438
480	1	ANNUAL	ALLAREA	mgr/m^3	57.568022	-20.28581998	157	MUS	Mauritius	2008-2012	14.2245261114059
480	2	ANNUAL	URBAN	mgr/m^3	57.568022	-20.28581998	157	MUS	Mauritius	2008-2012	14.2705359089654
484	1	ANNUAL	ALLAREA	mgr/m^3	-102.5148166	23.93378032	144	MEX	Mexico	2008-2012	19.5011159253738
484	2	ANNUAL	URBAN	mgr/m^3	-102.5148166	23.93378032	144	MEX	Mexico	2008-2012	20.0693562767887
492	1	ANNUAL	ALLAREA	mgr/m^3	7.424214814	43.73532918	140	MCO	Monaco	2008-2012	9.19166170323556
492	2	ANNUAL	URBAN	mgr/m^3	7.424214814	43.73532918	140	MCO	Monaco	2008-2012	9.19166170323556
496	1	ANNUAL	ALLAREA	mgr/m^3	103.0728057	46.83892054	151	MNG	Mongolia	2008-2012	20.078024254862
496	2	ANNUAL	URBAN	mgr/m^3	103.0728057	46.83892054	151	MNG	Mongolia	2008-2012	32.1345321910146
498	1	ANNUAL	ALLAREA	mgr/m^3	28.4650624	47.20236795	141	MDA	Republic of Moldova	2008-2012	16.7649221562075
498	2	ANNUAL	URBAN	mgr/m^3	28.4650624	47.20236795	141	MDA	Republic of Moldova	2008-2012	17.0614247549862
499	1	ANNUAL	ALLAREA	mgr/m^3	19.25214024	42.78717043	150	MNE	Montenegro	2008-2012	22.0122181933373
499	2	ANNUAL	URBAN	mgr/m^3	19.25214024	42.78717043	150	MNE	Montenegro	2008-2012	24.2849127973642
500	1	ANNUAL	ALLAREA	mgr/m^3	-62.19261223	16.73558313	155	MSR	Montserrat	2008-2012	
500	2	ANNUAL	URBAN	mgr/m^3	-62.19261223	16.73558313	155	MSR	Montserrat	2008-2012	
504	1	ANNUAL	ALLAREA	mgr/m^3	-6.281942841	31.8440131	139	MAR	Morocco	2008-2012	20.3342671836364
504	2	ANNUAL	URBAN	mgr/m^3	-6.281942841	31.8440131	139	MAR	Morocco	2008-2012	18.9380444852927
508	1	ANNUAL	ALLAREA	mgr/m^3	38.18479941	-14.27963886	153	MOZ	Mozambique	2008-2012	16.9280193332587
508	2	ANNUAL	URBAN	mgr/m^3	38.18479941	-14.27963886	153	MOZ	Mozambique	2008-2012	22.26274693069
512	1	ANNUAL	ALLAREA	mgr/m^3	57.87743482	21.98805614	173	OMN	Oman	2008-2012	48.159940185331
512	2	ANNUAL	URBAN	mgr/m^3	57.87743482	21.98805614	173	OMN	Oman	2008-2012	47.3530643404777
516	1	ANNUAL	ALLAREA	mgr/m^3	17.21907885	-22.13817068	161	NAM	Namibia	2008-2012	18.1438196083155
516	2	ANNUAL	URBAN	mgr/m^3	17.21907885	-22.13817068	161	NAM	Namibia	2008-2012	18.3576491546714
520	1	ANNUAL	ALLAREA	mgr/m^3	166.92313	-0.528742623	171	NRU	Nauru	2008-2012	
520	2	ANNUAL	URBAN	mgr/m^3	166.92313	-0.528742623	171	NRU	Nauru	2008-2012	
524	1	ANNUAL	ALLAREA	mgr/m^3	83.94678863	28.25866332	170	NPL	Nepal	2008-2012	63.9693042530799
524	2	ANNUAL	URBAN	mgr/m^3	83.94678863	28.25866332	170	NPL	Nepal	2008-2012	74.3055029574282
528	1	ANNUAL	ALLAREA	mgr/m^3	5.331480568	51.86728884	168	NLD	Netherlands	2008-2012	14.5591675675583
528	2	ANNUAL	URBAN	mgr/m^3	5.331480568	51.86728884	168	NLD	Netherlands	2008-2012	14.8610635919432
530	1	ANNUAL	ALLAREA	mgr/m^3	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2008-2012	
530	2	ANNUAL	URBAN	mgr/m^3	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2008-2012	
531	1	ANNUAL	ALLAREA	mgr/m^3	-68.95033464	12.15058042	56	CUW	Curaçao	2008-2012	
531	2	ANNUAL	URBAN	mgr/m^3	-68.95033464	12.15058042	56	CUW	Curaçao	2008-2012	
533	1	ANNUAL	ALLAREA	mgr/m^3	-69.97050586	12.50878756	1	ABW	Aruba	2008-2012	
533	2	ANNUAL	URBAN	mgr/m^3	-69.97050586	12.50878756	1	ABW	Aruba	2008-2012	
534	1	ANNUAL	ALLAREA	mgr/m^3	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2008-2012	
534	2	ANNUAL	URBAN	mgr/m^3	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2008-2012	
540	1	ANNUAL	ALLAREA	mgr/m^3	165.5067368	-21.41742531	162	NCL	New Caledonia	2008-2012	
540	2	ANNUAL	URBAN	mgr/m^3	165.5067368	-21.41742531	162	NCL	New Caledonia	2008-2012	
548	1	ANNUAL	ALLAREA	mgr/m^3	167.0679779	-15.34445547	257	VUT	Vanuatu	2008-2012	6.3409313540842
548	2	ANNUAL	URBAN	mgr/m^3	167.0679779	-15.34445547	257	VUT	Vanuatu	2008-2012	6.99999962979244
554	1	ANNUAL	ALLAREA	mgr/m^3	170.4755673	-43.98721568	172	NZL	New Zealand	2008-2012	5.24997079259783
554	2	ANNUAL	URBAN	mgr/m^3	170.4755673	-43.98721568	172	NZL	New Zealand	2008-2012	5.27107373970569
558	1	ANNUAL	ALLAREA	mgr/m^3	-85.03060315	12.84210839	166	NIC	Nicaragua	2008-2012	23.5730257217315
558	2	ANNUAL	URBAN	mgr/m^3	-85.03060315	12.84210839	166	NIC	Nicaragua	2008-2012	25.9944353181989
562	1	ANNUAL	ALLAREA	mgr/m^3	9.400167877	17.42143036	163	NER	Niger	2008-2012	59.3958345922081
562	2	ANNUAL	URBAN	mgr/m^3	9.400167877	17.42143036	163	NER	Niger	2008-2012	51.4939294813897
566	1	ANNUAL	ALLAREA	mgr/m^3	8.097363256	9.585789025	165	NGA	Nigeria	2008-2012	38.8194725779603
566	2	ANNUAL	URBAN	mgr/m^3	8.097363256	9.585789025	165	NGA	Nigeria	2008-2012	37.6074762367886
570	1	ANNUAL	ALLAREA	mgr/m^3	-169.8601693	-19.05000475	167	NIU	Niue	2008-2012	
570	2	ANNUAL	URBAN	mgr/m^3	-169.8601693	-19.05000475	167	NIU	Niue	2008-2012	
574	1	ANNUAL	ALLAREA	mgr/m^3	167.9515548	-29.03230018	164	NFK	Norfolk Island	2008-2012	
574	2	ANNUAL	URBAN	mgr/m^3	167.9515548	-29.03230018	164	NFK	Norfolk Island	2008-2012	
578	1	ANNUAL	ALLAREA	mgr/m^3	11.47846389	61.34311134	169	NOR	Norway	2008-2012	8.6254538619583
578	2	ANNUAL	URBAN	mgr/m^3	11.47846389	61.34311134	169	NOR	Norway	2008-2012	9.08772246593095
580	1	ANNUAL	ALLAREA	mgr/m^3	145.7582114	15.19099517	152	MNP	Northern Mariana Islands	2008-2012	
580	2	ANNUAL	URBAN	mgr/m^3	145.7582114	15.19099517	152	MNP	Northern Mariana Islands	2008-2012	
581	1	ANNUAL	ALLAREA	mgr/m^3	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands	2008-2012	
581	2	ANNUAL	URBAN	mgr/m^3	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands	2008-2012	
583	1	ANNUAL	ALLAREA	mgr/m^3	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	2008-2012	6.00000013043245
583	2	ANNUAL	URBAN	mgr/m^3	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	2008-2012	6.00000013043245
584	1	ANNUAL	ALLAREA	mgr/m^3	171.0839119	7.110213497	145	MHL	Marshall Islands	2008-2012	
584	2	ANNUAL	URBAN	mgr/m^3	171.0839119	7.110213497	145	MHL	Marshall Islands	2008-2012	
585	1	ANNUAL	ALLAREA	mgr/m^3	134.5733878	7.502307591	179	PLW	Palau	2008-2012	
585	2	ANNUAL	URBAN	mgr/m^3	134.5733878	7.502307591	179	PLW	Palau	2008-2012	
586	1	ANNUAL	ALLAREA	mgr/m^3	68.80479684	29.36491634	174	PAK	Pakistan	2008-2012	59.8243816674843
586	2	ANNUAL	URBAN	mgr/m^3	68.80479684	29.36491634	174	PAK	Pakistan	2008-2012	67.7489782634521
591	1	ANNUAL	ALLAREA	mgr/m^3	-81.26616623	8.450965746	175	PAN	Panama	2008-2012	11.519626021395
591	2	ANNUAL	URBAN	mgr/m^3	-81.26616623	8.450965746	175	PAN	Panama	2008-2012	12.7790459579853
598	1	ANNUAL	ALLAREA	mgr/m^3	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2008-2012	10.4341053954282
598	2	ANNUAL	URBAN	mgr/m^3	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2008-2012	12.0316887197408
600	1	ANNUAL	ALLAREA	mgr/m^3	-60.54854225	-21.70216237	187	PRY	Paraguay	2008-2012	14.8761374545613
600	2	ANNUAL	URBAN	mgr/m^3	-60.54854225	-21.70216237	187	PRY	Paraguay	2008-2012	16.900076911616
604	1	ANNUAL	ALLAREA	mgr/m^3	-71.82093277	-13.58939705	177	PER	Peru	2008-2012	26.1123605164915
604	2	ANNUAL	URBAN	mgr/m^3	-71.82093277	-13.58939705	177	PER	Peru	2008-2012	35.7095910535318
608	1	ANNUAL	ALLAREA	mgr/m^3	120.8601418	14.16591706	178	PHL	Philippines	2008-2012	22.155177196051
608	2	ANNUAL	URBAN	mgr/m^3	120.8601418	14.16591706	178	PHL	Philippines	2008-2012	27.1475375154422
612	1	ANNUAL	ALLAREA	mgr/m^3	-128.3225873	-24.37538456	176	PCN	Pitcairn	2008-2012	
612	2	ANNUAL	URBAN	mgr/m^3	-128.3225873	-24.37538456	176	PCN	Pitcairn	2008-2012	
616	1	ANNUAL	ALLAREA	mgr/m^3	19.40660158	52.1226733	181	POL	Poland	2008-2012	24.0665044274244
616	2	ANNUAL	URBAN	mgr/m^3	19.40660158	52.1226733	181	POL	Poland	2008-2012	25.4398397714828
620	1	ANNUAL	ALLAREA	mgr/m^3	-7.961599811	39.68509315	186	PRT	Portugal	2008-2012	9.37522245256829
620	2	ANNUAL	URBAN	mgr/m^3	-7.961599811	39.68509315	186	PRT	Portugal	2008-2012	9.56227399719479
624	1	ANNUAL	ALLAREA	mgr/m^3	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	2008-2012	26.6065281414132
624	2	ANNUAL	URBAN	mgr/m^3	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	2008-2012	28.890742270074
626	1	ANNUAL	ALLAREA	mgr/m^3	125.9451052	-8.797497247	228	TLS	Timor-Leste	2008-2012	14.7698527675577
626	2	ANNUAL	URBAN	mgr/m^3	125.9451052	-8.797497247	228	TLS	Timor-Leste	2008-2012	15.0000007485731
630	1	ANNUAL	ALLAREA	mgr/m^3	-66.47591017	18.22753799	182	PRI	Puerto Rico	2008-2012	
630	2	ANNUAL	URBAN	mgr/m^3	-66.47591017	18.22753799	182	PRI	Puerto Rico	2008-2012	
634	1	ANNUAL	ALLAREA	mgr/m^3	51.19152467	25.28355379	192	QAT	Qatar	2008-2012	103.395765507718
634	2	ANNUAL	URBAN	mgr/m^3	51.19152467	25.28355379	192	QAT	Qatar	2008-2012	104.554894370439
638	1	ANNUAL	ALLAREA	mgr/m^3	55.53171398	-21.13183266	193	REU	Réunion	2008-2012	
638	2	ANNUAL	URBAN	mgr/m^3	55.53171398	-21.13183266	193	REU	Réunion	2008-2012	
642	1	ANNUAL	ALLAREA	mgr/m^3	24.98481009	45.83893563	194	ROU	Romania	2008-2012	18.8450329528523
642	2	ANNUAL	URBAN	mgr/m^3	24.98481009	45.83893563	194	ROU	Romania	2008-2012	20.150971059744
643	1	ANNUAL	ALLAREA	mgr/m^3	99.01404926	61.61899849	195	RUS	Russian Federation	2008-2012	14.8168537084968
643	2	ANNUAL	URBAN	mgr/m^3	99.01404926	61.61899849	195	RUS	Russian Federation	2008-2012	16.6360166407863
646	1	ANNUAL	ALLAREA	mgr/m^3	29.92310194	-1.999842114	196	RWA	Rwanda	2008-2012	42.755527974646
646	2	ANNUAL	URBAN	mgr/m^3	29.92310194	-1.999842114	196	RWA	Rwanda	2008-2012	50.586552955537
652	1	ANNUAL	ALLAREA	mgr/m^3	-62.83173536	17.89513362	29	BLM	Saint Barthélemy	2008-2012	
652	2	ANNUAL	URBAN	mgr/m^3	-62.83173536	17.89513362	29	BLM	Saint Barthélemy	2008-2012	
654	1	ANNUAL	ALLAREA	mgr/m^3	-5.705752501	-15.96503946	202	SHN	Saint Helena	2008-2012	
654	2	ANNUAL	URBAN	mgr/m^3	-5.705752501	-15.96503946	202	SHN	Saint Helena	2008-2012	
659	1	ANNUAL	ALLAREA	mgr/m^3	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	2008-2012	
659	2	ANNUAL	URBAN	mgr/m^3	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	2008-2012	
660	1	ANNUAL	ALLAREA	mgr/m^3	-63.05651612	18.21525315	4	AIA	Anguilla	2008-2012	
660	2	ANNUAL	URBAN	mgr/m^3	-63.05651612	18.21525315	4	AIA	Anguilla	2008-2012	
662	1	ANNUAL	ALLAREA	mgr/m^3	-60.96529553	13.89405601	130	LCA	Saint Lucia	2008-2012	14.8130322032579
662	2	ANNUAL	URBAN	mgr/m^3	-60.96529553	13.89405601	130	LCA	Saint Lucia	2008-2012	15.013224948184
663	1	ANNUAL	ALLAREA	mgr/m^3	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)	2008-2012	
663	2	ANNUAL	URBAN	mgr/m^3	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)	2008-2012	
666	1	ANNUAL	ALLAREA	mgr/m^3	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon	2008-2012	
666	2	ANNUAL	URBAN	mgr/m^3	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon	2008-2012	
670	1	ANNUAL	ALLAREA	mgr/m^3	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	2008-2012	12.9999989158205
670	2	ANNUAL	URBAN	mgr/m^3	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	2008-2012	
674	1	ANNUAL	ALLAREA	mgr/m^3	12.46329038	43.93841766	207	SMR	San Marino	2008-2012	
674	2	ANNUAL	URBAN	mgr/m^3	12.46329038	43.93841766	207	SMR	San Marino	2008-2012	
678	1	ANNUAL	ALLAREA	mgr/m^3	6.609772265	0.241554875	212	STP	Sao Tome and Principe	2008-2012	12.6560143937645
678	2	ANNUAL	URBAN	mgr/m^3	6.609772265	0.241554875	212	STP	Sao Tome and Principe	2008-2012	
682	1	ANNUAL	ALLAREA	mgr/m^3	44.54763347	24.12594211	197	SAU	Saudi Arabia	2008-2012	107.68225982935
682	2	ANNUAL	URBAN	mgr/m^3	44.54763347	24.12594211	197	SAU	Saudi Arabia	2008-2012	127.096409601848
686	1	ANNUAL	ALLAREA	mgr/m^3	-14.46636926	14.35920905	199	SEN	Senegal	2008-2012	33.7833087822482
686	2	ANNUAL	URBAN	mgr/m^3	-14.46636926	14.35920905	199	SEN	Senegal	2008-2012	43.1935557655892
688	1	ANNUAL	ALLAREA	mgr/m^3	20.805876	44.03145697	210	SRB	Serbia	2008-2012	19.4421514115712
688	2	ANNUAL	URBAN	mgr/m^3	20.805876	44.03145697	210	SRB	Serbia	2008-2012	21.3930204253478
690	1	ANNUAL	ALLAREA	mgr/m^3	55.46561591	-4.678053059	219	SYC	Seychelles	2008-2012	12.9960358310326
690	2	ANNUAL	URBAN	mgr/m^3	55.46561591	-4.678053059	219	SYC	Seychelles	2008-2012	12.9999989158205
694	1	ANNUAL	ALLAREA	mgr/m^3	-11.78306584	8.568604164	205	SLE	Sierra Leone	2008-2012	17.0793910035748
694	2	ANNUAL	URBAN	mgr/m^3	-11.78306584	8.568604164	205	SLE	Sierra Leone	2008-2012	16.7754004432801
702	1	ANNUAL	ALLAREA	mgr/m^3	103.8107883	1.361009155	200	SGP	Singapore	2008-2012	16.9999997494025
702	2	ANNUAL	URBAN	mgr/m^3	103.8107883	1.361009155	200	SGP	Singapore	2008-2012	16.9999997494025
703	1	ANNUAL	ALLAREA	mgr/m^3	19.48495604	48.70741446	214	SVK	Slovakia	2008-2012	19.2702480744799
703	2	ANNUAL	URBAN	mgr/m^3	19.48495604	48.70741446	214	SVK	Slovakia	2008-2012	20.2024423011492
704	1	ANNUAL	ALLAREA	mgr/m^3	105.802499	10.09643079	256	VNM	Viet Nam	2008-2012	25.7400234202045
704	2	ANNUAL	URBAN	mgr/m^3	105.802499	10.09643079	256	VNM	Viet Nam	2008-2012	27.5859587224077
705	1	ANNUAL	ALLAREA	mgr/m^3	14.82209486	46.11958061	215	SVN	Slovenia	2008-2012	18.2381841235484
705	2	ANNUAL	URBAN	mgr/m^3	14.82209486	46.11958061	215	SVN	Slovenia	2008-2012	19.3648283432377
706	1	ANNUAL	ALLAREA	mgr/m^3	46.20367477	4.406485729	208	SOM	Somalia	2008-2012	15.894448140327
706	2	ANNUAL	URBAN	mgr/m^3	46.20367477	4.406485729	208	SOM	Somalia	2008-2012	16.9091892904179
710	1	ANNUAL	ALLAREA	mgr/m^3	24.67184355	-29.99957544	283	ZAF	South Africa	2008-2012	27.4416949099083
710	2	ANNUAL	URBAN	mgr/m^3	24.67184355	-29.99957544	283	ZAF	South Africa	2008-2012	31.3263384622454
716	1	ANNUAL	ALLAREA	mgr/m^3	29.86909584	-19.00075492	285	ZWE	Zimbabwe	2008-2012	19.6392931720288
716	2	ANNUAL	URBAN	mgr/m^3	29.86909584	-19.00075492	285	ZWE	Zimbabwe	2008-2012	23.892709689034
724	1	ANNUAL	ALLAREA	mgr/m^3	-3.554078296	40.39211472	71	ESP	Spain	2008-2012	9.49603321433536
724	2	ANNUAL	URBAN	mgr/m^3	-3.554078296	40.39211472	71	ESP	Spain	2008-2012	9.90227418778869
728	1	ANNUAL	ALLAREA	mgr/m^3	30.32618773	7.290839152	211	SSD	South Sudan	2008-2012	29.306194439228
728	2	ANNUAL	URBAN	mgr/m^3	30.32618773	7.290839152	211	SSD	South Sudan	2008-2012	32.1396411662069
732	1	ANNUAL	ALLAREA	mgr/m^3	-13.13515523	24.66265342	70	ESH	Western Sahara	2008-2012	
732	2	ANNUAL	URBAN	mgr/m^3	-13.13515523	24.66265342	70	ESH	Western Sahara	2008-2012	
736	1	ANNUAL	ALLAREA	mgr/m^3	29.95650159	16.02643066	198	SDN	Sudan	2008-2012	
736	2	ANNUAL	URBAN	mgr/m^3	29.95650159	16.02643066	198	SDN	Sudan	2008-2012	
740	1	ANNUAL	ALLAREA	mgr/m^3	-55.90626394	4.132603197	213	SUR	Suriname	2008-2012	15.5762219194677
740	2	ANNUAL	URBAN	mgr/m^3	-55.90626394	4.132603197	213	SUR	Suriname	2008-2012	16.2829814363711
744	1	ANNUAL	ALLAREA	mgr/m^3	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands	2008-2012	
744	2	ANNUAL	URBAN	mgr/m^3	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands	2008-2012	
748	1	ANNUAL	ALLAREA	mgr/m^3	31.50149288	-26.56471011	217	SWZ	Swaziland	2008-2012	17.861265119649
748	2	ANNUAL	URBAN	mgr/m^3	31.50149288	-26.56471011	217	SWZ	Swaziland	2008-2012	19.8468620643424
752	1	ANNUAL	ALLAREA	mgr/m^3	14.3775338	60.60103109	216	SWE	Sweden	2008-2012	5.74827311705045
752	2	ANNUAL	URBAN	mgr/m^3	14.3775338	60.60103109	216	SWE	Sweden	2008-2012	5.86750400360082
756	1	ANNUAL	ALLAREA	mgr/m^3	8.223158	46.96617097	43	CHE	Switzerland	2008-2012	11.986292798992
756	2	ANNUAL	URBAN	mgr/m^3	8.223158	46.96617097	43	CHE	Switzerland	2008-2012	12.5353928014889
760	1	ANNUAL	ALLAREA	mgr/m^3	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2008-2012	33.8974258701899
760	2	ANNUAL	URBAN	mgr/m^3	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2008-2012	34.0764939512422
762	1	ANNUAL	ALLAREA	mgr/m^3	69.294998	38.43069666	225	TJK	Tajikistan	2008-2012	40.7856143625522
762	2	ANNUAL	URBAN	mgr/m^3	69.294998	38.43069666	225	TJK	Tajikistan	2008-2012	50.7260499905856
764	1	ANNUAL	ALLAREA	mgr/m^3	101.0202951	15.13089239	224	THA	Thailand	2008-2012	24.5881606988718
764	2	ANNUAL	URBAN	mgr/m^3	101.0202951	15.13089239	224	THA	Thailand	2008-2012	27.2584450868627
768	1	ANNUAL	ALLAREA	mgr/m^3	0.97835765	8.532096072	223	TGO	Togo	2008-2012	28.2754692049214
768	2	ANNUAL	URBAN	mgr/m^3	0.97835765	8.532096072	223	TGO	Togo	2008-2012	25.8693698782744
772	1	ANNUAL	ALLAREA	mgr/m^3	-171.8154473	-9.214545558	226	TKL	Tokelau	2008-2012	
772	2	ANNUAL	URBAN	mgr/m^3	-171.8154473	-9.214545558	226	TKL	Tokelau	2008-2012	
776	1	ANNUAL	ALLAREA	mgr/m^3	-175.1959991	-21.19511329	229	TON	Tonga	2008-2012	
776	2	ANNUAL	URBAN	mgr/m^3	-175.1959991	-21.19511329	229	TON	Tonga	2008-2012	
780	1	ANNUAL	ALLAREA	mgr/m^3	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	2008-2012	12.6363515210825
